time, q_1, q_2, q_3
0.696150,0.008024,0.000826,0.000797
0.696200,0.008001,0.000778,0.000884
0.696250,0.007976,0.000731,0.000971
0.696300,0.007948,0.000684,0.001058
0.696350,0.007919,0.000639,0.001144
0.696400,0.007888,0.000595,0.001231
0.696450,0.007855,0.000551,0.001317
0.696500,0.007820,0.000509,0.001403
0.696550,0.007784,0.000468,0.001488
0.696600,0.007745,0.000428,0.001573
0.696650,0.007704,0.000389,0.001658
0.696700,0.007662,0.000351,0.001743
0.696750,0.007618,0.000314,0.001827
0.696800,0.007571,0.000278,0.001911
0.696850,0.007523,0.000243,0.001994
0.696900,0.007473,0.000209,0.002077
0.696950,0.007422,0.000177,0.002159
0.697000,0.007368,0.000146,0.002241
0.697050,0.007313,0.000115,0.002322
0.697100,0.007255,0.000086,0.002403
0.697150,0.007196,0.000059,0.002483
0.697200,0.007135,0.000032,0.002563
0.697250,0.007073,0.000007,0.002642
0.697300,0.007008,-0.000017,0.002720
0.697350,0.006942,-0.000040,0.002797
0.697400,0.006874,-0.000062,0.002874
0.697450,0.006804,-0.000082,0.002950
0.697500,0.006733,-0.000101,0.003025
0.697550,0.006660,-0.000119,0.003100
0.697600,0.006585,-0.000136,0.003174
0.697650,0.006509,-0.000151,0.003247
0.697700,0.006431,-0.000166,0.003319
0.697750,0.006351,-0.000179,0.003390
0.697800,0.006269,-0.000190,0.003460
0.697850,0.006186,-0.000200,0.003530
0.697900,0.006102,-0.000210,0.003599
0.697950,0.006016,-0.000217,0.003666
0.698000,0.005928,-0.000224,0.003733
0.698050,0.005839,-0.000229,0.003799
0.698100,0.005748,-0.000233,0.003863
0.698150,0.005656,-0.000236,0.003927
0.698200,0.005562,-0.000237,0.003990
0.698250,0.005467,-0.000238,0.004051
0.698300,0.005371,-0.000237,0.004112
0.698350,0.005273,-0.000234,0.004172
0.698400,0.005174,-0.000231,0.004230
0.698450,0.005074,-0.000226,0.004288
0.698500,0.004972,-0.000220,0.004344
0.698550,0.004869,-0.000213,0.004399
0.698600,0.004764,-0.000204,0.004453
0.698650,0.004659,-0.000195,0.004506
0.698700,0.004552,-0.000184,0.004558
0.698750,0.004444,-0.000172,0.004608
0.698800,0.004335,-0.000158,0.004658
0.698850,0.004225,-0.000144,0.004706
0.698900,0.004114,-0.000128,0.004753
0.698950,0.004002,-0.000112,0.004799
0.699000,0.003888,-0.000094,0.004844
0.699050,0.003774,-0.000075,0.004887
0.699100,0.003659,-0.000055,0.004929
0.699150,0.003543,-0.000034,0.004970
0.699200,0.003426,-0.000011,0.005010
0.699250,0.003308,0.000012,0.005048
0.699300,0.003189,0.000036,0.005085
0.699350,0.003069,0.000062,0.005121
0.699400,0.002949,0.000088,0.005155
0.699450,0.002828,0.000115,0.005189
0.699500,0.002706,0.000144,0.005221
0.699550,0.002584,0.000173,0.005251
0.699600,0.002461,0.000203,0.005281
0.699650,0.002337,0.000235,0.005309
0.699700,0.002213,0.000267,0.005336
0.699750,0.002088,0.000300,0.005361
0.699800,0.001963,0.000333,0.005385
0.699850,0.001838,0.000368,0.005408
0.699900,0.001711,0.000404,0.005430
0.699950,0.001585,0.000440,0.005450
0.700000,0.001458,0.000477,0.005469
0.700050,0.001331,0.000515,0.005486
0.700100,0.001204,0.000553,0.005503
0.700150,0.001076,0.000592,0.005518
0.700200,0.000948,0.000632,0.005531
0.700250,0.000821,0.000673,0.005544
0.700300,0.000692,0.000714,0.005555
0.700350,0.000564,0.000756,0.005564
0.700400,0.000436,0.000798,0.005573
0.700450,0.000308,0.000841,0.005580
0.700500,0.000180,0.000885,0.005586
0.700550,0.000052,0.000929,0.005590
0.700600,-0.000076,0.000973,0.005594
0.700650,-0.000204,0.001018,0.005596
0.700700,-0.000332,0.001063,0.005596
0.700750,-0.000459,0.001109,0.005596
0.700800,-0.000587,0.001155,0.005594
0.700850,-0.000713,0.001202,0.005591
0.700900,-0.000840,0.001248,0.005586
0.700950,-0.000966,0.001295,0.005581
0.701000,-0.001092,0.001343,0.005574
0.701050,-0.001217,0.001390,0.005566
0.701100,-0.001342,0.001438,0.005557
0.701150,-0.001467,0.001486,0.005546
0.701200,-0.001591,0.001534,0.005534
0.701250,-0.001714,0.001582,0.005522
0.701300,-0.001836,0.001630,0.005507
0.701350,-0.001958,0.001678,0.005492
0.701400,-0.002080,0.001726,0.005476
0.701450,-0.002200,0.001775,0.005458
0.701500,-0.002320,0.001823,0.005439
0.701550,-0.002439,0.001871,0.005419
0.701600,-0.002557,0.001919,0.005398
0.701650,-0.002674,0.001967,0.005376
0.701700,-0.002790,0.002015,0.005353
0.701750,-0.002905,0.002062,0.005329
0.701800,-0.003020,0.002110,0.005303
0.701850,-0.003133,0.002157,0.005277
0.701900,-0.003245,0.002204,0.005249
0.701950,-0.003356,0.002250,0.005221
0.702000,-0.003466,0.002296,0.005191
0.702050,-0.003575,0.002342,0.005161
0.702100,-0.003683,0.002388,0.005129
0.702150,-0.003789,0.002433,0.005096
0.702200,-0.003894,0.002477,0.005063
0.702250,-0.003998,0.002522,0.005028
0.702300,-0.004101,0.002565,0.004993
0.702350,-0.004202,0.002608,0.004956
0.702400,-0.004302,0.002651,0.004919
0.702450,-0.004400,0.002693,0.004881
0.702500,-0.004497,0.002734,0.004842
0.702550,-0.004593,0.002775,0.004802
0.702600,-0.004687,0.002815,0.004761
0.702650,-0.004779,0.002854,0.004719
0.702700,-0.004870,0.002893,0.004676
0.702750,-0.004960,0.002931,0.004633
0.702800,-0.005047,0.002968,0.004589
0.702850,-0.005133,0.003004,0.004544
0.702900,-0.005218,0.003039,0.004498
0.702950,-0.005300,0.003074,0.004452
0.703000,-0.005381,0.003108,0.004405
0.703050,-0.005461,0.003140,0.004357
0.703100,-0.005538,0.003172,0.004308
0.703150,-0.005614,0.003203,0.004259
0.703200,-0.005688,0.003233,0.004209
0.703250,-0.005760,0.003262,0.004159
0.703300,-0.005830,0.003290,0.004107
0.703350,-0.005898,0.003317,0.004056
0.703400,-0.005965,0.003343,0.004003
0.703450,-0.006029,0.003368,0.003950
0.703500,-0.006092,0.003391,0.003896
0.703550,-0.006152,0.003414,0.003842
0.703600,-0.006211,0.003435,0.003788
0.703650,-0.006268,0.003455,0.003732
0.703700,-0.006322,0.003474,0.003677
0.703750,-0.006375,0.003492,0.003621
0.703800,-0.006425,0.003509,0.003564
0.703850,-0.006474,0.003524,0.003507
0.703900,-0.006520,0.003538,0.003449
0.703950,-0.006565,0.003551,0.003391
0.704000,-0.006607,0.003562,0.003333
0.704050,-0.006647,0.003572,0.003274
0.704100,-0.006685,0.003581,0.003215
0.704150,-0.006721,0.003589,0.003155
0.704200,-0.006755,0.003595,0.003096
0.704250,-0.006786,0.003600,0.003035
0.704300,-0.006816,0.003603,0.002975
0.704350,-0.006843,0.003605,0.002914
0.704400,-0.006868,0.003606,0.002853
0.704450,-0.006891,0.003605,0.002792
0.704500,-0.006912,0.003603,0.002730
0.704550,-0.006930,0.003600,0.002668
0.704600,-0.006947,0.003595,0.002606
0.704650,-0.006961,0.003588,0.002544
0.704700,-0.006973,0.003580,0.002482
0.704750,-0.006983,0.003571,0.002419
0.704800,-0.006990,0.003560,0.002356
0.704850,-0.006996,0.003548,0.002294
0.704900,-0.006999,0.003534,0.002231
0.704950,-0.007000,0.003518,0.002167
0.705000,-0.006999,0.003502,0.002104
0.705050,-0.006995,0.003483,0.002041
0.705100,-0.006990,0.003464,0.001977
0.705150,-0.006982,0.003442,0.001914
0.705200,-0.006972,0.003419,0.001850
0.705250,-0.006960,0.003395,0.001787
0.705300,-0.006945,0.003369,0.001723
0.705350,-0.006929,0.003342,0.001660
0.705400,-0.006910,0.003313,0.001596
0.705450,-0.006889,0.003283,0.001533
0.705500,-0.006866,0.003251,0.001469
0.705550,-0.006841,0.003218,0.001406
0.705600,-0.006814,0.003183,0.001342
0.705650,-0.006785,0.003147,0.001279
0.705700,-0.006753,0.003109,0.001215
0.705750,-0.006720,0.003070,0.001152
0.705800,-0.006684,0.003029,0.001089
0.705850,-0.006646,0.002987,0.001026
0.705900,-0.006607,0.002943,0.000963
0.705950,-0.006565,0.002898,0.000900
0.706000,-0.006521,0.002852,0.000838
0.706050,-0.006475,0.002804,0.000775
0.706100,-0.006428,0.002754,0.000713
0.706150,-0.006378,0.002704,0.000651
0.706200,-0.006326,0.002651,0.000589
0.706250,-0.006273,0.002598,0.000527
0.706300,-0.006217,0.002543,0.000465
0.706350,-0.006160,0.002487,0.000404
0.706400,-0.006101,0.002429,0.000343
0.706450,-0.006040,0.002370,0.000282
0.706500,-0.005977,0.002310,0.000221
0.706550,-0.005912,0.002248,0.000161
0.706600,-0.005846,0.002185,0.000100
0.706650,-0.005778,0.002121,0.000040
0.706700,-0.005708,0.002056,-0.000020
0.706750,-0.005636,0.001989,-0.000079
0.706800,-0.005563,0.001921,-0.000138
0.706850,-0.005488,0.001852,-0.000197
0.706900,-0.005412,0.001782,-0.000256
0.706950,-0.005334,0.001711,-0.000314
0.707000,-0.005254,0.001638,-0.000372
0.707050,-0.005173,0.001564,-0.000430
0.707100,-0.005090,0.001490,-0.000488
0.707150,-0.005006,0.001414,-0.000545
0.707200,-0.004921,0.001337,-0.000602
0.707250,-0.004834,0.001259,-0.000658
0.707300,-0.004745,0.001180,-0.000714
0.707350,-0.004656,0.001100,-0.000770
0.707400,-0.004565,0.001019,-0.000826
0.707450,-0.004472,0.000938,-0.000881
0.707500,-0.004379,0.000855,-0.000936
0.707550,-0.004284,0.000771,-0.000991
0.707600,-0.004188,0.000687,-0.001045
0.707650,-0.004091,0.000602,-0.001099
0.707700,-0.003993,0.000516,-0.001152
0.707750,-0.003894,0.000429,-0.001205
0.707800,-0.003794,0.000341,-0.001258
0.707850,-0.003693,0.000253,-0.001311
0.707900,-0.003591,0.000164,-0.001363
0.707950,-0.003488,0.000074,-0.001414
0.708000,-0.003384,-0.000016,-0.001466
0.708050,-0.003279,-0.000107,-0.001517
0.708100,-0.003173,-0.000199,-0.001567
0.708150,-0.003067,-0.000291,-0.001617
0.708200,-0.002960,-0.000383,-0.001667
0.708250,-0.002852,-0.000476,-0.001717
0.708300,-0.002743,-0.000570,-0.001766
0.708350,-0.002634,-0.000664,-0.001815
0.708400,-0.002525,-0.000758,-0.001863
0.708450,-0.002414,-0.000853,-0.001911
0.708500,-0.002304,-0.000948,-0.001959
0.708550,-0.002192,-0.001043,-0.002006
0.708600,-0.002081,-0.001138,-0.002053
0.708650,-0.001969,-0.001234,-0.002099
0.708700,-0.001857,-0.001330,-0.002146
0.708750,-0.001744,-0.001426,-0.002191
0.708800,-0.001631,-0.001523,-0.002237
0.708850,-0.001518,-0.001619,-0.002282
0.708900,-0.001405,-0.001715,-0.002326
0.708950,-0.001291,-0.001812,-0.002371
0.709000,-0.001178,-0.001908,-0.002415
0.709050,-0.001064,-0.002005,-0.002458
0.709100,-0.000951,-0.002101,-0.002501
0.709150,-0.000837,-0.002198,-0.002544
0.709200,-0.000724,-0.002294,-0.002587
0.709250,-0.000610,-0.002390,-0.002629
0.709300,-0.000497,-0.002486,-0.002671
0.709350,-0.000384,-0.002581,-0.002712
0.709400,-0.000271,-0.002677,-0.002753
0.709450,-0.000159,-0.002772,-0.002794
0.709500,-0.000046,-0.002866,-0.002834
0.709550,0.000065,-0.002961,-0.002874
0.709600,0.000177,-0.003055,-0.002914
0.709650,0.000288,-0.003148,-0.002953
0.709700,0.000399,-0.003241,-0.002992
0.709750,0.000509,-0.003334,-0.003030
0.709800,0.000618,-0.003426,-0.003069
0.709850,0.000727,-0.003518,-0.003107
0.709900,0.000836,-0.003609,-0.003144
0.709950,0.000943,-0.003699,-0.003181
0.710000,0.001050,-0.003789,-0.003218
0.710050,0.001156,-0.003878,-0.003255
0.710100,0.001262,-0.003966,-0.003291
0.710150,0.001367,-0.004054,-0.003327
0.710200,0.001470,-0.004140,-0.003362
0.710250,0.001573,-0.004226,-0.003398
0.710300,0.001675,-0.004312,-0.003433
0.710350,0.001776,-0.004396,-0.003467
0.710400,0.001876,-0.004479,-0.003501
0.710450,0.001975,-0.004562,-0.003535
0.710500,0.002073,-0.004643,-0.003569
0.710550,0.002170,-0.004724,-0.003602
0.710600,0.002266,-0.004803,-0.003635
0.710650,0.002360,-0.004882,-0.003668
0.710700,0.002453,-0.004959,-0.003701
0.710750,0.002545,-0.005036,-0.003733
0.710800,0.002636,-0.005111,-0.003764
0.710850,0.002726,-0.005185,-0.003796
0.710900,0.002814,-0.005258,-0.003827
0.710950,0.002901,-0.005330,-0.003858
0.711000,0.002986,-0.005400,-0.003889
0.711050,0.003070,-0.005470,-0.003919
0.711100,0.003152,-0.005538,-0.003949
0.711150,0.003233,-0.005604,-0.003979
0.711200,0.003313,-0.005670,-0.004008
0.711250,0.003391,-0.005734,-0.004037
0.711300,0.003467,-0.005796,-0.004066
0.711350,0.003542,-0.005858,-0.004094
0.711400,0.003615,-0.005918,-0.004123
0.711450,0.003687,-0.005976,-0.004151
0.711500,0.003756,-0.006033,-0.004178
0.711550,0.003825,-0.006089,-0.004206
0.711600,0.003891,-0.006143,-0.004233
0.711650,0.003956,-0.006196,-0.004259
0.711700,0.004018,-0.006247,-0.004286
0.711750,0.004080,-0.006296,-0.004312
0.711800,0.004139,-0.006344,-0.004338
0.711850,0.004196,-0.006391,-0.004364
0.711900,0.004252,-0.006436,-0.004389
0.711950,0.004305,-0.006479,-0.004414
0.712000,0.004357,-0.006520,-0.004439
0.712050,0.004407,-0.006560,-0.004463
0.712100,0.004455,-0.006599,-0.004487
0.712150,0.004501,-0.006636,-0.004511
0.712200,0.004545,-0.006671,-0.004534
0.712250,0.004587,-0.006704,-0.004558
0.712300,0.004627,-0.006736,-0.004581
0.712350,0.004665,-0.006766,-0.004603
0.712400,0.004701,-0.006794,-0.004625
0.712450,0.004735,-0.006821,-0.004647
0.712500,0.004767,-0.006845,-0.004669
0.712550,0.004797,-0.006868,-0.004691
0.712600,0.004825,-0.006890,-0.004712
0.712650,0.004851,-0.006909,-0.004732
0.712700,0.004874,-0.006927,-0.004753
0.712750,0.004896,-0.006943,-0.004773
0.712800,0.004915,-0.006958,-0.004793
0.712850,0.004933,-0.006970,-0.004812
0.712900,0.004948,-0.006981,-0.004831
0.712950,0.004961,-0.006990,-0.004850
0.713000,0.004972,-0.006998,-0.004868
0.713050,0.004981,-0.007003,-0.004886
0.713100,0.004988,-0.007007,-0.004904
0.713150,0.004992,-0.007009,-0.004922
0.713200,0.004995,-0.007009,-0.004939
0.713250,0.004995,-0.007008,-0.004955
0.713300,0.004993,-0.007004,-0.004972
0.713350,0.004989,-0.006999,-0.004988
0.713400,0.004983,-0.006992,-0.005003
0.713450,0.004975,-0.006984,-0.005018
0.713500,0.004965,-0.006973,-0.005033
0.713550,0.004952,-0.006961,-0.005047
0.713600,0.004938,-0.006947,-0.005061
0.713650,0.004921,-0.006932,-0.005075
0.713700,0.004902,-0.006915,-0.005088
0.713750,0.004882,-0.006896,-0.005101
0.713800,0.004859,-0.006875,-0.005114
0.713850,0.004833,-0.006853,-0.005125
0.713900,0.004806,-0.006828,-0.005137
0.713950,0.004777,-0.006803,-0.005148
0.714000,0.004746,-0.006775,-0.005159
0.714050,0.004713,-0.006746,-0.005169
0.714100,0.004677,-0.006716,-0.005179
0.714150,0.004640,-0.006683,-0.005188
0.714200,0.004601,-0.006649,-0.005197
0.714250,0.004559,-0.006614,-0.005205
0.714300,0.004516,-0.006577,-0.005213
0.714350,0.004471,-0.006538,-0.005221
0.714400,0.004423,-0.006498,-0.005228
0.714450,0.004374,-0.006456,-0.005234
0.714500,0.004323,-0.006413,-0.005240
0.714550,0.004270,-0.006368,-0.005245
0.714600,0.004215,-0.006322,-0.005250
0.714650,0.004159,-0.006274,-0.005255
0.714700,0.004100,-0.006225,-0.005259
0.714750,0.004040,-0.006174,-0.005262
0.714800,0.003978,-0.006122,-0.005265
0.714850,0.003914,-0.006069,-0.005267
0.714900,0.003848,-0.006014,-0.005268
0.714950,0.003781,-0.005958,-0.005270
0.715000,0.003712,-0.005901,-0.005270
0.715050,0.003641,-0.005843,-0.005270
0.715100,0.003569,-0.005783,-0.005269
0.715150,0.003495,-0.005722,-0.005268
0.715200,0.003419,-0.005659,-0.005266
0.715250,0.003342,-0.005596,-0.005264
0.715300,0.003263,-0.005531,-0.005261
0.715350,0.003183,-0.005465,-0.005257
0.715400,0.003101,-0.005398,-0.005252
0.715450,0.003018,-0.005330,-0.005247
0.715500,0.002934,-0.005261,-0.005242
0.715550,0.002848,-0.005191,-0.005235
0.715600,0.002760,-0.005120,-0.005228
0.715650,0.002672,-0.005048,-0.005221
0.715700,0.002582,-0.004975,-0.005213
0.715750,0.002490,-0.004901,-0.005204
0.715800,0.002398,-0.004826,-0.005194
0.715850,0.002304,-0.004750,-0.005183
0.715900,0.002209,-0.004674,-0.005172
0.715950,0.002113,-0.004596,-0.005160
0.716000,0.002016,-0.004518,-0.005148
0.716050,0.001918,-0.004439,-0.005135
0.716100,0.001819,-0.004360,-0.005121
0.716150,0.001718,-0.004280,-0.005106
0.716200,0.001617,-0.004199,-0.005090
0.716250,0.001515,-0.004117,-0.005074
0.716300,0.001412,-0.004035,-0.005057
0.716350,0.001308,-0.003952,-0.005040
0.716400,0.001203,-0.003869,-0.005021
0.716450,0.001098,-0.003786,-0.005002
0.716500,0.000991,-0.003701,-0.004982
0.716550,0.000884,-0.003617,-0.004961
0.716600,0.000777,-0.003532,-0.004939
0.716650,0.000668,-0.003447,-0.004917
0.716700,0.000560,-0.003361,-0.004893
0.716750,0.000450,-0.003275,-0.004869
0.716800,0.000340,-0.003189,-0.004845
0.716850,0.000230,-0.003102,-0.004819
0.716900,0.000119,-0.003016,-0.004792
0.716950,0.000007,-0.002929,-0.004765
0.717000,-0.000104,-0.002842,-0.004737
0.717050,-0.000216,-0.002755,-0.004708
0.717100,-0.000329,-0.002668,-0.004678
0.717150,-0.000441,-0.002580,-0.004647
0.717200,-0.000554,-0.002493,-0.004616
0.717250,-0.000667,-0.002406,-0.004583
0.717300,-0.000780,-0.002319,-0.004550
0.717350,-0.000893,-0.002232,-0.004516
0.717400,-0.001007,-0.002145,-0.004481
0.717450,-0.001120,-0.002058,-0.004445
0.717500,-0.001233,-0.001972,-0.004409
0.717550,-0.001346,-0.001885,-0.004371
0.717600,-0.001460,-0.001799,-0.004333
0.717650,-0.001573,-0.001713,-0.004294
0.717700,-0.001685,-0.001628,-0.004254
0.717750,-0.001798,-0.001543,-0.004213
0.717800,-0.001910,-0.001458,-0.004171
0.717850,-0.002022,-0.001373,-0.004128
0.717900,-0.002134,-0.001289,-0.004085
0.717950,-0.002245,-0.001206,-0.004040
0.718000,-0.002356,-0.001123,-0.003995
0.718050,-0.002466,-0.001040,-0.003949
0.718100,-0.002576,-0.000958,-0.003902
0.718150,-0.002686,-0.000877,-0.003854
0.718200,-0.002795,-0.000796,-0.003805
0.718250,-0.002903,-0.000716,-0.003756
0.718300,-0.003010,-0.000636,-0.003705
0.718350,-0.003117,-0.000557,-0.003654
0.718400,-0.003224,-0.000479,-0.003602
0.718450,-0.003329,-0.000402,-0.003549
0.718500,-0.003434,-0.000325,-0.003495
0.718550,-0.003538,-0.000249,-0.003441
0.718600,-0.003641,-0.000174,-0.003385
0.718650,-0.003743,-0.000100,-0.003329
0.718700,-0.003844,-0.000026,-0.003272
0.718750,-0.003944,0.000046,-0.003214
0.718800,-0.004043,0.000118,-0.003155
0.718850,-0.004141,0.000188,-0.003096
0.718900,-0.004239,0.000258,-0.003035
0.718950,-0.004335,0.000327,-0.002974
0.719000,-0.004430,0.000394,-0.002912
0.719050,-0.004523,0.000461,-0.002849
0.719100,-0.004616,0.000526,-0.002786
0.719150,-0.004707,0.000591,-0.002722
0.719200,-0.004797,0.000655,-0.002657
0.719250,-0.004886,0.000717,-0.002591
0.719300,-0.004973,0.000778,-0.002524
0.719350,-0.005060,0.000838,-0.002457
0.719400,-0.005144,0.000897,-0.002389
0.719450,-0.005228,0.000955,-0.002320
0.719500,-0.005309,0.001012,-0.002251
0.719550,-0.005390,0.001067,-0.002181
0.719600,-0.005469,0.001121,-0.002110
0.719650,-0.005546,0.001174,-0.002039
0.719700,-0.005622,0.001226,-0.001967
0.719750,-0.005697,0.001276,-0.001894
0.719800,-0.005769,0.001326,-0.001820
0.719850,-0.005840,0.001373,-0.001747
0.719900,-0.005910,0.001420,-0.001672
0.719950,-0.005978,0.001465,-0.001597
0.720000,-0.006044,0.001509,-0.001521
0.720050,-0.006108,0.001552,-0.001445
0.720100,-0.006171,0.001593,-0.001368
0.720150,-0.006232,0.001633,-0.001290
0.720200,-0.006291,0.001672,-0.001212
0.720250,-0.006348,0.001709,-0.001134
0.720300,-0.006404,0.001745,-0.001055
0.720350,-0.006458,0.001779,-0.000975
0.720400,-0.006510,0.001812,-0.000895
0.720450,-0.006560,0.001844,-0.000815
0.720500,-0.006608,0.001874,-0.000734
0.720550,-0.006654,0.001903,-0.000653
0.720600,-0.006698,0.001931,-0.000571
0.720650,-0.006741,0.001957,-0.000489
0.720700,-0.006781,0.001982,-0.000406
0.720750,-0.006820,0.002005,-0.000324
0.720800,-0.006856,0.002027,-0.000241
0.720850,-0.006891,0.002048,-0.000157
0.720900,-0.006924,0.002067,-0.000073
0.720950,-0.006954,0.002084,0.000011
0.721000,-0.006983,0.002101,0.000095
0.721050,-0.007009,0.002116,0.000179
0.721100,-0.007034,0.002129,0.000264
0.721150,-0.007056,0.002141,0.000349
0.721200,-0.007077,0.002152,0.000434
0.721250,-0.007095,0.002162,0.000519
0.721300,-0.007112,0.002170,0.000605
0.721350,-0.007126,0.002176,0.000690
0.721400,-0.007138,0.002182,0.000776
0.721450,-0.007148,0.002186,0.000862
0.721500,-0.007157,0.002188,0.000947
0.721550,-0.007163,0.002190,0.001033
0.721600,-0.007167,0.002190,0.001119
0.721650,-0.007168,0.002188,0.001205
0.721700,-0.007168,0.002186,0.001291
0.721750,-0.007166,0.002182,0.001376
0.721800,-0.007162,0.002177,0.001462
0.721850,-0.007155,0.002170,0.001548
0.721900,-0.007147,0.002163,0.001633
0.721950,-0.007136,0.002154,0.001718
0.722000,-0.007124,0.002143,0.001803
0.722050,-0.007109,0.002132,0.001888
0.722100,-0.007092,0.002120,0.001973
0.722150,-0.007073,0.002106,0.002058
0.722200,-0.007053,0.002091,0.002142
0.722250,-0.007030,0.002075,0.002226
0.722300,-0.007005,0.002058,0.002310
0.722350,-0.006978,0.002040,0.002393
0.722400,-0.006949,0.002020,0.002476
0.722450,-0.006918,0.002000,0.002559
0.722500,-0.006885,0.001978,0.002641
0.722550,-0.006851,0.001956,0.002723
0.722600,-0.006814,0.001932,0.002804
0.722650,-0.006775,0.001908,0.002885
0.722700,-0.006734,0.001882,0.002966
0.722750,-0.006692,0.001856,0.003046
0.722800,-0.006647,0.001829,0.003125
0.722850,-0.006600,0.001801,0.003204
0.722900,-0.006552,0.001771,0.003282
0.722950,-0.006502,0.001741,0.003360
0.723000,-0.006450,0.001711,0.003437
0.723050,-0.006396,0.001679,0.003514
0.723100,-0.006340,0.001647,0.003589
0.723150,-0.006283,0.001614,0.003664
0.723200,-0.006223,0.001580,0.003739
0.723250,-0.006162,0.001545,0.003812
0.723300,-0.006099,0.001510,0.003885
0.723350,-0.006035,0.001474,0.003957
0.723400,-0.005969,0.001437,0.004028
0.723450,-0.005901,0.001400,0.004099
0.723500,-0.005831,0.001362,0.004168
0.723550,-0.005760,0.001324,0.004237
0.723600,-0.005687,0.001285,0.004305
0.723650,-0.005613,0.001246,0.004372
0.723700,-0.005537,0.001206,0.004438
0.723750,-0.005459,0.001166,0.004503
0.723800,-0.005380,0.001125,0.004567
0.723850,-0.005300,0.001084,0.004630
0.723900,-0.005218,0.001043,0.004692
0.723950,-0.005134,0.001001,0.004752
0.724000,-0.005049,0.000959,0.004812
0.724050,-0.004963,0.000917,0.004871
0.724100,-0.004876,0.000874,0.004929
0.724150,-0.004787,0.000832,0.004985
0.724200,-0.004696,0.000789,0.005040
0.724250,-0.004605,0.000746,0.005095
0.724300,-0.004512,0.000703,0.005148
0.724350,-0.004418,0.000659,0.005199
0.724400,-0.004323,0.000616,0.005250
0.724450,-0.004227,0.000573,0.005299
0.724500,-0.004129,0.000529,0.005347
0.724550,-0.004030,0.000486,0.005394
0.724600,-0.003931,0.000442,0.005440
0.724650,-0.003830,0.000399,0.005484
0.724700,-0.003728,0.000356,0.005527
0.724750,-0.003626,0.000313,0.005568
0.724800,-0.003522,0.000270,0.005608
0.724850,-0.003417,0.000227,0.005647
0.724900,-0.003312,0.000185,0.005685
0.724950,-0.003206,0.000143,0.005721
0.725000,-0.003099,0.000101,0.005755
0.725050,-0.002991,0.000059,0.005788
0.725100,-0.002882,0.000018,0.005820
0.725150,-0.002773,-0.000023,0.005850
0.725200,-0.002662,-0.000063,0.005879
0.725250,-0.002552,-0.000103,0.005906
0.725300,-0.002440,-0.000143,0.005932
0.725350,-0.002328,-0.000182,0.005956
0.725400,-0.002216,-0.000221,0.005979
0.725450,-0.002103,-0.000259,0.006000
0.725500,-0.001989,-0.000297,0.006020
0.725550,-0.001875,-0.000334,0.006038
0.725600,-0.001761,-0.000370,0.006055
0.725650,-0.001646,-0.000406,0.006070
0.725700,-0.001530,-0.000441,0.006083
0.725750,-0.001415,-0.000475,0.006095
0.725800,-0.001299,-0.000509,0.006105
0.725850,-0.001183,-0.000542,0.006114
0.725900,-0.001067,-0.000574,0.006121
0.725950,-0.000950,-0.000605,0.006126
0.726000,-0.000833,-0.000636,0.006130
0.726050,-0.000717,-0.000666,0.006132
0.726100,-0.000600,-0.000695,0.006133
0.726150,-0.000483,-0.000723,0.006132
0.726200,-0.000366,-0.000750,0.006129
0.726250,-0.000249,-0.000777,0.006125
0.726300,-0.000132,-0.000802,0.006119
0.726350,-0.000015,-0.000826,0.006111
0.726400,0.000102,-0.000850,0.006102
0.726450,0.000219,-0.000872,0.006091
0.726500,0.000335,-0.000894,0.006079
0.726550,0.000452,-0.000914,0.006065
0.726600,0.000568,-0.000933,0.006049
0.726650,0.000684,-0.000952,0.006031
0.726700,0.000799,-0.000969,0.006012
0.726750,0.000914,-0.000985,0.005992
0.726800,0.001029,-0.001000,0.005969
0.726850,0.001144,-0.001014,0.005945
0.726900,0.001258,-0.001026,0.005920
0.726950,0.001371,-0.001038,0.005893
0.727000,0.001485,-0.001048,0.005864
0.727050,0.001597,-0.001058,0.005834
0.727100,0.001709,-0.001066,0.005802
0.727150,0.001821,-0.001072,0.005768
0.727200,0.001932,-0.001078,0.005733
0.727250,0.002042,-0.001082,0.005696
0.727300,0.002152,-0.001085,0.005658
0.727350,0.002261,-0.001087,0.005618
0.727400,0.002369,-0.001088,0.005577
0.727450,0.002477,-0.001087,0.005534
0.727500,0.002583,-0.001085,0.005489
0.727550,0.002690,-0.001082,0.005443
0.727600,0.002795,-0.001077,0.005396
0.727650,0.002899,-0.001071,0.005347
0.727700,0.003003,-0.001064,0.005296
0.727750,0.003105,-0.001056,0.005244
0.727800,0.003207,-0.001046,0.005191
0.727850,0.003308,-0.001035,0.005136
0.727900,0.003408,-0.001022,0.005080
0.727950,0.003506,-0.001009,0.005022
0.728000,0.003604,-0.000994,0.004963
0.728050,0.003701,-0.000977,0.004903
0.728100,0.003797,-0.000959,0.004841
0.728150,0.003891,-0.000940,0.004778
0.728200,0.003985,-0.000920,0.004714
0.728250,0.004077,-0.000898,0.004648
0.728300,0.004169,-0.000875,0.004581
0.728350,0.004259,-0.000851,0.004513
0.728400,0.004348,-0.000825,0.004443
0.728450,0.004436,-0.000798,0.004372
0.728500,0.004522,-0.000770,0.004301
0.728550,0.004608,-0.000740,0.004227
0.728600,0.004692,-0.000710,0.004153
