time, q_1, q_2, q_3
0.800950,-0.004400,0.003112,0.008199
0.801000,-0.004455,0.003153,0.008272
0.801050,-0.004508,0.003194,0.008342
0.801100,-0.004560,0.003235,0.008411
0.801150,-0.004611,0.003275,0.008479
0.801200,-0.004660,0.003315,0.008544
0.801250,-0.004707,0.003354,0.008608
0.801300,-0.004752,0.003394,0.008670
0.801350,-0.004796,0.003433,0.008731
0.801400,-0.004839,0.003471,0.008789
0.801450,-0.004880,0.003509,0.008846
0.801500,-0.004919,0.003547,0.008901
0.801550,-0.004956,0.003584,0.008955
0.801600,-0.004992,0.003621,0.009006
0.801650,-0.005026,0.003658,0.009056
0.801700,-0.005058,0.003694,0.009104
0.801750,-0.005089,0.003730,0.009150
0.801800,-0.005118,0.003765,0.009194
0.801850,-0.005145,0.003800,0.009236
0.801900,-0.005170,0.003834,0.009277
0.801950,-0.005193,0.003868,0.009315
0.802000,-0.005215,0.003902,0.009352
0.802050,-0.005235,0.003935,0.009387
0.802100,-0.005253,0.003967,0.009420
0.802150,-0.005269,0.003999,0.009451
0.802200,-0.005284,0.004031,0.009481
0.802250,-0.005296,0.004062,0.009508
0.802300,-0.005307,0.004093,0.009534
0.802350,-0.005316,0.004123,0.009558
0.802400,-0.005323,0.004153,0.009579
0.802450,-0.005328,0.004182,0.009599
0.802500,-0.005332,0.004210,0.009618
0.802550,-0.005333,0.004238,0.009634
0.802600,-0.005333,0.004266,0.009648
0.802650,-0.005331,0.004293,0.009660
0.802700,-0.005326,0.004320,0.009671
0.802750,-0.005320,0.004346,0.009680
0.802800,-0.005312,0.004371,0.009686
0.802850,-0.005303,0.004396,0.009691
0.802900,-0.005291,0.004420,0.009694
0.802950,-0.005277,0.004444,0.009695
0.803000,-0.005262,0.004467,0.009694
0.803050,-0.005245,0.004490,0.009692
0.803100,-0.005225,0.004512,0.009687
0.803150,-0.005204,0.004533,0.009681
0.803200,-0.005181,0.004554,0.009673
0.803250,-0.005157,0.004575,0.009663
0.803300,-0.005130,0.004594,0.009651
0.803350,-0.005101,0.004614,0.009637
0.803400,-0.005071,0.004632,0.009621
0.803450,-0.005039,0.004650,0.009604
0.803500,-0.005004,0.004668,0.009584
0.803550,-0.004969,0.004684,0.009563
0.803600,-0.004931,0.004701,0.009540
0.803650,-0.004891,0.004716,0.009515
0.803700,-0.004850,0.004731,0.009489
0.803750,-0.004806,0.004746,0.009461
0.803800,-0.004761,0.004759,0.009430
0.803850,-0.004714,0.004773,0.009399
0.803900,-0.004666,0.004785,0.009365
0.803950,-0.004615,0.004797,0.009330
0.804000,-0.004563,0.004808,0.009292
0.804050,-0.004509,0.004819,0.009253
0.804100,-0.004453,0.004829,0.009213
0.804150,-0.004396,0.004839,0.009171
0.804200,-0.004337,0.004848,0.009127
0.804250,-0.004276,0.004856,0.009081
0.804300,-0.004214,0.004864,0.009034
0.804350,-0.004149,0.004871,0.008985
0.804400,-0.004084,0.004877,0.008934
0.804450,-0.004016,0.004883,0.008882
0.804500,-0.003947,0.004888,0.008828
0.804550,-0.003876,0.004893,0.008772
0.804600,-0.003804,0.004897,0.008715
0.804650,-0.003730,0.004900,0.008656
0.804700,-0.003655,0.004903,0.008596
0.804750,-0.003578,0.004905,0.008534
0.804800,-0.003499,0.004906,0.008471
0.804850,-0.003419,0.004907,0.008406
0.804900,-0.003338,0.004908,0.008340
0.804950,-0.003255,0.004907,0.008272
0.805000,-0.003171,0.004906,0.008203
0.805050,-0.003085,0.004905,0.008132
0.805100,-0.002998,0.004903,0.008060
0.805150,-0.002910,0.004900,0.007987
0.805200,-0.002820,0.004897,0.007912
0.805250,-0.002729,0.004893,0.007835
0.805300,-0.002636,0.004888,0.007758
0.805350,-0.002542,0.004883,0.007679
0.805400,-0.002447,0.004878,0.007598
0.805450,-0.002351,0.004871,0.007517
0.805500,-0.002254,0.004865,0.007434
0.805550,-0.002155,0.004857,0.007350
0.805600,-0.002055,0.004849,0.007264
0.805650,-0.001955,0.004841,0.007178
0.805700,-0.001853,0.004832,0.007090
0.805750,-0.001750,0.004822,0.007001
0.805800,-0.001645,0.004812,0.006911
0.805850,-0.001540,0.004801,0.006820
0.805900,-0.001434,0.004790,0.006727
0.805950,-0.001327,0.004778,0.006634
0.806000,-0.001219,0.004766,0.006539
0.806050,-0.001110,0.004753,0.006444
0.806100,-0.001001,0.004740,0.006347
0.806150,-0.000890,0.004726,0.006250
0.806200,-0.000778,0.004711,0.006151
0.806250,-0.000666,0.004696,0.006052
0.806300,-0.000553,0.004681,0.005951
0.806350,-0.000440,0.004665,0.005850
0.806400,-0.000325,0.004649,0.005748
0.806450,-0.000210,0.004632,0.005645
0.806500,-0.000094,0.004614,0.005541
0.806550,0.000022,0.004596,0.005436
0.806600,0.000139,0.004578,0.005331
0.806650,0.000256,0.004559,0.005224
0.806700,0.000374,0.004540,0.005117
0.806750,0.000492,0.004520,0.005009
0.806800,0.000611,0.004500,0.004901
0.806850,0.000731,0.004480,0.004792
0.806900,0.000850,0.004459,0.004682
0.806950,0.000970,0.004437,0.004572
0.807000,0.001090,0.004415,0.004461
0.807050,0.001211,0.004393,0.004349
0.807100,0.001332,0.004370,0.004237
0.807150,0.001453,0.004347,0.004125
0.807200,0.001574,0.004324,0.004012
0.807250,0.001696,0.004300,0.003898
0.807300,0.001817,0.004276,0.003784
0.807350,0.001939,0.004251,0.003670
0.807400,0.002060,0.004226,0.003555
0.807450,0.002182,0.004201,0.003440
0.807500,0.002303,0.004175,0.003325
0.807550,0.002425,0.004149,0.003209
0.807600,0.002546,0.004123,0.003093
0.807650,0.002668,0.004096,0.002976
0.807700,0.002789,0.004069,0.002860
0.807750,0.002910,0.004042,0.002743
0.807800,0.003031,0.004014,0.002626
0.807850,0.003151,0.003986,0.002509
0.807900,0.003271,0.003958,0.002392
0.807950,0.003391,0.003930,0.002275
0.808000,0.003511,0.003901,0.002157
0.808050,0.003630,0.003872,0.002040
0.808100,0.003749,0.003843,0.001922
0.808150,0.003867,0.003813,0.001805
0.808200,0.003985,0.003783,0.001687
0.808250,0.004102,0.003753,0.001570
0.808300,0.004219,0.003723,0.001453
0.808350,0.004335,0.003693,0.001335
0.808400,0.004450,0.003662,0.001218
0.808450,0.004565,0.003631,0.001101
0.808500,0.004679,0.003600,0.000985
0.808550,0.004793,0.003569,0.000868
0.808600,0.004905,0.003537,0.000752
0.808650,0.005017,0.003506,0.000636
0.808700,0.005128,0.003474,0.000520
0.808750,0.005238,0.003442,0.000404
0.808800,0.005347,0.003410,0.000289
0.808850,0.005456,0.003377,0.000175
0.808900,0.005563,0.003345,0.000060
0.808950,0.005670,0.003312,-0.000054
0.809000,0.005775,0.003280,-0.000167
0.809050,0.005880,0.003247,-0.000281
0.809100,0.005983,0.003214,-0.000393
0.809150,0.006085,0.003181,-0.000505
0.809200,0.006186,0.003148,-0.000617
0.809250,0.006286,0.003115,-0.000728
0.809300,0.006385,0.003081,-0.000839
0.809350,0.006483,0.003048,-0.000948
0.809400,0.006579,0.003014,-0.001058
0.809450,0.006674,0.002981,-0.001166
0.809500,0.006768,0.002947,-0.001274
0.809550,0.006860,0.002914,-0.001382
0.809600,0.006951,0.002880,-0.001488
0.809650,0.007041,0.002846,-0.001594
0.809700,0.007129,0.002813,-0.001699
0.809750,0.007216,0.002779,-0.001803
0.809800,0.007301,0.002745,-0.001907
0.809850,0.007385,0.002711,-0.002010
0.809900,0.007467,0.002677,-0.002111
0.809950,0.007548,0.002644,-0.002212
0.810000,0.007627,0.002610,-0.002312
0.810050,0.007705,0.002576,-0.002411
0.810100,0.007781,0.002542,-0.002510
0.810150,0.007855,0.002509,-0.002607
0.810200,0.007928,0.002475,-0.002703
0.810250,0.007999,0.002441,-0.002799
0.810300,0.008069,0.002408,-0.002893
0.810350,0.008136,0.002374,-0.002986
0.810400,0.008202,0.002340,-0.003078
0.810450,0.008266,0.002307,-0.003170
0.810500,0.008329,0.002274,-0.003260
0.810550,0.008389,0.002240,-0.003349
0.810600,0.008448,0.002207,-0.003436
0.810650,0.008505,0.002174,-0.003523
0.810700,0.008560,0.002141,-0.003609
0.810750,0.008613,0.002108,-0.003693
0.810800,0.008664,0.002075,-0.003776
0.810850,0.008713,0.002042,-0.003858
0.810900,0.008761,0.002009,-0.003939
0.810950,0.008806,0.001976,-0.004018
0.811000,0.008849,0.001944,-0.004097
0.811050,0.008891,0.001911,-0.004174
0.811100,0.008930,0.001879,-0.004249
0.811150,0.008968,0.001847,-0.004324
0.811200,0.009003,0.001815,-0.004397
0.811250,0.009037,0.001783,-0.004469
0.811300,0.009068,0.001751,-0.004539
0.811350,0.009097,0.001719,-0.004608
0.811400,0.009125,0.001687,-0.004676
0.811450,0.009150,0.001656,-0.004742
0.811500,0.009173,0.001625,-0.004807
0.811550,0.009194,0.001593,-0.004870
0.811600,0.009213,0.001562,-0.004932
0.811650,0.009230,0.001531,-0.004993
0.811700,0.009244,0.001501,-0.005052
0.811750,0.009257,0.001470,-0.005110
0.811800,0.009267,0.001440,-0.005166
0.811850,0.009275,0.001409,-0.005221
0.811900,0.009281,0.001379,-0.005274
0.811950,0.009285,0.001349,-0.005326
0.812000,0.009287,0.001319,-0.005376
0.812050,0.009286,0.001290,-0.005425
0.812100,0.009284,0.001260,-0.005472
0.812150,0.009279,0.001231,-0.005517
0.812200,0.009272,0.001202,-0.005562
0.812250,0.009263,0.001173,-0.005604
0.812300,0.009252,0.001144,-0.005645
0.812350,0.009238,0.001115,-0.005685
0.812400,0.009222,0.001087,-0.005723
0.812450,0.009205,0.001058,-0.005759
0.812500,0.009184,0.001030,-0.005794
0.812550,0.009162,0.001002,-0.005827
0.812600,0.009138,0.000974,-0.005858
0.812650,0.009111,0.000947,-0.005888
0.812700,0.009083,0.000919,-0.005917
0.812750,0.009052,0.000892,-0.005944
0.812800,0.009019,0.000865,-0.005969
0.812850,0.008983,0.000838,-0.005992
0.812900,0.008946,0.000811,-0.006014
0.812950,0.008906,0.000784,-0.006035
0.813000,0.008865,0.000758,-0.006053
0.813050,0.008821,0.000731,-0.006070
0.813100,0.008775,0.000705,-0.006086
0.813150,0.008727,0.000679,-0.006100
0.813200,0.008677,0.000653,-0.006112
0.813250,0.008625,0.000627,-0.006123
0.813300,0.008570,0.000602,-0.006132
0.813350,0.008514,0.000576,-0.006139
0.813400,0.008455,0.000551,-0.006145
0.813450,0.008395,0.000526,-0.006149
0.813500,0.008332,0.000501,-0.006152
0.813550,0.008268,0.000476,-0.006153
0.813600,0.008201,0.000452,-0.006152
0.813650,0.008133,0.000427,-0.006150
0.813700,0.008062,0.000403,-0.006146
0.813750,0.007989,0.000379,-0.006141
0.813800,0.007915,0.000354,-0.006133
0.813850,0.007838,0.000330,-0.006125
0.813900,0.007760,0.000307,-0.006115
0.813950,0.007680,0.000283,-0.006103
0.814000,0.007597,0.000259,-0.006090
0.814050,0.007513,0.000236,-0.006075
0.814100,0.007427,0.000213,-0.006058
0.814150,0.007340,0.000189,-0.006040
0.814200,0.007250,0.000166,-0.006021
0.814250,0.007159,0.000143,-0.006000
0.814300,0.007065,0.000120,-0.005977
0.814350,0.006970,0.000098,-0.005953
0.814400,0.006874,0.000075,-0.005927
0.814450,0.006775,0.000052,-0.005900
0.814500,0.006675,0.000030,-0.005872
0.814550,0.006573,0.000008,-0.005841
0.814600,0.006470,-0.000015,-0.005810
0.814650,0.006365,-0.000037,-0.005777
0.814700,0.006258,-0.000059,-0.005742
0.814750,0.006150,-0.000081,-0.005707
0.814800,0.006040,-0.000103,-0.005669
0.814850,0.005929,-0.000125,-0.005630
0.814900,0.005816,-0.000147,-0.005590
0.814950,0.005702,-0.000168,-0.005549
0.815000,0.005586,-0.000190,-0.005506
0.815050,0.005469,-0.000212,-0.005462
0.815100,0.005350,-0.000233,-0.005416
0.815150,0.005230,-0.000255,-0.005369
0.815200,0.005109,-0.000276,-0.005321
0.815250,0.004986,-0.000298,-0.005271
0.815300,0.004863,-0.000319,-0.005221
0.815350,0.004737,-0.000340,-0.005168
0.815400,0.004611,-0.000362,-0.005115
0.815450,0.004483,-0.000383,-0.005060
0.815500,0.004355,-0.000404,-0.005005
0.815550,0.004225,-0.000426,-0.004948
0.815600,0.004094,-0.000447,-0.004889
0.815650,0.003962,-0.000468,-0.004830
0.815700,0.003828,-0.000489,-0.004769
0.815750,0.003694,-0.000511,-0.004708
0.815800,0.003559,-0.000532,-0.004645
0.815850,0.003423,-0.000553,-0.004581
0.815900,0.003286,-0.000574,-0.004516
0.815950,0.003148,-0.000595,-0.004450
0.816000,0.003009,-0.000617,-0.004383
0.816050,0.002869,-0.000638,-0.004315
0.816100,0.002729,-0.000659,-0.004246
0.816150,0.002587,-0.000681,-0.004176
0.816200,0.002445,-0.000702,-0.004105
0.816250,0.002303,-0.000723,-0.004033
0.816300,0.002159,-0.000745,-0.003960
0.816350,0.002015,-0.000766,-0.003886
0.816400,0.001871,-0.000788,-0.003811
0.816450,0.001726,-0.000809,-0.003736
0.816500,0.001580,-0.000831,-0.003659
0.816550,0.001434,-0.000852,-0.003582
0.816600,0.001287,-0.000874,-0.003504
0.816650,0.001140,-0.000896,-0.003425
0.816700,0.000992,-0.000918,-0.003346
0.816750,0.000845,-0.000940,-0.003265
0.816800,0.000696,-0.000961,-0.003184
0.816850,0.000548,-0.000983,-0.003103
0.816900,0.000399,-0.001006,-0.003021
0.816950,0.000250,-0.001028,-0.002938
0.817000,0.000101,-0.001050,-0.002854
0.817050,-0.000048,-0.001072,-0.002770
0.817100,-0.000198,-0.001095,-0.002685
0.817150,-0.000347,-0.001117,-0.002600
0.817200,-0.000497,-0.001140,-0.002514
0.817250,-0.000647,-0.001163,-0.002428
0.817300,-0.000796,-0.001185,-0.002341
0.817350,-0.000946,-0.001208,-0.002254
0.817400,-0.001095,-0.001231,-0.002167
0.817450,-0.001245,-0.001254,-0.002079
0.817500,-0.001394,-0.001277,-0.001991
0.817550,-0.001543,-0.001301,-0.001902
0.817600,-0.001691,-0.001324,-0.001813
0.817650,-0.001840,-0.001348,-0.001724
0.817700,-0.001988,-0.001371,-0.001634
0.817750,-0.002136,-0.001395,-0.001545
0.817800,-0.002284,-0.001419,-0.001455
0.817850,-0.002431,-0.001443,-0.001364
0.817900,-0.002577,-0.001467,-0.001274
0.817950,-0.002724,-0.001491,-0.001184
0.818000,-0.002869,-0.001515,-0.001093
0.818050,-0.003015,-0.001540,-0.001003
0.818100,-0.003159,-0.001564,-0.000912
0.818150,-0.003303,-0.001589,-0.000821
0.818200,-0.003447,-0.001613,-0.000730
0.818250,-0.003590,-0.001638,-0.000640
0.818300,-0.003732,-0.001663,-0.000549
0.818350,-0.003873,-0.001688,-0.000458
0.818400,-0.004013,-0.001714,-0.000368
0.818450,-0.004153,-0.001739,-0.000278
0.818500,-0.004292,-0.001764,-0.000187
0.818550,-0.004430,-0.001790,-0.000097
0.818600,-0.004568,-0.001816,-0.000008
0.818650,-0.004704,-0.001842,0.000082
0.818700,-0.004839,-0.001868,0.000171
0.818750,-0.004974,-0.001894,0.000261
0.818800,-0.005107,-0.001920,0.000349
0.818850,-0.005239,-0.001946,0.000438
0.818900,-0.005370,-0.001973,0.000526
0.818950,-0.005501,-0.001999,0.000614
0.819000,-0.005630,-0.002026,0.000701
0.819050,-0.005757,-0.002052,0.000788
0.819100,-0.005884,-0.002079,0.000874
0.819150,-0.006009,-0.002106,0.000960
0.819200,-0.006134,-0.002133,0.001046
0.819250,-0.006257,-0.002160,0.001131
0.819300,-0.006378,-0.002188,0.001215
0.819350,-0.006499,-0.002215,0.001299
0.819400,-0.006617,-0.002243,0.001382
0.819450,-0.006735,-0.002270,0.001464
0.819500,-0.006851,-0.002298,0.001546
0.819550,-0.006966,-0.002326,0.001628
0.819600,-0.007079,-0.002353,0.001708
0.819650,-0.007191,-0.002381,0.001788
0.819700,-0.007301,-0.002409,0.001867
0.819750,-0.007410,-0.002437,0.001945
0.819800,-0.007517,-0.002466,0.002023
0.819850,-0.007623,-0.002494,0.002099
0.819900,-0.007727,-0.002522,0.002175
0.819950,-0.007829,-0.002550,0.002250
0.820000,-0.007930,-0.002579,0.002324
0.820050,-0.008029,-0.002607,0.002397
0.820100,-0.008126,-0.002636,0.002470
0.820150,-0.008222,-0.002664,0.002541
0.820200,-0.008316,-0.002693,0.002611
0.820250,-0.008408,-0.002722,0.002680
0.820300,-0.008498,-0.002750,0.002749
0.820350,-0.008587,-0.002779,0.002816
0.820400,-0.008674,-0.002808,0.002882
0.820450,-0.008759,-0.002836,0.002947
0.820500,-0.008842,-0.002865,0.003011
0.820550,-0.008923,-0.002894,0.003074
0.820600,-0.009003,-0.002923,0.003136
0.820650,-0.009080,-0.002952,0.003197
0.820700,-0.009156,-0.002980,0.003256
0.820750,-0.009230,-0.003009,0.003314
0.820800,-0.009301,-0.003038,0.003371
0.820850,-0.009371,-0.003067,0.003427
0.820900,-0.009439,-0.003096,0.003482
0.820950,-0.009505,-0.003124,0.003535
0.821000,-0.009569,-0.003153,0.003587
0.821050,-0.009630,-0.003182,0.003638
0.821100,-0.009690,-0.003210,0.003687
0.821150,-0.009748,-0.003239,0.003735
0.821200,-0.009804,-0.003267,0.003782
0.821250,-0.009857,-0.003296,0.003827
0.821300,-0.009909,-0.003324,0.003872
0.821350,-0.009959,-0.003352,0.003914
0.821400,-0.010006,-0.003380,0.003955
0.821450,-0.010051,-0.003408,0.003995
0.821500,-0.010095,-0.003436,0.004033
0.821550,-0.010136,-0.003464,0.004070
0.821600,-0.010175,-0.003492,0.004106
0.821650,-0.010212,-0.003520,0.004140
0.821700,-0.010247,-0.003547,0.004172
0.821750,-0.010279,-0.003575,0.004203
0.821800,-0.010310,-0.003602,0.004233
0.821850,-0.010338,-0.003629,0.004261
0.821900,-0.010365,-0.003656,0.004287
0.821950,-0.010389,-0.003683,0.004312
0.822000,-0.010411,-0.003710,0.004336
0.822050,-0.010431,-0.003736,0.004358
0.822100,-0.010448,-0.003763,0.004378
0.822150,-0.010464,-0.003789,0.004396
0.822200,-0.010477,-0.003815,0.004414
0.822250,-0.010488,-0.003840,0.004429
0.822300,-0.010498,-0.003866,0.004443
0.822350,-0.010504,-0.003891,0.004455
0.822400,-0.010509,-0.003916,0.004466
0.822450,-0.010512,-0.003941,0.004475
0.822500,-0.010512,-0.003966,0.004483
0.822550,-0.010511,-0.003990,0.004489
0.822600,-0.010507,-0.004015,0.004493
0.822650,-0.010501,-0.004039,0.004495
0.822700,-0.010493,-0.004062,0.004496
0.822750,-0.010483,-0.004086,0.004496
0.822800,-0.010470,-0.004109,0.004493
0.822850,-0.010456,-0.004132,0.004489
0.822900,-0.010439,-0.004154,0.004484
0.822950,-0.010421,-0.004177,0.004477
0.823000,-0.010400,-0.004199,0.004468
0.823050,-0.010377,-0.004220,0.004457
0.823100,-0.010352,-0.004242,0.004445
0.823150,-0.010325,-0.004263,0.004431
0.823200,-0.010296,-0.004283,0.004416
0.823250,-0.010265,-0.004304,0.004398
0.823300,-0.010232,-0.004324,0.004380
0.823350,-0.010197,-0.004343,0.004359
0.823400,-0.010160,-0.004363,0.004337
0.823450,-0.010121,-0.004381,0.004313
0.823500,-0.010080,-0.004400,0.004288
0.823550,-0.010037,-0.004418,0.004261
0.823600,-0.009992,-0.004436,0.004232
0.823650,-0.009945,-0.004453,0.004202
0.823700,-0.009896,-0.004470,0.004170
0.823750,-0.009845,-0.004487,0.004137
0.823800,-0.009792,-0.004503,0.004102
0.823850,-0.009737,-0.004519,0.004065
0.823900,-0.009681,-0.004534,0.004027
0.823950,-0.009622,-0.004549,0.003987
0.824000,-0.009562,-0.004564,0.003946
0.824050,-0.009500,-0.004578,0.003903
0.824100,-0.009436,-0.004591,0.003858
0.824150,-0.009370,-0.004605,0.003812
0.824200,-0.009303,-0.004617,0.003765
0.824250,-0.009233,-0.004630,0.003716
0.824300,-0.009162,-0.004641,0.003665
0.824350,-0.009090,-0.004653,0.003613
0.824400,-0.009015,-0.004663,0.003559
0.824450,-0.008939,-0.004674,0.003504
0.824500,-0.008861,-0.004684,0.003447
0.824550,-0.008782,-0.004693,0.003389
0.824600,-0.008701,-0.004702,0.003330
0.824650,-0.008618,-0.004710,0.003269
0.824700,-0.008534,-0.004718,0.003207
0.824750,-0.008449,-0.004725,0.003143
0.824800,-0.008361,-0.004732,0.003078
0.824850,-0.008273,-0.004738,0.003011
0.824900,-0.008182,-0.004744,0.002944
0.824950,-0.008091,-0.004749,0.002875
0.825000,-0.007997,-0.004754,0.002804
0.825050,-0.007903,-0.004758,0.002732
0.825100,-0.007807,-0.004761,0.002659
0.825150,-0.007710,-0.004764,0.002585
0.825200,-0.007611,-0.004767,0.002509
0.825250,-0.007511,-0.004769,0.002433
0.825300,-0.007410,-0.004770,0.002355
0.825350,-0.007307,-0.004771,0.002275
0.825400,-0.007204,-0.004771,0.002195
0.825450,-0.007099,-0.004771,0.002114
0.825500,-0.006993,-0.004770,0.002031
0.825550,-0.006885,-0.004768,0.001947
0.825600,-0.006777,-0.004766,0.001862
0.825650,-0.006667,-0.004764,0.001776
0.825700,-0.006557,-0.004760,0.001689
0.825750,-0.006445,-0.004757,0.001601
0.825800,-0.006332,-0.004752,0.001512
0.825850,-0.006219,-0.004747,0.001422
0.825900,-0.006104,-0.004742,0.001332
0.825950,-0.005989,-0.004735,0.001240
0.826000,-0.005872,-0.004729,0.001147
0.826050,-0.005755,-0.004721,0.001053
0.826100,-0.005636,-0.004713,0.000959
0.826150,-0.005517,-0.004705,0.000864
0.826200,-0.005398,-0.004695,0.000767
0.826250,-0.005277,-0.004686,0.000671
0.826300,-0.005156,-0.004675,0.000573
0.826350,-0.005034,-0.004664,0.000474
0.826400,-0.004911,-0.004653,0.000375
0.826450,-0.004788,-0.004641,0.000276
0.826500,-0.004664,-0.004628,0.000175
0.826550,-0.004539,-0.004615,0.000074
0.826600,-0.004414,-0.004601,-0.000028
0.826650,-0.004288,-0.004586,-0.000130
0.826700,-0.004162,-0.004571,-0.000233
0.826750,-0.004035,-0.004555,-0.000336
0.826800,-0.003908,-0.004539,-0.000440
0.826850,-0.003781,-0.004522,-0.000544
0.826900,-0.003653,-0.004504,-0.000648
0.826950,-0.003525,-0.004486,-0.000754
0.827000,-0.003396,-0.004468,-0.000859
0.827050,-0.003267,-0.004448,-0.000965
0.827100,-0.003138,-0.004428,-0.001071
0.827150,-0.003009,-0.004408,-0.001177
0.827200,-0.002879,-0.004387,-0.001284
0.827250,-0.002750,-0.004365,-0.001391
0.827300,-0.002620,-0.004343,-0.001498
0.827350,-0.002490,-0.004320,-0.001605
0.827400,-0.002360,-0.004297,-0.001712
0.827450,-0.002230,-0.004273,-0.001820
0.827500,-0.002100,-0.004249,-0.001928
0.827550,-0.001969,-0.004224,-0.002035
0.827600,-0.001839,-0.004198,-0.002143
0.827650,-0.001709,-0.004172,-0.002250
0.827700,-0.001579,-0.004145,-0.002358
0.827750,-0.001450,-0.004118,-0.002466
0.827800,-0.001320,-0.004090,-0.002573
0.827850,-0.001190,-0.004062,-0.002680
0.827900,-0.001061,-0.004033,-0.002787
0.827950,-0.000932,-0.004003,-0.002894
0.828000,-0.000803,-0.003973,-0.003001
0.828050,-0.000675,-0.003943,-0.003107
0.828100,-0.000547,-0.003912,-0.003214
0.828150,-0.000419,-0.003881,-0.003319
0.828200,-0.000292,-0.003849,-0.003425
0.828250,-0.000165,-0.003816,-0.003530
0.828300,-0.000038,-0.003783,-0.003635
0.828350,0.000088,-0.003750,-0.003739
0.828400,0.000213,-0.003716,-0.003843
0.828450,0.000339,-0.003681,-0.003946
0.828500,0.000463,-0.003647,-0.004049
0.828550,0.000587,-0.003611,-0.004151
0.828600,0.000710,-0.003575,-0.004253
0.828650,0.000833,-0.003539,-0.004354
0.828700,0.000955,-0.003502,-0.004454
0.828750,0.001076,-0.003465,-0.004554
0.828800,0.001197,-0.003428,-0.004653
0.828850,0.001317,-0.003390,-0.004751
0.828900,0.001436,-0.003351,-0.004848
0.828950,0.001555,-0.003312,-0.004945
0.829000,0.001672,-0.003273,-0.005041
0.829050,0.001789,-0.003233,-0.005136
0.829100,0.001905,-0.003193,-0.005230
0.829150,0.002020,-0.003153,-0.005323
0.829200,0.002134,-0.003112,-0.005416
0.829250,0.002247,-0.003071,-0.005507
0.829300,0.002359,-0.003029,-0.005597
0.829350,0.002471,-0.002988,-0.005686
0.829400,0.002581,-0.002945,-0.005775
0.829450,0.002690,-0.002903,-0.005862
0.829500,0.002799,-0.002860,-0.005948
0.829550,0.002906,-0.002817,-0.006033
0.829600,0.003012,-0.002773,-0.006116
0.829650,0.003117,-0.002729,-0.006199
0.829700,0.003221,-0.002685,-0.006280
0.829750,0.003323,-0.002641,-0.006360
0.829800,0.003425,-0.002596,-0.006439
0.829850,0.003525,-0.002551,-0.006517
0.829900,0.003624,-0.002506,-0.006593
0.829950,0.003722,-0.002460,-0.006668
0.830000,0.003819,-0.002414,-0.006741
0.830050,0.003914,-0.002368,-0.006813
0.830100,0.004008,-0.002322,-0.006884
0.830150,0.004101,-0.002276,-0.006953
0.830200,0.004193,-0.002229,-0.007021
0.830250,0.004283,-0.002182,-0.007087
0.830300,0.004372,-0.002135,-0.007152
0.830350,0.004459,-0.002088,-0.007215
0.830400,0.004545,-0.002040,-0.007277
0.830450,0.004630,-0.001993,-0.007337
0.830500,0.004713,-0.001945,-0.007396
0.830550,0.004795,-0.001897,-0.007453
0.830600,0.004875,-0.001849,-0.007508
0.830650,0.004954,-0.001801,-0.007562
0.830700,0.005032,-0.001752,-0.007614
0.830750,0.005108,-0.001704,-0.007664
0.830800,0.005182,-0.001655,-0.007713
0.830850,0.005255,-0.001607,-0.007759
0.830900,0.005327,-0.001558,-0.007805
0.830950,0.005397,-0.001509,-0.007848
0.831000,0.005465,-0.001460,-0.007889
0.831050,0.005532,-0.001411,-0.007929
0.831100,0.005597,-0.001362,-0.007967
0.831150,0.005661,-0.001313,-0.008003
0.831200,0.005723,-0.001264,-0.008038
0.831250,0.005783,-0.001215,-0.008070
0.831300,0.005842,-0.001166,-0.008101
0.831350,0.005900,-0.001117,-0.008129
0.831400,0.005955,-0.001068,-0.008156
0.831450,0.006009,-0.001019,-0.008181
0.831500,0.006062,-0.000970,-0.008204
0.831550,0.006112,-0.000921,-0.008225
0.831600,0.006161,-0.000871,-0.008244
0.831650,0.006209,-0.000822,-0.008261
0.831700,0.006255,-0.000774,-0.008276
0.831750,0.006299,-0.000725,-0.008289
0.831800,0.006341,-0.000676,-0.008300
0.831850,0.006382,-0.000627,-0.008309
0.831900,0.006421,-0.000578,-0.008316
0.831950,0.006458,-0.000530,-0.008321
0.832000,0.006494,-0.000481,-0.008324
0.832050,0.006528,-0.000433,-0.008325
0.832100,0.006560,-0.000385,-0.008324
0.832150,0.006591,-0.000337,-0.008321
0.832200,0.006620,-0.000289,-0.008316
0.832250,0.006647,-0.000241,-0.008309
0.832300,0.006673,-0.000193,-0.008300
0.832350,0.006696,-0.000146,-0.008289
0.832400,0.006718,-0.000098,-0.008275
0.832450,0.006739,-0.000051,-0.008260
0.832500,0.006758,-0.000004,-0.008242
0.832550,0.006775,0.000043,-0.008223
0.832600,0.006790,0.000090,-0.008201
0.832650,0.006804,0.000136,-0.008178
0.832700,0.006815,0.000182,-0.008152
0.832750,0.006826,0.000228,-0.008124
0.832800,0.006834,0.000274,-0.008094
0.832850,0.006841,0.000320,-0.008062
0.832900,0.006846,0.000365,-0.008028
0.832950,0.006850,0.000410,-0.007992
0.833000,0.006852,0.000455,-0.007954
0.833050,0.006852,0.000500,-0.007914
0.833100,0.006850,0.000544,-0.007871
0.833150,0.006847,0.000588,-0.007827
0.833200,0.006843,0.000632,-0.007781
0.833250,0.006836,0.000675,-0.007732
0.833300,0.006828,0.000719,-0.007682
