time, local energy
39239, -2.749599
39240, -3.743822
39245, -3.037321
39247, -3.546777
39249, -3.068843
39250, -3.113790
39251, -2.887288
39252, -3.121622
39253, -3.189340
39254, -2.972315
39258, -2.919772
39259, -3.034791
39262, -3.617624
39263, -3.067278
39264, -2.723455
39265, -2.967213
39267, -2.747931
39268, -2.847546
39269, -2.536766
39271, -2.916431
39272, -2.763528
39273, -2.792317
39274, -2.880912
39275, -2.806006
39277, -2.785449
39279, -2.573866
39280, -2.513823
39281, -3.384510
39282, -3.054985
39283, -2.820061
39285, -2.341618
39286, -3.088154
39287, -2.763215
39288, -3.044621
39289, -2.931357
39291, -3.173734
39292, -2.450130
39293, -2.319729
39294, -2.275722
39297, -2.706652
39298, -3.711784
39299, -2.953627
39300, -3.866083
39302, -3.373264
39303, -3.720887
39304, -3.619307
39305, -3.489453
39308, -3.041760
39309, -2.760041
39310, -2.855152
39313, -2.796832
39314, -3.030036
39315, -3.129229
39317, -3.287270
39319, -3.090353
39320, -3.158640
39321, -2.907816
39322, -2.864070
39323, -3.136867
39325, -2.957780
39326, -2.879614
39327, -3.046414
39328, -2.956935
39330, -2.632922
39331, -2.758849
39332, -2.701965
39333, -2.832877
39334, -2.808473
39337, -2.762544
39339, -2.725119
39341, -2.574785
39342, -3.714607
39343, -2.900157
39344, -3.812323
39345, -3.307832
39346, -3.108942
39348, -3.109411
39351, -3.677301
39352, -3.527028
39353, -3.462475
39354, -2.875765
39355, -3.084602
39356, -3.189128
39357, -2.843106
39358, -2.885686
39360, -3.406410
39362, -3.358334
39363, -3.508123
39364, -2.904746
39365, -2.728464
39366, -2.713766
39367, -2.799335
39368, -2.895807
39369, -3.390629
39370, -2.970781
39371, -2.762791
39372, -2.570568
39373, -2.505186
39374, -2.659622
39375, -2.590759
39376, -2.860422
39380, -2.915359
39381, -2.918308
39382, -2.962134
39386, -3.033778
39389, -2.335357
39390, -2.451550
39395, -2.571003
39396, -2.440698
39397, -2.457467
39398, -2.501702
39400, -2.594665
39401, -2.460441
39402, -2.585814
39403, -2.601179
39404, -2.630471
39405, -2.603419
39406, -2.665933
39407, -2.710359
39408, -2.507229
39410, -2.677615
39413, -2.841363
39415, -3.471568
39416, -3.163451
39417, -3.077481
39418, -3.005819
39420, -2.890226
39421, -2.954034
39422, -3.178377
39423, -3.072818
39424, -2.988381
39425, -2.827274
39426, -2.938641
39428, -2.913168
39430, -2.700688
39431, -2.901124
39432, -3.049716
39433, -3.275445
39435, -3.247943
39436, -2.985166
39437, -3.097692
39438, -2.932042
39439, -3.568693
39440, -3.038462
39442, -3.370986
39443, -3.755115
39444, -3.818807
39446, -3.415360
39448, -2.926038
39449, -2.329131
39450, -2.331702
39452, -2.464888
39455, -2.462273
39456, -2.673954
39458, -2.607730
39459, -2.836597
39460, -2.985670
39462, -3.002731
39463, -2.908922
39464, -2.944878
39465, -2.785303
39467, -2.554937
39469, -2.402407
39470, -2.383831
39471, -2.410244
39473, -2.503222
39475, -2.570801
39476, -2.580719
39477, -2.539561
39478, -2.639372
39479, -2.672184
39480, -2.784493
39481, -2.884325
39482, -3.013238
39483, -3.232594
39485, -2.994743
39488, -3.100496
39490, -3.002782
39491, -2.853239
39492, -2.621412
39493, -2.554592
39494, -2.329144
39495, -2.224208
39496, -3.062155
39497, -3.087026
39500, -2.557330
39502, -2.502524
39503, -2.532209
39504, -2.645766
39506, -2.631187
39508, -2.617743
39509, -2.583237
39511, -2.610083
39512, -2.599872
39515, -2.697762
39516, -2.936207
39517, -2.792974
39520, -2.788160
39521, -2.687779
39522, -2.763303
39526, -2.849795
39530, -2.805561
39531, -2.773780
39532, -2.769760
39533, -2.817318
39535, -2.812756
39538, -2.753444
39540, -2.731728
39542, -2.683583
39543, -2.706059
39545, -2.690402
39547, -2.664137
39549, -2.743113
39550, -2.820165
39551, -2.644806
39552, -2.632484
39553, -2.847843
39555, -2.876869
39556, -3.284788
39557, -2.962165
39558, -2.998814
39560, -3.448324
39561, -2.824181
39563, -3.052542
39564, -3.200512
39565, -3.534234
39567, -3.797646
39568, -3.779429
39569, -3.147439
39570, -3.035460
39571, -2.870280
39572, -2.738652
39573, -2.667965
39574, -2.783678
39576, -2.664147
39581, -2.537052
39582, -2.443354
39583, -2.447985
39585, -2.465925
39587, -2.752583
39590, -2.591560
39593, -2.404714
39596, -2.902433
39597, -3.545918
39598, -3.245419
39599, -3.245708
39600, -3.037840
39601, -2.927484
39602, -2.775301
39603, -2.603493
39604, -2.891719
39605, -3.117514
39607, -2.941949
39608, -3.105343
39609, -3.171416
39610, -3.205610
39612, -3.472599
39613, -2.751250
39615, -2.682148
39616, -2.722001
39617, -2.745024
39618, -2.693698
39620, -2.818285
39623, -2.854857
39624, -2.846255
39625, -2.799118
39626, -2.777075
39627, -2.901054
39628, -2.789670
39629, -2.945506
39630, -3.323308
39631, -3.064259
39632, -3.446612
39633, -3.409599
39634, -3.493498
39638, -3.138250
39639, -3.202242
39640, -3.201211
39641, -3.121430
39643, -3.212663
39644, -3.141441
39645, -3.282048
39646, -3.371294
39647, -3.775746
39648, -3.726465
39650, -2.806018
39651, -2.838457
39652, -2.593880
39653, -2.432756
39655, -2.336493
39656, -2.460544
39657, -2.361583
39658, -2.418202
39660, -2.423718
39663, -2.366314
39664, -2.306171
39666, -2.410747
39667, -2.532110
39668, -2.772888
39669, -2.553498
39671, -3.367239
39672, -2.505184
39674, -3.184937
39675, -3.205836
39677, -3.114041
39678, -3.400779
39679, -3.258671
39680, -3.039927
39681, -3.454384
39683, -3.098952
39685, -2.985658
39686, -3.132890
39687, -2.770239
39688, -2.641200
39689, -2.606227
39690, -2.557038
39691, -2.655475
39692, -2.766068
39694, -2.683633
39695, -2.759803
39696, -2.553116
39697, -2.545173
39698, -2.456490
39699, -2.526587
39700, -2.522843
39701, -2.485730
39702, -2.518028
39703, -2.508012
39704, -2.548706
39706, -2.612817
39707, -2.583662
39708, -2.596760
39709, -2.576069
39710, -2.585704
39712, -2.634172
39713, -2.690512
39716, -2.567944
39717, -2.599653
39718, -2.631213
39719, -2.563630
39720, -2.531104
39721, -2.511084
39722, -2.408414
39724, -2.957470
39725, -2.850097
39726, -3.012245
39727, -3.313047
39728, -3.289952
39729, -3.247590
39730, -2.873305
39731, -2.731262
39732, -3.523257
39733, -3.554850
39735, -3.557266
39737, -3.759911
39739, -3.212760
39740, -2.582225
39741, -2.769455
39742, -2.619865
39745, -2.684346
39746, -2.662880
39747, -2.767061
39749, -2.686631
39750, -2.722324
39751, -2.637003
39752, -2.642640
39754, -2.617427
39757, -2.642046
39760, -2.685222
39761, -2.581678
39762, -2.623168
39764, -2.620465
39766, -2.639602
39768, -2.745732
39769, -2.714727
39770, -2.721277
39772, -2.721559
39777, -2.804136
39778, -2.704545
39779, -2.619007
39780, -2.554006
39781, -2.768843
39785, -2.797198
39786, -2.886642
39787, -2.778841
39788, -2.636704
39789, -2.646050
39790, -2.577373
39792, -2.559331
39794, -2.614467
39795, -2.577977
39796, -2.593626
39799, -2.604310
39801, -3.019604
39803, -2.449315
39804, -3.500180
39805, -3.757271
39806, -2.917953
39809, -2.782228
39810, -2.582917
39813, -2.538246
39815, -2.634567
39816, -2.652850
39817, -2.587377
39819, -2.559615
39820, -2.596880
39821, -2.596316
39822, -2.601812
39823, -2.560732
39824, -2.555804
39825, -2.446287
39826, -2.491490
39827, -2.620046
39828, -2.653475
39829, -2.589584
39830, -2.601119
39831, -2.586529
39832, -2.578660
39833, -2.462346
39834, -2.551311
39837, -2.539515
39838, -2.554880
39840, -2.536414
39842, -2.886471
39844, -3.143555
39845, -2.467069
39846, -2.345023
39848, -2.560325
39849, -2.597991
39850, -2.638158
39851, -3.475564
39853, -2.793677
39854, -2.235492
39855, -2.298807
39859, -2.597067
39860, -2.770789
39862, -2.670356
39863, -3.922556
39865, -2.872061
39866, -2.359692
39867, -2.524144
39868, -3.436554
39869, -3.389358
39870, -3.305064
39871, -3.827776
39873, -3.383613
39874, -3.634514
39875, -3.447946
39876, -3.072710
39877, -2.642290
39878, -2.550562
39879, -3.035248
39880, -3.413596
39881, -3.152586
39883, -3.339642
39884, -2.998560
39887, -3.272599
39888, -3.759829
39890, -3.524607
39891, -3.257249
39892, -2.841192
39893, -3.077908
39894, -3.138775
39896, -3.318091
39898, -3.775826
39899, -3.673034
39902, -3.566729
39903, -3.693067
39907, -3.516027
39909, -3.697938
39910, -2.695746
39914, -2.762536
39916, -2.402056
39918, -2.795509
39919, -3.463185
39920, -3.158369
39921, -3.640979
39922, -3.684531
39924, -3.489617
39925, -3.599360
39926, -3.820460
39927, -3.925001
39928, -3.829802
39930, -3.808666
39932, -3.786447
39933, -3.637597
39934, -3.653514
39935, -3.417709
39936, -3.227481
39938, -3.320158
39939, -3.307774
39940, -3.362516
39941, -3.395326
39942, -3.107093
39943, -3.090805
39944, -3.239304
39945, -2.921781
39947, -3.080169
39949, -2.961828
39953, -3.123113
39954, -2.976868
39955, -3.095822
39956, -3.171362
39957, -3.287471
39959, -3.095951
39960, -3.130297
39961, -3.233498
39962, -3.397768
39964, -3.362143
39965, -3.458793
39966, -3.556099
39968, -3.310913
39969, -3.175344
39970, -2.973995
39971, -3.293654
39973, -3.240527
39974, -3.538478
39976, -3.451914
39977, -3.576416
39980, -3.475728
39981, -3.012536
39982, -2.919219
39984, -2.764595
39987, -2.920080
39988, -2.940278
39989, -2.847983
39990, -3.069676
39991, -3.101548
39992, -3.069781
39993, -3.244740
39994, -3.257449
39995, -3.176896
39996, -3.081934
39997, -3.199339
40000, -3.288412
40001, -3.534951
40002, -3.137413
40004, -3.334181
40005, -3.211939
40006, -2.993121
40008, -3.509008
40010, -2.991283
40012, -2.800406
40014, -2.813911
40015, -2.909912
40016, -2.845557
40017, -2.777622
40018, -2.726002
40020, -2.571438
40021, -2.531574
40022, -2.581111
40023, -2.393158
40024, -2.573324
40025, -2.732593
40028, -2.600811
40029, -2.562528
40030, -2.548923
40031, -2.501966
40032, -2.529078
40035, -2.529441
40036, -2.519646
40037, -2.518534
40038, -2.463090
40039, -2.498131
40040, -2.446136
40042, -2.411422
40043, -2.396591
40044, -2.428517
40045, -2.536161
40047, -2.557339
40049, -2.668611
40050, -2.458432
40053, -2.543949
40055, -2.523784
40057, -2.670639
40059, -2.894242
40062, -2.850726
40063, -2.774178
40066, -2.700634
40069, -2.712792
40071, -2.718207
40072, -2.762893
40073, -2.735498
40074, -2.709444
40075, -2.776521
40077, -2.734215
40079, -2.729504
40080, -2.830620
40082, -2.737352
40083, -2.700269
40084, -2.837642
40085, -2.853497
40086, -2.752944
40089, -2.923988
40090, -2.770669
40091, -3.144249
40092, -3.027306
40094, -3.067361
40096, -2.804192
40097, -2.738654
40098, -2.786404
40101, -2.758721
40103, -2.600789
40104, -2.668617
40105, -2.763499
40106, -2.863728
40108, -2.785965
40109, -2.767176
40111, -2.846980
40112, -2.763986
40114, -2.619129
40116, -2.861935
40117, -2.765803
40118, -2.859169
40119, -3.266058
40120, -3.035981
40122, -3.073732
40125, -3.514749
40126, -3.372651
40127, -3.884820
40128, -3.614563
40129, -3.451954
40130, -3.757639
40131, -3.692876
40132, -3.901310
40133, -3.790526
40134, -3.814016
40135, -3.713379
40138, -3.882018
40140, -3.822137
40142, -3.328480
40143, -3.255405
40144, -3.278863
40145, -3.572379
40146, -3.366878
40148, -3.076957
40149, -2.853602
40150, -2.915947
40152, -3.035637
40153, -2.920319
40154, -2.844944
40156, -3.005716
40157, -2.915929
40159, -2.923315
40160, -3.079926
40163, -3.372728
40164, -3.379962
40165, -3.712626
40167, -3.481919
40168, -3.525696
40170, -3.434730
40171, -2.856156
40174, -3.177523
40178, -3.156823
40179, -3.084345
40180, -3.056090
40182, -3.586495
40183, -3.776588
40184, -3.922716
40186, -3.630969
40187, -2.961963
40188, -2.401498
40189, -2.718712
40190, -2.956363
40191, -2.893524
40192, -2.512367
40193, -2.908065
40194, -2.412757
40195, -2.582218
40196, -2.867829
40198, -2.783245
40199, -2.934155
40200, -2.924523
40201, -2.926738
40202, -2.865542
40204, -3.091567
40205, -2.729875
40206, -3.032535
40207, -3.191871
40208, -3.014221
40210, -3.292305
40211, -3.363500
40213, -2.928799
40215, -3.020464
40216, -3.074251
40217, -2.893814
40218, -2.758802
40219, -2.853940
40221, -2.537241
40222, -3.077690
40225, -2.767382
40226, -2.680303
40227, -2.630571
40228, -2.645265
40231, -2.551289
40232, -2.564504
40234, -2.478327
40236, -2.540433
40237, -2.642425
40238, -2.485338
40239, -2.595664
40241, -2.579231
40243, -2.565160
40244, -2.899740
40246, -2.618897
40247, -2.785815
40249, -2.628567
40250, -2.771507
40252, -3.049532
40255, -2.727237
40256, -2.617073
40258, -2.839041
40260, -2.834029
40261, -2.501757
40262, -2.703556
40263, -2.849083
40264, -2.654580
40265, -2.521760
40268, -2.475538
40269, -2.592190
40270, -2.486157
40271, -2.335725
40272, -2.427761
40273, -2.491986
40274, -2.530228
40275, -2.591629
40276, -2.578346
40277, -2.478024
40278, -2.421721
40279, -2.483924
40281, -2.460826
40282, -2.526571
40285, -2.535126
40286, -2.471727
40288, -2.504554
40289, -2.529111
40290, -2.531171
40291, -2.486468
40293, -2.475486
40294, -2.606877
40295, -2.690752
40296, -2.794793
40297, -2.734287
40298, -2.834668
40299, -2.729221
40300, -2.662290
40301, -2.747448
40302, -2.729486
40305, -2.725200
40307, -2.753373
40308, -2.804679
40309, -2.941654
40310, -3.476747
40312, -3.354039
40313, -3.095386
40314, -3.482521
40315, -3.540948
40317, -3.596563
40318, -3.671505
40320, -3.487965
40321, -3.733690
40322, -3.560380
40323, -3.189072
40324, -2.890247
40326, -2.820522
40328, -2.771981
40330, -2.746512
40331, -2.680975
40332, -2.613672
40333, -2.631536
40334, -2.720045
40335, -3.246204
40337, -3.053469
40338, -3.264155
40339, -3.458891
40340, -3.862817
40341, -3.625933
40342, -3.723588
40343, -3.325664
40345, -2.989516
40346, -2.941238
40347, -2.776330
40348, -2.636397
40350, -2.709396
40351, -2.646194
40352, -2.535495
40354, -2.485040
40355, -2.524438
40356, -2.898922
40357, -2.621008
40360, -2.707695
40361, -2.885754
40362, -2.550852
40365, -2.597238
40367, -2.598509
40368, -2.738945
40369, -2.790312
40371, -2.602039
40372, -2.487030
40373, -2.672065
40374, -3.056009
40375, -2.815881
40378, -2.853160
40379, -2.725764
40380, -3.099351
40381, -3.111472
40382, -2.728214
40383, -2.592055
40384, -2.555132
40387, -2.517798
40388, -2.514445
40390, -2.545446
40391, -2.543211
40392, -2.514308
40393, -2.571836
40394, -2.573696
40395, -2.543651
40396, -2.610562
40397, -2.625844
40398, -2.645013
40399, -2.717724
40400, -2.773515
40401, -3.158734
40402, -3.103949
40403, -3.392264
40404, -3.253477
40406, -3.558059
40409, -3.217049
40410, -3.372664
40411, -3.384069
40413, -3.358179
40414, -3.813213
40415, -3.741851
40416, -3.481550
40417, -3.854094
40418, -3.613703
40419, -3.819415
40420, -3.424428
40422, -3.541464
40424, -3.449158
40426, -3.449258
40428, -3.708442
40429, -3.732877
40430, -3.783164
40431, -3.520941
40433, -3.283305
40434, -3.770406
40435, -3.854746
40436, -3.608886
40438, -3.944367
40439, -3.240228
40440, -3.147928
40441, -3.170142
40442, -3.877547
40443, -3.772211
40444, -3.516245
40445, -3.725383
40446, -2.917315
40447, -2.706305
40448, -3.463460
40450, -3.646464
40451, -3.621327
40452, -3.614073
40454, -3.335195
40455, -3.370524
40456, -3.409822
40458, -3.358583
40459, -3.256277
40460, -3.229422
40461, -3.507640
40463, -3.755527
40464, -3.778335
40465, -3.153495
40466, -2.657651
40467, -3.140152
40468, -3.832312
40469, -3.223525
40470, -3.232185
40471, -2.971129
40472, -2.828850
40474, -2.844168
40475, -2.868777
40476, -2.843569
40478, -2.851191
40479, -2.813476
40480, -2.846684
40481, -2.814699
40482, -2.750046
40484, -2.720006
40485, -2.698058
40486, -2.644894
40487, -2.625832
40488, -2.616461
40489, -2.645266
40490, -2.648614
40491, -2.643242
40492, -2.646323
40493, -2.643390
40494, -2.608209
40495, -2.510419
40496, -2.556250
40497, -2.543611
40498, -2.603877
40499, -2.604430
40500, -2.641149
40501, -2.659672
40502, -2.627488
40503, -2.748598
40505, -2.836606
40507, -2.739633
40508, -2.738880
40511, -2.787005
40514, -2.674129
40515, -2.462790
40516, -2.660644
40518, -2.638137
40519, -2.663912
40520, -2.687577
40521, -2.747715
40522, -2.862881
40523, -2.923427
40527, -2.956614
40528, -2.890206
40530, -3.086929
40531, -3.239823
40532, -3.313300
40534, -3.570205
40535, -3.928492
40536, -3.812476
40538, -3.713355
40541, -3.427279
40543, -2.957731
40544, -3.100512
40545, -2.957768
40547, -3.033154
40548, -2.960663
40549, -2.570747
40551, -2.581371
40552, -2.358022
40553, -2.335556
40554, -2.682468
40555, -2.733623
40556, -3.296663
40559, -2.898435
40560, -2.574801
40563, -2.401728
40564, -2.408393
40565, -2.489639
40566, -2.555752
40568, -2.591278
40569, -2.604880
40570, -2.579227
40571, -2.568086
40572, -2.592477
40574, -2.590931
40575, -2.622157
40576, -2.607879
40577, -2.607832
40580, -2.622974
40581, -2.625622
40582, -2.682718
40584, -2.630172
40588, -2.650610
40590, -2.647435
40591, -2.658992
40592, -2.618761
40594, -2.709595
40595, -2.753805
40596, -2.725311
40598, -2.720574
40599, -2.710267
40600, -2.716099
40601, -2.711002
40603, -2.763447
40604, -2.796869
40605, -2.729240
40606, -2.795670
40607, -2.835538
40612, -2.908282
40614, -2.934725
40615, -2.937961
40616, -2.915310
40617, -2.918031
40618, -2.863129
40619, -2.820542
40620, -2.750184
40622, -2.664801
40624, -2.669730
40625, -2.701030
40626, -2.566335
40629, -2.568888
40630, -2.707526
40632, -2.855670
40634, -3.281031
40636, -2.735441
40637, -2.504765
40640, -2.653125
40641, -3.066565
40642, -3.102389
40643, -3.306891
40644, -3.247889
40646, -3.172303
40647, -3.013273
40648, -2.730667
40650, -2.646941
40651, -3.012860
40655, -2.253284
40657, -3.338980
40658, -3.079870
40659, -2.851313
40664, -2.598869
40665, -2.716765
40666, -2.379362
40668, -2.292038
40669, -2.320589
40670, -2.411420
40672, -2.471125
40673, -2.406929
40674, -2.458682
40675, -2.365009
40677, -2.860610
40678, -3.479830
40680, -3.558364
40681, -2.308277
40682, -2.230437
40683, -2.850662
40684, -2.369902
40687, -3.061402
40688, -2.832264
40690, -2.563249
40693, -2.656650
40694, -2.853949
40695, -2.711033
40696, -2.794761
40698, -3.232005
40701, -3.489895
40704, -3.086815
40705, -2.934302
40707, -3.154558
40708, -2.947601
40709, -2.617624
40713, -2.693032
40714, -2.752616
40715, -2.574686
40716, -2.798394
40717, -2.776065
40719, -2.598333
40724, -2.642121
40725, -2.752753
40726, -3.083018
40727, -3.762204
40728, -3.448277
40729, -3.626782
40731, -3.507534
40732, -3.387736
40733, -3.372584
40735, -3.539111
40736, -3.479963
40737, -3.604942
40742, -3.251045
40743, -3.343983
40744, -2.449978
40745, -2.834878
40747, -2.451146
40748, -2.426236
40750, -2.340397
40752, -2.412335
40753, -2.421962
40754, -2.466884
40755, -2.452861
40756, -2.538868
40757, -2.384261
40758, -2.419750
40759, -2.306813
40760, -2.291057
40762, -2.269588
40763, -2.605642
40764, -2.542533
40765, -2.227514
40766, -3.768629
40767, -3.787101
40768, -2.974861
40770, -3.047069
40771, -3.117658
40772, -3.802530
40773, -2.955292
40774, -3.019479
40775, -3.553995
40776, -3.701464
40780, -3.769558
40781, -3.435429
40782, -2.734414
40783, -3.017536
40784, -3.032420
40785, -2.862851
40786, -2.434008
40787, -2.671363
40788, -2.984306
40789, -3.176229
40790, -3.531781
40791, -3.316057
40792, -3.711650
40794, -3.322239
40795, -3.278644
40796, -3.571851
40797, -3.028169
40799, -3.213014
40800, -3.925038
40801, -3.863672
40802, -3.814010
40805, -2.756812
40806, -2.489693
40807, -3.434971
40808, -3.261095
40809, -3.577321
40810, -2.514636
40811, -2.518907
40812, -2.575680
40814, -2.654943
40817, -2.574724
40818, -2.707441
40819, -2.674051
40820, -2.795503
40823, -2.816769
40824, -2.691871
40826, -2.844799
40827, -2.857563
40828, -2.876761
40829, -2.930557
40830, -2.986840
40831, -3.058530
40832, -3.131231
40833, -2.966684
40834, -2.950581
40835, -3.011759
40836, -3.104252
40837, -3.106350
40839, -3.105922
40841, -3.423084
40842, -3.565041
40843, -3.223330
40845, -2.938409
40846, -2.913288
40849, -2.757110
40850, -2.614793
40851, -2.845351
40852, -3.577823
40853, -3.372513
40854, -2.991254
40855, -3.005836
40856, -2.923371
40859, -2.826372
40860, -2.843661
40861, -2.911221
40862, -2.885781
40864, -2.922927
40865, -2.821509
40866, -2.839669
40867, -2.848977
40868, -2.845781
40869, -2.893256
40871, -2.962063
40872, -2.943020
40873, -2.661748
40874, -2.940046
40878, -3.754375
40879, -3.181744
40880, -3.120397
40882, -3.147059
40883, -3.030627
40884, -2.827914
40885, -2.648691
40887, -2.741662
40888, -2.603252
40891, -2.764593
40892, -2.713867
40894, -2.792214
40895, -2.818071
40896, -3.109523
40897, -3.038563
40898, -3.294948
40902, -2.400633
40903, -2.733397
40904, -2.451031
40907, -2.293272
40908, -2.497073
40909, -2.555563
40910, -2.695440
40911, -2.428496
40915, -2.462048
40916, -2.366184
40917, -2.945222
40918, -2.681533
40920, -2.961054
40921, -2.685412
40922, -2.858825
40924, -3.377951
40925, -3.721771
40927, -2.726872
40929, -2.833099
40930, -2.762672
40931, -2.651412
40932, -2.583431
40933, -2.407379
40935, -2.618481
40936, -3.014459
40938, -2.467786
40941, -2.602874
40942, -3.232655
40943, -2.281803
40944, -2.394057
40945, -2.325261
40948, -2.405481
40949, -2.354248
40950, -2.408496
40951, -2.423683
40952, -2.446001
40954, -2.449334
40955, -2.539892
40956, -2.882181
40957, -3.175110
40958, -2.953666
40959, -2.840857
40960, -2.652261
40961, -2.601314
40962, -2.657907
40963, -2.550822
40964, -2.428858
40965, -2.571417
40966, -2.588697
40967, -2.702998
40968, -2.756572
40970, -2.886774
40971, -2.986951
40972, -2.878933
40973, -2.822819
40974, -2.914386
40975, -2.753448
40976, -2.734706
40981, -2.666917
40982, -2.682359
40983, -2.646906
40984, -2.999144
40985, -3.068977
40986, -3.009884
40987, -3.008349
40988, -2.937665
40989, -3.339816
40990, -3.285716
40993, -2.930866
40994, -3.117807
40997, -2.704748
40999, -2.763956
41000, -2.747286
41002, -2.686901
41003, -2.596504
41004, -2.615725
41005, -2.557088
41006, -2.514671
41007, -2.504156
41008, -2.549431
41009, -2.436729
41010, -2.714374
41011, -2.446811
41012, -2.422514
41013, -2.409609
41014, -2.538659
41016, -2.457809
41017, -2.534670
41018, -2.597070
41019, -2.540515
41020, -2.492336
41021, -2.507886
41022, -2.484490
41023, -2.505332
41024, -2.505175
41025, -2.523211
41026, -2.592577
41027, -2.577002
41030, -2.570330
41031, -2.486126
41034, -2.387992
41035, -2.407185
41036, -2.392181
41043, -2.379028
41044, -2.435102
41045, -2.644763
41048, -2.848215
41049, -2.530609
41051, -2.938535
41052, -3.079445
41053, -3.427327
41056, -2.565514
41058, -3.042799
41059, -2.721079
41060, -2.533824
41061, -2.477565
41062, -2.355666
41063, -2.471398
41064, -2.811903
41066, -2.293172
41067, -2.115506
41068, -2.196858
41069, -2.309886
41070, -2.313923
41071, -2.450338
41072, -2.442239
41074, -2.399854
41076, -2.652985
41078, -3.008610
41079, -2.818295
41081, -2.621314
41082, -2.696152
41085, -3.237301
41086, -3.863003
41087, -3.386817
41088, -3.437221
41089, -3.548264
41093, -2.871272
41095, -2.820032
41098, -3.010295
41100, -2.677281
41102, -2.467926
41103, -2.567425
41104, -3.720041
41106, -3.292608
41107, -2.630851
41108, -2.573086
41109, -2.732246
41110, -2.802477
41111, -2.808186
41113, -2.727419
41114, -2.794690
41115, -2.860868
41116, -2.845584
41117, -2.835047
41119, -2.789926
41120, -2.808199
41121, -2.829197
41122, -2.869530
41125, -2.886358
41127, -2.942138
41128, -2.889499
41132, -2.871426
41134, -2.907161
41135, -2.918407
41136, -2.906948
41137, -2.914962
41140, -2.945585
41141, -2.939310
41142, -2.958770
41143, -2.906746
41144, -3.056336
41145, -3.025382
41147, -3.122306
41149, -3.068565
41150, -3.128652
41152, -3.092317
41153, -2.998078
41154, -3.035309
41157, -2.950504
41158, -2.915970
41159, -2.938013
41160, -2.898154
41161, -2.926690
41163, -2.884042
41164, -2.766947
41166, -2.760869
41168, -2.770919
41171, -2.741922
41173, -2.682758
41177, -2.632300
41178, -2.697567
41181, -2.766130
41182, -2.713198
41184, -2.684223
41185, -2.689606
41186, -2.699099
41187, -2.631297
41188, -2.744857
41192, -2.678430
41193, -2.686866
41194, -2.719060
41195, -2.692634
41196, -2.630425
41197, -2.811372
41199, -2.748534
41201, -2.766072
41202, -2.772521
41204, -2.587010
41205, -2.435577
41206, -2.332779
41207, -2.768946
41208, -2.907812
41209, -2.475569
41211, -2.605771
41214, -2.827666
41215, -3.489267
41217, -2.844011
41218, -2.690839
41219, -2.343265
41222, -2.580136
41223, -2.780822
41224, -2.912152
41225, -2.558626
41226, -2.919170
41228, -3.047079
41230, -2.689387
41231, -2.527437
41237, -2.614783
41239, -2.880602
41240, -3.180985
41241, -3.928515
41243, -3.468494
41244, -3.689570
41245, -3.785819
41246, -3.633722
41247, -3.130104
41248, -3.047883
41250, -2.891734
41251, -2.429105
41253, -2.557908
41254, -2.352032
41255, -2.800191
41256, -3.330385
41257, -2.684841
41259, -3.348526
41260, -2.953558
41261, -3.286466
41262, -3.208922
41263, -3.087127
41264, -2.988579
41265, -2.537764
41266, -2.567842
41267, -2.767230
41268, -2.713358
41270, -2.974770
41272, -3.156700
41274, -2.722323
41275, -2.895292
41276, -2.644987
41277, -2.452651
41278, -2.403846
41280, -2.448487
41281, -2.567103
41283, -2.804286
41287, -3.002927
41289, -2.845884
41290, -2.907302
41291, -3.062676
41292, -2.661825
41293, -2.595541
41296, -2.585412
41299, -2.821916
41300, -2.841596
41301, -2.711955
41302, -3.340399
41306, -2.877467
41311, -3.441753
41312, -2.975871
41313, -3.325658
41314, -2.701662
41315, -3.000792
41316, -3.217851
41318, -2.960548
41319, -2.972631
41320, -2.750727
41322, -2.967666
41323, -2.768713
41324, -2.888540
41325, -3.310126
41326, -3.095495
41328, -3.083700
41329, -3.072170
41330, -2.507682
41337, -2.852130
41341, -2.770029
41342, -3.521649
41344, -3.267435
41345, -3.349323
41346, -3.531895
41348, -3.462554
41350, -3.500760
41352, -3.645647
41353, -3.690959
41354, -3.449371
41355, -3.626362
41360, -3.084116
41361, -2.752304
41363, -3.030388
41364, -3.385106
41365, -3.093763
41366, -3.280223
41367, -3.167505
41368, -2.993617
41369, -3.197130
41370, -3.608841
41371, -3.883287
41372, -3.302526
41373, -3.061354
41374, -2.863567
41375, -3.638618
41377, -3.514433
41378, -3.181285
41379, -3.385697
41380, -3.207807
41381, -2.923374
41382, -3.074508
41385, -2.899634
41386, -3.138224
41387, -2.996038
41391, -2.981086
41392, -2.971986
41393, -2.893858
41394, -2.781095
41395, -2.761034
41398, -3.194385
41399, -3.075554
41400, -2.865838
41402, -2.831781
41403, -2.851581
41404, -2.826853
41405, -2.692862
41407, -2.918780
41409, -2.930681
41410, -2.780957
41411, -2.817585
41413, -2.869541
41414, -2.723679
41416, -2.736744
41417, -2.821133
41418, -2.982096
41421, -2.918079
41422, -2.914965
41424, -2.984462
41425, -3.094807
41426, -3.158519
41427, -3.234494
41428, -3.181404
41429, -3.226712
41430, -3.100419
41431, -3.198000
41433, -3.175445
41434, -3.099835
41435, -3.157407
41437, -3.153684
41438, -3.229256
41440, -3.259932
41442, -3.206290
41443, -3.188944
41444, -3.168408
41447, -3.099050
41448, -3.165512
41449, -3.126225
