time (ms), position (nm), velocity (mm/s), acceleration (Å/ps^2)
292.295000,-2.043961,0.388556,0.000000
292.300000,0.279146,0.534675,-0.000000
292.305000,2.491382,0.352874,-0.000000
292.310000,4.072015,0.279921,-0.000000
292.315000,5.173337,0.162807,-0.000000
292.320000,6.237661,0.259695,-0.000000
292.325000,6.712853,-0.061476,-0.000000
292.330000,6.686824,0.048581,-0.000000
292.335000,6.738201,-0.025834,-0.000000
292.340000,6.663022,-0.004391,-0.000000
292.345000,6.874156,0.086630,-0.000000
292.350000,7.144984,0.023416,-0.000000
292.355000,6.695608,-0.196729,-0.000000
292.360000,6.576746,0.140920,-0.000000
292.365000,7.640467,0.280315,-0.000000
292.370000,7.981178,-0.133314,-0.000000
292.375000,7.260547,-0.153366,-0.000000
292.380000,6.679132,-0.080193,-0.000000
292.385000,6.448914,-0.013084,-0.000000
292.390000,6.429157,0.005048,-0.000000
292.395000,6.330328,-0.042937,-0.000000
292.400000,6.318231,0.036376,-0.000000
292.405000,6.568168,0.062991,-0.000000
292.410000,7.038541,0.123486,-0.000000
292.415000,7.035335,-0.118194,-0.000000
292.420000,6.205323,-0.210326,-0.000000
292.425000,5.007584,-0.265927,-0.000000
292.430000,4.045251,-0.121592,-0.000000
292.435000,3.305968,-0.171943,-0.000000
292.440000,2.402529,-0.188022,-0.000000
292.445000,2.071640,0.049957,-0.000000
292.450000,2.476093,0.110004,-0.000000
292.455000,3.087841,0.133642,-0.000000
292.460000,3.520818,0.041670,-0.000000
292.465000,4.062196,0.171215,-0.000000
292.470000,5.697735,0.473889,-0.000000
292.475000,8.095775,0.483151,-0.000000
292.480000,10.676482,0.545535,-0.000000
292.485000,13.704583,0.660468,-0.000000
292.490000,17.078266,0.685903,-0.000000
292.495000,20.677824,0.749783,-0.000000
292.500000,24.251495,0.679212,-0.000000
292.505000,26.643411,0.286645,-0.000000
292.510000,28.305584,0.375696,-0.000000
292.515000,29.779772,0.218063,-0.000000
292.520000,30.932558,0.242805,-0.000000
292.525000,33.271062,0.680665,-0.000000
292.530000,36.949016,0.786029,-0.000000
292.535000,42.398477,1.375341,-0.000000
292.540000,48.067932,0.901484,-0.000000
292.545000,52.239520,0.769058,-0.000000
292.550000,54.808281,0.271448,-0.000000
292.555000,56.320875,0.333277,-0.000000
292.560000,58.177303,0.408396,-0.000000
292.565000,59.571594,0.157344,-0.000000
292.570000,60.580163,0.245784,-0.000000
292.575000,61.366917,0.075538,-0.000000
292.580000,62.441892,0.349401,-0.000000
292.585000,63.204861,-0.032038,-0.000000
292.590000,63.800681,0.265245,-0.000000
292.595000,65.504953,0.414171,-0.000000
292.600000,67.528600,0.397061,-0.000000
292.605000,68.963580,0.184386,-0.000000
292.610000,70.491751,0.422700,-0.000000
292.615000,71.567619,0.020463,-0.000000
292.620000,70.202344,-0.547186,-0.000000
292.625000,66.842484,-0.784117,-0.000000
292.630000,62.077116,-1.106064,-0.000000
292.635000,56.890921,-0.964242,-0.000000
292.640000,51.527992,-1.167945,-0.000000
292.645000,45.372579,-1.283048,-0.000000
292.650000,38.574067,-1.424219,-0.000000
292.655000,31.803359,-1.279647,-0.000000
292.660000,26.479938,-0.854210,-0.000000
292.665000,22.312412,-0.808824,-0.000000
292.670000,18.524845,-0.704305,-0.000000
292.675000,13.525719,-1.275112,-0.000000
292.680000,6.529480,-1.510200,-0.000000
292.685000,-0.611550,-1.343587,0.000000
292.690000,-7.745632,-1.499467,0.000000
292.695000,-15.287109,-1.510256,0.000000
292.700000,-21.271926,-0.894748,0.000000
292.705000,-25.858036,-0.935449,0.000000
292.710000,-30.474496,-0.908819,0.000000
292.715000,-35.568778,-1.120229,0.000000
292.720000,-41.039742,-1.066231,0.000000
292.725000,-44.807841,-0.455275,0.000000
292.730000,-46.729654,-0.317417,0.000000
292.735000,-47.682060,-0.071292,0.000000
292.740000,-47.168859,0.265099,0.000000
292.745000,-45.799920,0.278559,0.000000
292.750000,-44.535034,0.225359,0.000000
292.755000,-43.086264,0.347487,0.000000
292.760000,-40.786988,0.562454,0.000000
292.765000,-38.443581,0.375565,0.000000
292.770000,-37.492296,0.011570,0.000000
292.775000,-36.431520,0.399921,0.000000
292.780000,-34.121685,0.517079,0.000000
292.785000,-32.275496,0.225535,0.000000
292.790000,-30.873906,0.329549,0.000000
292.795000,-27.873844,0.852714,0.000000
292.800000,-24.034663,0.682436,0.000000
292.805000,-20.961854,0.546184,0.000000
292.810000,-18.170751,0.566139,0.000000
292.815000,-16.099690,0.267187,0.000000
292.820000,-15.059678,0.150087,0.000000
292.825000,-13.732164,0.373206,0.000000
292.830000,-11.288165,0.595730,0.000000
292.835000,-8.845826,0.383857,0.000000
292.840000,-6.215296,0.658417,0.000000
292.845000,-3.926676,0.264756,0.000000
292.850000,-3.145132,0.052419,0.000000
292.855000,-2.977976,0.015097,0.000000
292.860000,-3.484104,-0.211390,0.000000
292.865000,-3.875717,0.048246,0.000000
292.870000,-3.970712,-0.082965,0.000000
292.875000,-4.348587,-0.068405,0.000000
292.880000,-3.007882,0.586364,0.000000
292.885000,-0.508851,0.415202,0.000000
292.890000,1.511941,0.391824,-0.000000
292.895000,2.677957,0.081573,-0.000000
292.900000,2.515257,-0.140646,-0.000000
292.905000,2.729492,0.217048,-0.000000
292.910000,3.673134,0.161112,-0.000000
292.915000,4.423438,0.139064,-0.000000
292.920000,4.154272,-0.236587,-0.000000
292.925000,2.005831,-0.610955,-0.000000
292.930000,-0.699989,-0.472347,0.000000
292.935000,-1.943098,-0.035050,0.000000
292.940000,-1.982058,0.018039,0.000000
292.945000,-1.722475,0.083764,0.000000
292.950000,-1.207194,0.120833,0.000000
292.955000,-1.360385,-0.174419,0.000000
292.960000,-3.288489,-0.584539,0.000000
292.965000,-5.669190,-0.371199,0.000000
292.970000,-7.228945,-0.254544,0.000000
292.975000,-8.500178,-0.253163,0.000000
292.980000,-9.051436,0.025572,0.000000
292.985000,-8.844741,0.055697,0.000000
292.990000,-8.257200,0.175264,0.000000
292.995000,-7.984243,-0.060658,0.000000
293.000000,-8.876418,-0.289872,0.000000
293.005000,-11.278312,-0.659574,0.000000
293.010000,-13.359439,-0.183765,0.000000
293.015000,-14.500288,-0.269953,0.000000
293.020000,-16.245179,-0.423152,0.000000
293.025000,-17.345784,-0.027073,0.000000
293.030000,-17.812056,-0.156517,0.000000
293.035000,-17.348059,0.328323,0.000000
293.040000,-15.699278,0.328805,0.000000
293.045000,-14.400944,0.192085,0.000000
293.050000,-14.264555,-0.130058,0.000000
293.055000,-14.724156,-0.055964,0.000000
293.060000,-15.875557,-0.395503,0.000000
293.065000,-18.042402,-0.468137,0.000000
293.070000,-18.631975,0.214384,0.000000
293.075000,-17.998185,0.042075,0.000000
293.080000,-16.988599,0.351961,0.000000
293.085000,-15.191095,0.364233,0.000000
293.090000,-13.951502,0.135608,0.000000
293.095000,-14.285032,-0.259220,0.000000
293.100000,-15.249167,-0.129582,0.000000
293.105000,-15.995214,-0.167905,0.000000
293.110000,-16.342134,0.023738,0.000000
293.115000,-16.302214,-0.007793,0.000000
293.120000,-17.030488,-0.276711,0.000000
293.125000,-18.438923,-0.285955,0.000000
293.130000,-19.927173,-0.308296,0.000000
293.135000,-20.869707,-0.074837,0.000000
293.140000,-21.265717,-0.083986,0.000000
293.145000,-20.572539,0.348435,0.000000
293.150000,-18.087533,0.634885,0.000000
293.155000,-14.704786,0.712212,0.000000
293.160000,-10.980001,0.772001,0.000000
293.165000,-6.741124,0.915402,0.000000
293.170000,-2.977966,0.594328,0.000000
293.175000,0.091112,0.629418,-0.000000
293.180000,2.722539,0.425968,-0.000000
293.185000,4.466849,0.274188,-0.000000
293.190000,5.509321,0.145375,-0.000000
293.195000,6.418709,0.215990,-0.000000
293.200000,8.233792,0.501328,-0.000000
293.205000,11.043242,0.617271,-0.000000
293.210000,13.198747,0.252869,-0.000000
293.215000,14.636920,0.319987,-0.000000
293.220000,16.331349,0.356006,-0.000000
293.225000,17.850986,0.253874,-0.000000
293.230000,18.366986,-0.039519,-0.000000
293.235000,18.065573,-0.078856,-0.000000
293.240000,18.005141,0.052244,-0.000000
293.245000,17.625972,-0.196277,-0.000000
293.250000,16.707211,-0.170189,-0.000000
293.255000,15.223415,-0.414838,-0.000000
293.260000,14.274386,0.025501,-0.000000
293.265000,13.494437,-0.326979,-0.000000
293.270000,12.640089,-0.021190,-0.000000
293.275000,12.868595,0.109629,-0.000000
293.280000,14.762532,0.633331,-0.000000
293.285000,18.848538,0.988857,-0.000000
293.290000,23.368134,0.820076,-0.000000
293.295000,26.503087,0.441895,-0.000000
293.300000,28.310170,0.284617,-0.000000
293.305000,29.598085,0.232096,-0.000000
293.310000,31.013516,0.331649,-0.000000
293.315000,33.148067,0.516940,-0.000000
293.320000,34.485855,0.031079,-0.000000
293.325000,34.234790,-0.125551,-0.000000
293.330000,33.329548,-0.231311,-0.000000
293.335000,32.398781,-0.140838,-0.000000
293.340000,31.347908,-0.273537,-0.000000
293.345000,30.578062,-0.038221,-0.000000
293.350000,30.045679,-0.169366,-0.000000
293.355000,30.394892,0.298150,-0.000000
293.360000,31.242507,0.048043,-0.000000
293.365000,31.044594,-0.121139,-0.000000
293.370000,30.528846,-0.084120,-0.000000
293.375000,29.715223,-0.235192,-0.000000
293.380000,27.807586,-0.517377,-0.000000
293.385000,25.825388,-0.278467,-0.000000
293.390000,25.226101,0.032554,-0.000000
293.395000,24.573310,-0.283686,-0.000000
293.400000,23.636168,-0.093992,-0.000000
293.405000,23.170491,-0.090776,-0.000000
293.410000,23.007509,0.023912,-0.000000
293.415000,23.163663,0.039138,-0.000000
293.420000,24.301979,0.406795,-0.000000
293.425000,25.849488,0.216861,-0.000000
293.430000,26.623037,0.096216,-0.000000
293.435000,26.910169,0.021595,-0.000000
293.440000,26.307144,-0.253835,-0.000000
293.445000,23.995716,-0.656928,-0.000000
293.450000,20.582409,-0.702884,-0.000000
293.455000,17.239954,-0.631835,-0.000000
293.460000,13.317136,-0.925264,-0.000000
293.465000,9.387753,-0.649318,-0.000000
293.470000,5.769002,-0.790736,-0.000000
293.475000,3.074632,-0.296963,-0.000000
293.480000,3.163984,0.316953,-0.000000
293.485000,4.252661,0.122672,-0.000000
293.490000,5.320380,0.299091,-0.000000
293.495000,5.379326,-0.260878,-0.000000
293.500000,4.146741,-0.231511,-0.000000
293.505000,2.836951,-0.289498,-0.000000
293.510000,1.570402,-0.217664,-0.000000
293.515000,-0.147536,-0.461562,0.000000
293.520000,-1.635768,-0.140632,0.000000
293.525000,-2.167661,-0.073445,0.000000
293.530000,-2.183876,0.063344,0.000000
293.535000,-1.809792,0.085272,0.000000
293.540000,-1.363793,0.092442,0.000000
293.545000,-0.395247,0.288951,0.000000
293.550000,1.279919,0.377272,-0.000000
293.555000,2.998178,0.310233,-0.000000
293.560000,5.491804,0.675644,-0.000000
293.565000,9.040546,0.739205,-0.000000
293.570000,11.567007,0.281286,-0.000000
293.575000,12.611909,0.139917,-0.000000
293.580000,14.526582,0.612619,-0.000000
293.585000,17.599174,0.614247,-0.000000
293.590000,20.264103,0.454245,-0.000000
293.595000,22.032104,0.257384,-0.000000
293.600000,23.234924,0.224555,-0.000000
293.605000,23.771306,-0.003486,-0.000000
293.610000,24.180149,0.163504,-0.000000
293.615000,24.803190,0.088257,-0.000000
293.620000,25.273708,0.100414,-0.000000
293.625000,25.881598,0.142335,-0.000000
293.630000,26.302140,0.029661,-0.000000
293.635000,27.292152,0.358248,-0.000000
293.640000,29.784269,0.630613,-0.000000
293.645000,32.773964,0.565633,-0.000000
293.650000,35.473672,0.514670,-0.000000
293.655000,36.917192,0.074480,-0.000000
293.660000,36.741872,-0.137188,-0.000000
293.665000,35.894109,-0.197777,-0.000000
293.670000,34.984641,-0.164279,-0.000000
293.675000,34.511139,-0.026524,-0.000000
293.680000,34.464431,0.008664,-0.000000
293.685000,34.873693,0.152637,-0.000000
293.690000,35.180220,-0.024052,-0.000000
293.695000,34.738611,-0.147289,-0.000000
293.700000,32.617087,-0.683837,-0.000000
293.705000,29.722047,-0.475283,-0.000000
293.710000,26.413403,-0.834410,-0.000000
293.715000,22.452222,-0.747354,-0.000000
293.720000,18.126130,-0.972195,-0.000000
293.725000,13.149499,-1.011948,-0.000000
293.730000,7.996059,-1.043217,-0.000000
293.735000,2.583658,-1.114514,-0.000000
293.740000,-2.874986,-1.065048,0.000000
293.745000,-8.294860,-1.097205,0.000000
293.750000,-12.918728,-0.757235,0.000000
293.755000,-16.256932,-0.580156,0.000000
293.760000,-20.264993,-1.009106,0.000000
293.765000,-25.559707,-1.102471,0.000000
293.770000,-31.045796,-1.088504,0.000000
293.775000,-36.274426,-1.001866,0.000000
293.780000,-40.811394,-0.815309,0.000000
293.785000,-45.414739,-1.018533,0.000000
293.790000,-50.066842,-0.844708,0.000000
293.795000,-53.323378,-0.467075,0.000000
293.800000,-55.630305,-0.456444,0.000000
293.805000,-58.031374,-0.503277,0.000000
293.810000,-58.775803,0.185606,0.000000
293.815000,-57.225941,0.423894,0.000000
293.820000,-55.583207,0.233783,0.000000
293.825000,-53.168939,0.714587,0.000000
293.830000,-48.671024,1.068699,0.000000
293.835000,-44.473066,0.615894,0.000000
293.840000,-40.486793,0.963793,0.000000
293.845000,-36.823300,0.507985,0.000000
293.850000,-35.006596,0.222573,0.000000
293.855000,-34.121709,0.131207,0.000000
293.860000,-32.556690,0.482631,0.000000
293.865000,-29.532167,0.716760,0.000000
293.870000,-26.473105,0.507974,0.000000
293.875000,-24.877494,0.137059,0.000000
293.880000,-24.506015,0.013166,0.000000
293.885000,-23.571395,0.349943,0.000000
293.890000,-21.095058,0.629936,0.000000
293.895000,-17.679924,0.729368,0.000000
293.900000,-14.613533,0.499416,0.000000
293.905000,-13.149963,0.094382,0.000000
293.910000,-12.228737,0.268137,0.000000
293.915000,-10.943512,0.244770,0.000000
293.920000,-10.764313,-0.163276,0.000000
293.925000,-12.268352,-0.430588,0.000000
293.930000,-14.441975,-0.437280,0.000000
293.935000,-16.719440,-0.471428,0.000000
293.940000,-18.388188,-0.202282,0.000000
293.945000,-18.337910,0.210804,0.000000
293.950000,-17.680240,0.054781,0.000000
293.955000,-16.618879,0.360053,0.000000
293.960000,-15.027380,0.276419,0.000000
293.965000,-14.339266,0.004464,0.000000
293.970000,-14.505198,-0.069479,0.000000
293.975000,-15.004449,-0.128937,0.000000
293.980000,-15.844989,-0.205269,0.000000
293.985000,-16.011350,0.129478,0.000000
293.990000,-15.666460,0.010444,0.000000
293.995000,-14.958996,0.264574,0.000000
294.000000,-14.204765,0.041440,0.000000
294.005000,-14.817783,-0.278530,0.000000
294.010000,-16.285934,-0.307355,0.000000
294.015000,-16.880143,0.059960,0.000000
294.020000,-16.969396,-0.092476,0.000000
294.025000,-18.333272,-0.443596,0.000000
294.030000,-19.803623,-0.151605,0.000000
294.035000,-21.018026,-0.329420,0.000000
294.040000,-23.670479,-0.720071,0.000000
294.045000,-27.043945,-0.629684,0.000000
294.050000,-29.420615,-0.327886,0.000000
294.055000,-31.450235,-0.479615,0.000000
294.060000,-33.253588,-0.247576,0.000000
294.065000,-34.209536,-0.138359,0.000000
294.070000,-33.989187,0.215505,0.000000
294.075000,-33.561746,-0.040001,0.000000
294.080000,-32.767801,0.345278,0.000000
294.085000,-30.430058,0.580009,0.000000
294.090000,-27.291809,0.668620,0.000000
294.095000,-23.906559,0.680707,0.000000
294.100000,-19.910594,0.906987,0.000000
294.105000,-15.991355,0.662416,0.000000
294.110000,-11.992947,0.925687,0.000000
294.115000,-8.244613,0.578542,0.000000
294.120000,-4.786549,0.795495,0.000000
294.125000,-2.100270,0.289343,0.000000
294.130000,-1.523973,-0.050698,0.000000
294.135000,-0.387577,0.490194,0.000000
294.140000,2.157355,0.524524,-0.000000
294.145000,4.798596,0.529509,-0.000000
294.150000,7.396410,0.508005,-0.000000
294.155000,10.401493,0.687001,-0.000000
294.160000,14.713270,1.025512,-0.000000
294.165000,19.595352,0.926091,-0.000000
294.170000,23.656681,0.701435,-0.000000
294.175000,26.783658,0.551487,-0.000000
294.180000,29.612262,0.577968,-0.000000
294.185000,31.840585,0.319412,-0.000000
294.190000,33.858803,0.483343,-0.000000
294.195000,35.234918,0.077933,-0.000000
294.200000,35.641800,0.085959,-0.000000
294.205000,36.121041,0.106507,-0.000000
294.210000,36.852123,0.184993,-0.000000
294.215000,36.639433,-0.256691,-0.000000
294.220000,35.647582,-0.140340,-0.000000
294.225000,35.122649,-0.069237,-0.000000
294.230000,34.229156,-0.280183,-0.000000
294.235000,32.405620,-0.441711,-0.000000
294.240000,29.885875,-0.559246,-0.000000
294.245000,27.094394,-0.553455,-0.000000
294.250000,23.621183,-0.824316,-0.000000
294.255000,19.104279,-0.973279,-0.000000
294.260000,14.382382,-0.911768,-0.000000
294.265000,9.982728,-0.845045,-0.000000
294.270000,5.373076,-0.990325,-0.000000
294.275000,1.178535,-0.691064,-0.000000
294.280000,-2.068379,-0.606814,0.000000
294.285000,-4.793647,-0.484040,0.000000
294.290000,-6.794460,-0.318926,0.000000
294.295000,-8.434650,-0.335539,0.000000
294.300000,-10.423689,-0.455559,0.000000
294.305000,-12.939598,-0.546642,0.000000
294.310000,-16.264229,-0.774889,0.000000
294.315000,-19.228311,-0.417996,0.000000
294.320000,-21.382774,-0.442117,0.000000
294.325000,-23.277584,-0.318292,0.000000
294.330000,-25.045774,-0.386724,0.000000
294.335000,-27.189014,-0.467728,0.000000
294.340000,-29.773085,-0.562402,0.000000
294.345000,-32.189451,-0.407362,0.000000
294.350000,-34.412506,-0.479520,0.000000
294.355000,-36.493766,-0.355927,0.000000
294.360000,-38.237830,-0.342223,0.000000
294.365000,-40.499402,-0.556659,0.000000
294.370000,-42.383288,-0.206165,0.000000
294.375000,-43.250095,-0.143445,0.000000
294.380000,-43.142669,0.175971,0.000000
294.385000,-41.961316,0.290421,0.000000
294.390000,-40.699987,0.212892,0.000000
294.395000,-39.517106,0.256065,0.000000
294.400000,-37.376597,0.587684,0.000000
294.405000,-33.747891,0.851812,0.000000
294.410000,-30.483351,0.459448,0.000000
294.415000,-29.319715,0.014896,0.000000
294.420000,-28.850394,0.167045,0.000000
294.425000,-28.536900,-0.038062,0.000000
294.430000,-27.465597,0.451582,0.000000
294.435000,-25.573399,0.305959,0.000000
294.440000,-24.573521,0.097197,0.000000
294.445000,-24.759158,-0.165707,0.000000
294.450000,-25.257660,-0.037740,0.000000
294.455000,-25.495040,-0.057712,0.000000
294.460000,-26.309660,-0.263331,0.000000
294.465000,-27.839168,-0.346209,0.000000
294.470000,-29.619927,-0.365318,0.000000
294.475000,-31.740106,-0.479305,0.000000
294.480000,-32.837801,0.026653,0.000000
294.485000,-33.476055,-0.275192,0.000000
294.490000,-35.518378,-0.534797,0.000000
294.495000,-37.988544,-0.454784,0.000000
294.500000,-39.381703,-0.111884,0.000000
294.505000,-40.473178,-0.320253,0.000000
294.510000,-42.158592,-0.353477,0.000000
294.515000,-43.794290,-0.302661,0.000000
294.520000,-45.308407,-0.303701,0.000000
294.525000,-45.257420,0.306120,0.000000
294.530000,-43.816433,0.267720,0.000000
294.535000,-42.084945,0.417279,0.000000
294.540000,-40.369648,0.269018,0.000000
294.545000,-37.995864,0.666097,0.000000
294.550000,-34.955364,0.548467,0.000000
294.555000,-32.662393,0.369505,0.000000
294.560000,-31.308993,0.174045,0.000000
294.565000,-30.985902,-0.041094,0.000000
294.570000,-30.768845,0.121999,0.000000
294.575000,-29.797653,0.260507,0.000000
294.580000,-28.407468,0.292014,0.000000
294.585000,-26.994956,0.270843,0.000000
294.590000,-26.482130,-0.059006,0.000000
294.595000,-25.851933,0.299958,0.000000
294.600000,-23.565480,0.603427,0.000000
294.605000,-19.955094,0.830391,0.000000
294.610000,-17.605663,0.124426,0.000000
294.615000,-16.636000,0.258235,0.000000
294.620000,-13.978415,0.787882,0.000000
294.625000,-10.459713,0.619990,0.000000
294.630000,-6.697873,0.874208,0.000000
294.635000,-2.284832,0.886292,0.000000
294.640000,1.774760,0.737515,-0.000000
294.645000,4.060301,0.188814,-0.000000
294.650000,4.572709,0.020218,-0.000000
294.655000,4.150300,-0.183323,-0.000000
294.660000,3.817726,0.044922,-0.000000
294.665000,4.254074,0.127278,-0.000000
294.670000,4.337425,-0.088253,-0.000000
294.675000,4.363829,0.094298,-0.000000
294.680000,4.117141,-0.185327,-0.000000
294.685000,3.376707,-0.111854,-0.000000
294.690000,2.613471,-0.190542,-0.000000
294.695000,2.290789,0.055554,-0.000000
294.700000,2.108288,-0.123656,-0.000000
294.705000,0.739726,-0.414896,-0.000000
294.710000,-1.124485,-0.331186,0.000000
294.715000,-2.100350,-0.065168,0.000000
294.720000,-2.126965,0.051439,0.000000
294.725000,-2.356731,-0.138346,0.000000
294.730000,-3.085237,-0.152143,0.000000
294.735000,-3.640302,-0.071597,0.000000
294.740000,-3.641618,0.067314,0.000000
294.745000,-3.622930,-0.056835,0.000000
294.750000,-2.096447,0.647687,0.000000
294.755000,0.846463,0.529696,-0.000000
294.760000,2.656502,0.201154,-0.000000
294.765000,3.500106,0.137283,-0.000000
294.770000,4.490615,0.255139,-0.000000
294.775000,5.198558,0.033319,-0.000000
294.780000,6.084918,0.313442,-0.000000
294.785000,7.487256,0.248176,-0.000000
294.790000,8.788610,0.270942,-0.000000
294.795000,9.866970,0.162626,-0.000000
294.800000,10.487111,0.087281,-0.000000
294.805000,11.139176,0.171290,-0.000000
294.810000,12.476313,0.358061,-0.000000
294.815000,14.917593,0.610305,-0.000000
294.820000,17.364921,0.373204,-0.000000
294.825000,18.470448,0.076480,-0.000000
294.830000,18.586984,-0.026420,-0.000000
294.835000,17.713410,-0.313887,-0.000000
294.840000,15.482531,-0.568964,-0.000000
294.845000,13.222984,-0.337962,-0.000000
294.850000,11.281294,-0.433804,-0.000000
294.855000,9.577285,-0.250399,-0.000000
294.860000,8.209964,-0.293682,-0.000000
294.865000,6.780610,-0.276773,-0.000000
294.870000,3.998275,-0.819280,-0.000000
294.875000,1.282565,-0.278240,-0.000000
294.880000,0.151077,-0.175884,-0.000000
294.885000,-1.208042,-0.361712,0.000000
294.890000,-3.245674,-0.449261,0.000000
294.895000,-5.002656,-0.257021,0.000000
294.900000,-6.233750,-0.235089,0.000000
294.905000,-7.724098,-0.356840,0.000000
294.910000,-8.372781,0.086173,0.000000
294.915000,-7.420896,0.288089,0.000000
294.920000,-5.519896,0.465617,0.000000
294.925000,-2.744752,0.637185,0.000000
294.930000,1.073883,0.880341,-0.000000
294.935000,4.710631,0.578820,-0.000000
294.940000,7.176149,0.409697,-0.000000
294.945000,8.588663,0.160768,-0.000000
294.950000,10.419535,0.560021,-0.000000
294.955000,12.914209,0.439167,-0.000000
294.960000,15.296884,0.510495,-0.000000
294.965000,17.213922,0.261707,-0.000000
294.970000,18.711483,0.334889,-0.000000
294.975000,19.836581,0.120548,-0.000000
294.980000,21.174713,0.407055,-0.000000
294.985000,22.704263,0.209478,-0.000000
294.990000,24.019989,0.314013,-0.000000
294.995000,25.201469,0.162564,-0.000000
295.000000,26.342269,0.290634,-0.000000
295.005000,27.252624,0.079397,-0.000000
295.010000,27.341630,-0.039482,-0.000000
295.015000,26.544856,-0.271184,-0.000000
295.020000,24.108526,-0.689032,-0.000000
295.025000,21.505280,-0.357232,-0.000000
295.030000,19.555286,-0.418338,-0.000000
295.035000,17.333156,-0.466269,-0.000000
295.040000,14.650506,-0.600018,-0.000000
295.045000,11.651973,-0.596011,-0.000000
295.050000,9.668126,-0.205196,-0.000000
295.055000,7.920260,-0.484662,-0.000000
295.060000,6.109738,-0.243696,-0.000000
295.065000,4.242386,-0.494751,-0.000000
295.070000,1.612013,-0.553253,-0.000000
295.075000,-1.022950,-0.499601,0.000000
295.080000,-2.941672,-0.272028,0.000000
295.085000,-3.388219,0.084492,0.000000
295.090000,-2.856209,0.126571,0.000000
295.095000,-2.890572,-0.133717,0.000000
295.100000,-4.951763,-0.675047,0.000000
295.105000,-7.873831,-0.495937,0.000000
295.110000,-9.780454,-0.271128,0.000000
295.115000,-11.933817,-0.580727,0.000000
295.120000,-15.314866,-0.764418,0.000000
295.125000,-19.889341,-1.054421,0.000000
295.130000,-24.513541,-0.798552,0.000000
295.135000,-27.088364,-0.244473,0.000000
295.140000,-28.664145,-0.382159,0.000000
295.145000,-31.705291,-0.821568,0.000000
295.150000,-35.368521,-0.646403,0.000000
295.155000,-37.915599,-0.378702,0.000000
295.160000,-39.712695,-0.341293,0.000000
295.165000,-41.167456,-0.243722,0.000000
295.170000,-41.875501,-0.045950,0.000000
295.175000,-41.790154,0.074850,0.000000
295.180000,-41.506974,0.037090,0.000000
295.185000,-40.998621,0.160570,0.000000
295.190000,-40.074510,0.205070,0.000000
295.195000,-37.915231,0.643393,0.000000
295.200000,-35.030015,0.509621,0.000000
295.205000,-32.857653,0.359473,0.000000
295.210000,-32.184371,-0.081038,0.000000
295.215000,-32.746256,-0.143169,0.000000
295.220000,-33.239622,-0.057529,0.000000
295.225000,-32.755748,0.241306,0.000000
295.230000,-31.866892,0.115067,0.000000
295.235000,-31.766483,-0.071740,0.000000
295.240000,-31.918176,0.007606,0.000000
295.245000,-31.190001,0.274553,0.000000
295.250000,-28.992204,0.592810,0.000000
295.255000,-26.421901,0.435571,0.000000
295.260000,-24.080242,0.496078,0.000000
295.265000,-21.687845,0.458462,0.000000
295.270000,-19.090951,0.573862,0.000000
295.275000,-15.604097,0.810623,0.000000
295.280000,-11.539171,0.810823,0.000000
295.285000,-7.225992,0.907410,0.000000
295.290000,-3.866220,0.444957,0.000000
295.295000,-1.684723,0.425928,0.000000
295.300000,-0.039198,0.235584,0.000000
295.305000,1.553268,0.395801,-0.000000
295.310000,4.145143,0.632531,-0.000000
295.315000,7.370958,0.654452,-0.000000
295.320000,11.281885,0.900329,-0.000000
295.325000,15.235732,0.683690,-0.000000
295.330000,18.196627,0.503324,-0.000000
295.335000,20.384793,0.374139,-0.000000
295.340000,22.243329,0.368695,-0.000000
295.345000,22.683938,-0.177693,-0.000000
295.350000,21.775611,-0.183540,-0.000000
295.355000,21.268019,-0.022123,-0.000000
295.360000,20.553579,-0.255929,-0.000000
295.365000,19.399903,-0.204789,-0.000000
295.370000,18.765008,-0.051582,-0.000000
295.375000,18.854464,0.084688,-0.000000
295.380000,18.137351,-0.358529,-0.000000
295.385000,17.195988,-0.024858,-0.000000
295.390000,17.506599,0.145272,-0.000000
295.395000,17.396484,-0.179980,-0.000000
295.400000,16.374793,-0.225724,-0.000000
295.405000,14.041485,-0.692612,-0.000000
295.410000,10.815294,-0.596669,-0.000000
295.415000,8.053477,-0.507281,-0.000000
295.420000,5.648992,-0.453289,-0.000000
295.425000,3.913697,-0.244334,-0.000000
295.430000,3.032837,-0.110455,-0.000000
295.435000,2.114390,-0.252273,-0.000000
295.440000,1.054814,-0.172530,-0.000000
295.445000,1.282952,0.252669,-0.000000
295.450000,1.665145,-0.091221,-0.000000
295.455000,1.494111,0.020177,-0.000000
295.460000,1.580860,0.014658,-0.000000
295.465000,1.087730,-0.205699,-0.000000
295.470000,-0.071251,-0.255486,0.000000
295.475000,-1.762249,-0.415237,0.000000
295.480000,-3.548621,-0.300699,0.000000
295.485000,-5.592926,-0.509917,0.000000
295.490000,-7.946125,-0.431483,0.000000
295.495000,-9.708547,-0.276246,0.000000
295.500000,-10.228043,0.059794,0.000000
295.505000,-9.730995,0.136099,0.000000
295.510000,-9.334188,0.024653,0.000000
295.515000,-10.387007,-0.433459,0.000000
295.520000,-12.012866,-0.221355,0.000000
295.525000,-12.903027,-0.136656,0.000000
295.530000,-14.480185,-0.484419,0.000000
295.535000,-17.311227,-0.642028,0.000000
295.540000,-19.078029,-0.078429,0.000000
