time (ms), position (nm), velocity (mm/s), acceleration (Å/ps^2)
27.961000,-29.591794,-0.073362,0.000000
27.962000,-29.655656,-0.054506,0.000000
27.963000,-29.628293,0.108330,0.000000
27.964000,-29.516051,0.116036,0.000000
27.965000,-29.390803,0.134285,0.000000
27.966000,-29.257066,0.133112,0.000000
27.967000,-29.143118,0.094902,0.000000
27.968000,-29.024671,0.141671,0.000000
27.969000,-28.915807,0.076318,0.000000
27.970000,-28.811548,0.131836,0.000000
27.971000,-28.622700,0.245183,0.000000
27.972000,-28.386077,0.228051,0.000000
27.973000,-28.180692,0.182858,0.000000
27.974000,-27.967061,0.243994,0.000000
27.975000,-27.739236,0.211724,0.000000
27.976000,-27.576400,0.114365,0.000000
27.977000,-27.467211,0.103991,0.000000
27.978000,-27.353225,0.123803,0.000000
27.979000,-27.263118,0.056688,0.000000
27.980000,-27.171302,0.126513,0.000000
27.981000,-27.015499,0.184710,0.000000
27.982000,-26.863122,0.120294,0.000000
27.983000,-26.612583,0.379350,0.000000
27.984000,-26.164017,0.516935,0.000000
27.985000,-25.626039,0.558654,0.000000
27.986000,-24.981909,0.728559,0.000000
27.987000,-24.249582,0.735870,0.000000
27.988000,-23.511020,0.741040,0.000000
27.989000,-22.775870,0.729137,0.000000
27.990000,-22.181015,0.461794,0.000000
27.991000,-21.754760,0.390956,0.000000
27.992000,-21.272992,0.571517,0.000000
27.993000,-20.703606,0.567130,0.000000
27.994000,-20.088787,0.661862,0.000000
27.995000,-19.307767,0.898772,0.000000
27.996000,-18.441095,0.834700,0.000000
27.997000,-17.519173,1.008040,0.000000
27.998000,-16.522723,0.984759,0.000000
27.999000,-15.605708,0.849762,0.000000
28.000000,-14.680307,1.000060,0.000000
28.001000,-13.611243,1.137131,0.000000
28.002000,-12.489847,1.105584,0.000000
28.003000,-11.362621,1.148411,0.000000
28.004000,-10.244501,1.087906,0.000000
28.005000,-9.223381,0.954807,0.000000
28.006000,-8.307352,0.877459,0.000000
28.007000,-7.411058,0.914751,0.000000
28.008000,-6.441568,1.023472,0.000000
28.009000,-5.488882,0.882435,0.000000
28.010000,-4.588631,0.917705,0.000000
28.011000,-3.783440,0.693672,0.000000
28.012000,-3.100791,0.671602,0.000000
28.013000,-2.467593,0.595063,0.000000
28.014000,-1.835106,0.669404,0.000000
28.015000,-1.053472,0.892562,0.000000
28.016000,-0.194677,0.825211,0.000000
28.017000,0.578181,0.720896,-0.000000
28.018000,1.258103,0.639242,-0.000000
28.019000,1.860150,0.565122,-0.000000
28.020000,2.324672,0.364872,-0.000000
28.021000,2.642501,0.271213,-0.000000
28.022000,2.930590,0.304744,-0.000000
28.023000,3.307340,0.447951,-0.000000
28.024000,3.803186,0.543163,-0.000000
28.025000,4.239466,0.330419,-0.000000
28.026000,4.562540,0.315752,-0.000000
28.027000,4.912907,0.384571,-0.000000
28.028000,5.248165,0.286395,-0.000000
28.029000,5.458068,0.134166,-0.000000
28.030000,5.636476,0.222174,-0.000000
28.031000,5.795020,0.095546,-0.000000
28.032000,5.840208,-0.004650,-0.000000
28.033000,5.812213,-0.051083,-0.000000
28.034000,5.774295,-0.024871,-0.000000
28.035000,5.818679,0.112932,-0.000000
28.036000,5.968481,0.186277,-0.000000
28.037000,6.260887,0.397403,-0.000000
28.038000,6.703937,0.488157,-0.000000
28.039000,7.198185,0.500197,-0.000000
28.040000,7.684037,0.471577,-0.000000
28.041000,8.089896,0.340752,-0.000000
28.042000,8.460921,0.400933,-0.000000
28.043000,8.831727,0.340935,-0.000000
28.044000,9.123318,0.242717,-0.000000
28.045000,9.364239,0.239115,-0.000000
28.046000,9.521671,0.076575,-0.000000
28.047000,9.603939,0.087906,-0.000000
28.048000,9.683276,0.070859,-0.000000
28.049000,9.804543,0.171153,-0.000000
28.050000,9.970093,0.159994,-0.000000
28.051000,10.097457,0.095063,-0.000000
28.052000,10.164118,0.038557,-0.000000
28.053000,10.175095,-0.016303,-0.000000
28.054000,10.160346,-0.013189,-0.000000
28.055000,10.074537,-0.157648,-0.000000
28.056000,9.990912,-0.010326,-0.000000
28.057000,9.918285,-0.134256,-0.000000
28.058000,9.684518,-0.332193,-0.000000
28.059000,9.251520,-0.532671,-0.000000
28.060000,8.664227,-0.641226,-0.000000
28.061000,8.091263,-0.505277,-0.000000
28.062000,7.582961,-0.511184,-0.000000
28.063000,7.106562,-0.441867,-0.000000
28.064000,6.675880,-0.419517,-0.000000
28.065000,6.237807,-0.456344,-0.000000
28.066000,5.806677,-0.406081,-0.000000
28.067000,5.491681,-0.224774,-0.000000
28.068000,5.218225,-0.321578,-0.000000
28.069000,4.956474,-0.202478,-0.000000
28.070000,4.772666,-0.165284,-0.000000
28.071000,4.601046,-0.177852,-0.000000
28.072000,4.425890,-0.172445,-0.000000
28.073000,4.260355,-0.158656,-0.000000
28.074000,4.160136,-0.042355,-0.000000
28.075000,4.122964,-0.032028,-0.000000
28.076000,4.167245,0.119807,-0.000000
28.077000,4.266152,0.078211,-0.000000
28.078000,4.384953,0.158961,-0.000000
28.079000,4.476771,0.025355,-0.000000
28.080000,4.565982,0.152404,-0.000000
28.081000,4.660406,0.037029,-0.000000
28.082000,4.732937,0.107664,-0.000000
28.083000,4.869504,0.165157,-0.000000
28.084000,5.045575,0.186849,-0.000000
28.085000,5.255185,0.232108,-0.000000
28.086000,5.459741,0.177258,-0.000000
28.087000,5.652787,0.208648,-0.000000
28.088000,5.882225,0.249982,-0.000000
28.089000,6.074838,0.135808,-0.000000
28.090000,6.214419,0.143302,-0.000000
28.091000,6.299567,0.027587,-0.000000
28.092000,6.332770,0.038767,-0.000000
28.093000,6.269768,-0.163701,-0.000000
28.094000,6.160394,-0.055572,-0.000000
28.095000,6.140664,0.015759,-0.000000
28.096000,6.154241,0.011426,-0.000000
28.097000,6.203985,0.087672,-0.000000
28.098000,6.415782,0.334620,-0.000000
28.099000,6.788414,0.410196,-0.000000
28.100000,7.221672,0.456016,-0.000000
28.101000,7.677982,0.456529,-0.000000
28.102000,8.109249,0.406197,-0.000000
28.103000,8.424063,0.224325,-0.000000
28.104000,8.730088,0.386845,-0.000000
28.105000,9.116808,0.386542,-0.000000
28.106000,9.479337,0.338710,-0.000000
28.107000,9.807431,0.317543,-0.000000
28.108000,10.054180,0.176654,-0.000000
28.109000,10.259180,0.233037,-0.000000
28.110000,10.543484,0.335012,-0.000000
28.111000,10.978718,0.534366,-0.000000
28.112000,11.457641,0.423981,-0.000000
28.113000,11.818628,0.298594,-0.000000
28.114000,12.197512,0.458303,-0.000000
28.115000,12.671347,0.489143,-0.000000
28.116000,13.159954,0.488009,-0.000000
28.117000,13.671812,0.535392,-0.000000
28.118000,14.129809,0.381337,-0.000000
28.119000,14.472114,0.303638,-0.000000
28.120000,14.778848,0.309767,-0.000000
28.121000,15.039368,0.211757,-0.000000
28.122000,15.295570,0.300173,-0.000000
28.123000,15.565450,0.239876,-0.000000
28.124000,15.731087,0.092159,-0.000000
28.125000,15.892071,0.229103,-0.000000
28.126000,16.170431,0.327092,-0.000000
28.127000,16.493038,0.318138,-0.000000
28.128000,16.761167,0.218614,-0.000000
28.129000,17.009475,0.277685,-0.000000
28.130000,17.254839,0.213362,-0.000000
28.131000,17.426168,0.129729,-0.000000
28.132000,17.609072,0.235533,-0.000000
28.133000,17.783116,0.113187,-0.000000
28.134000,17.945633,0.211344,-0.000000
28.135000,18.072819,0.043904,-0.000000
28.136000,18.175242,0.160359,-0.000000
28.137000,18.383621,0.255903,-0.000000
28.138000,18.619716,0.216482,-0.000000
28.139000,18.772634,0.090015,-0.000000
28.140000,18.805263,-0.024138,-0.000000
28.141000,18.746843,-0.092303,-0.000000
28.142000,18.684582,-0.032479,-0.000000
28.143000,18.619070,-0.098159,-0.000000
28.144000,18.512854,-0.114133,-0.000000
28.145000,18.387255,-0.136889,-0.000000
28.146000,18.165925,-0.304826,-0.000000
28.147000,17.764210,-0.497501,-0.000000
28.148000,17.255241,-0.520188,-0.000000
28.149000,16.707692,-0.574494,-0.000000
28.150000,16.138173,-0.564456,-0.000000
28.151000,15.641581,-0.429299,-0.000000
28.152000,15.204280,-0.445109,-0.000000
28.153000,14.733860,-0.495353,-0.000000
28.154000,14.214526,-0.542944,-0.000000
28.155000,13.643280,-0.599123,-0.000000
28.156000,12.960462,-0.765501,-0.000000
28.157000,12.152483,-0.849844,-0.000000
28.158000,11.192488,-1.068813,-0.000000
28.159000,10.118009,-1.079863,-0.000000
28.160000,8.949636,-1.255735,-0.000000
28.161000,7.661315,-1.320314,-0.000000
28.162000,6.323706,-1.354460,-0.000000
28.163000,4.985084,-1.322682,-0.000000
28.164000,3.672130,-1.303070,-0.000000
28.165000,2.350349,-1.340044,-0.000000
28.166000,1.052470,-1.255899,-0.000000
28.167000,-0.152536,-1.154407,0.000000
28.168000,-1.174288,-0.890266,0.000000
28.169000,-2.047472,-0.856115,0.000000
28.170000,-2.976325,-1.000675,0.000000
28.171000,-4.061534,-1.168678,0.000000
28.172000,-5.247917,-1.203693,0.000000
28.173000,-6.415309,-1.131254,0.000000
28.174000,-7.561040,-1.159857,0.000000
28.175000,-8.644660,-1.007976,0.000000
28.176000,-9.640795,-0.984246,0.000000
28.177000,-10.553946,-0.842632,0.000000
28.178000,-11.359830,-0.769382,0.000000
28.179000,-12.035431,-0.582678,0.000000
28.180000,-12.599262,-0.545095,0.000000
28.181000,-13.164294,-0.584682,0.000000
28.182000,-13.721943,-0.530814,0.000000
28.183000,-14.225668,-0.476846,0.000000
28.184000,-14.823023,-0.716544,0.000000
28.185000,-15.550543,-0.738276,0.000000
28.186000,-16.219709,-0.600670,0.000000
28.187000,-16.818019,-0.595892,0.000000
28.188000,-17.315455,-0.399929,0.000000
28.189000,-17.688560,-0.346520,0.000000
28.190000,-17.957247,-0.191637,0.000000
28.191000,-18.192605,-0.278620,0.000000
28.192000,-18.497868,-0.331612,0.000000
28.193000,-18.863950,-0.400164,0.000000
28.194000,-19.175378,-0.223582,0.000000
28.195000,-19.413874,-0.253250,0.000000
28.196000,-19.702227,-0.323080,0.000000
28.197000,-19.971049,-0.215110,0.000000
28.198000,-20.129717,-0.102814,0.000000
28.199000,-20.188822,-0.015872,0.000000
28.200000,-20.298563,-0.202666,0.000000
28.201000,-20.435989,-0.072870,0.000000
28.202000,-20.581694,-0.217805,0.000000
28.203000,-20.669051,0.041729,0.000000
28.204000,-20.694056,-0.091091,0.000000
28.205000,-20.641285,0.195108,0.000000
28.206000,-20.495745,0.096413,0.000000
28.207000,-20.464373,-0.033048,0.000000
28.208000,-20.506660,-0.051463,0.000000
28.209000,-20.580349,-0.095713,0.000000
28.210000,-20.735541,-0.214071,0.000000
28.211000,-20.921971,-0.159077,0.000000
28.212000,-21.121393,-0.239357,0.000000
28.213000,-21.446615,-0.410187,0.000000
28.214000,-21.799152,-0.295454,0.000000
28.215000,-22.033621,-0.174108,0.000000
28.216000,-22.175836,-0.110665,0.000000
28.217000,-22.224967,0.011737,0.000000
28.218000,-22.128855,0.179561,0.000000
28.219000,-21.971131,0.136038,0.000000
28.220000,-21.837891,0.130403,0.000000
28.221000,-21.671612,0.201713,0.000000
28.222000,-21.512426,0.117025,0.000000
28.223000,-21.356157,0.195040,0.000000
28.224000,-21.072218,0.371830,0.000000
28.225000,-20.638197,0.495453,0.000000
28.226000,-20.137532,0.505690,0.000000
28.227000,-19.686587,0.396637,0.000000
28.228000,-19.208866,0.557844,0.000000
28.229000,-18.679822,0.500403,0.000000
28.230000,-18.219915,0.419704,0.000000
28.231000,-17.852244,0.316069,0.000000
28.232000,-17.442827,0.501694,0.000000
28.233000,-16.964216,0.455640,0.000000
28.234000,-16.562382,0.348473,0.000000
28.235000,-16.180277,0.415287,0.000000
28.236000,-15.689715,0.564942,0.000000
28.237000,-15.108680,0.596823,0.000000
28.238000,-14.521689,0.577121,0.000000
28.239000,-13.985740,0.495069,0.000000
28.240000,-13.455814,0.564299,0.000000
28.241000,-12.887102,0.572948,0.000000
28.242000,-12.323468,0.554284,0.000000
28.243000,-11.741207,0.609819,0.000000
28.244000,-11.183944,0.505119,0.000000
28.245000,-10.726983,0.409190,0.000000
28.246000,-10.282489,0.479330,0.000000
28.247000,-9.802929,0.479678,0.000000
28.248000,-9.273366,0.578819,0.000000
28.249000,-8.674399,0.618777,0.000000
28.250000,-8.160057,0.410864,0.000000
28.251000,-7.683854,0.540765,0.000000
28.252000,-7.227628,0.372454,0.000000
28.253000,-6.899698,0.283786,0.000000
28.254000,-6.593988,0.327337,0.000000
28.255000,-6.337973,0.185364,0.000000
28.256000,-6.186943,0.117007,0.000000
28.257000,-6.079619,0.097708,0.000000
28.258000,-5.964076,0.133161,0.000000
28.259000,-5.819139,0.156552,0.000000
28.260000,-5.607620,0.265872,0.000000
28.261000,-5.329835,0.289513,0.000000
28.262000,-5.189951,-0.008248,0.000000
28.263000,-5.278755,-0.168528,0.000000
28.264000,-5.445531,-0.165020,0.000000
28.265000,-5.522944,0.009298,0.000000
28.266000,-5.508824,0.018880,0.000000
28.267000,-5.515573,-0.032126,0.000000
28.268000,-5.523378,0.016257,0.000000
28.269000,-5.485217,0.059822,0.000000
28.270000,-5.469022,-0.026999,0.000000
28.271000,-5.413224,0.137727,0.000000
28.272000,-5.285632,0.117525,0.000000
28.273000,-5.213171,0.027836,0.000000
28.274000,-5.171373,0.055599,0.000000
28.275000,-5.089394,0.108064,0.000000
28.276000,-5.063322,-0.055095,0.000000
28.277000,-5.125505,-0.069197,0.000000
28.278000,-5.165823,-0.011738,0.000000
28.279000,-5.117450,0.107849,0.000000
28.280000,-4.992832,0.141181,0.000000
28.281000,-4.794887,0.254080,0.000000
28.282000,-4.536312,0.262966,0.000000
28.283000,-4.243234,0.322817,0.000000
28.284000,-3.890364,0.382541,0.000000
28.285000,-3.380748,0.635286,0.000000
28.286000,-2.680929,0.763552,0.000000
28.287000,-1.838207,0.920917,0.000000
28.288000,-0.898011,0.959098,0.000000
28.289000,-0.040179,0.757443,0.000000
28.290000,0.758067,0.838481,-0.000000
28.291000,1.480137,0.606719,-0.000000
28.292000,2.150045,0.732326,-0.000000
28.293000,2.884716,0.736859,-0.000000
28.294000,3.656023,0.805262,-0.000000
28.295000,4.524733,0.931352,-0.000000
28.296000,5.555952,1.129876,-0.000000
28.297000,6.695643,1.149202,-0.000000
28.298000,7.828540,1.116561,-0.000000
28.299000,8.936326,1.098907,-0.000000
28.300000,9.952135,0.933390,-0.000000
28.301000,10.815440,0.793797,-0.000000
28.302000,11.628531,0.832057,-0.000000
28.303000,12.430447,0.771957,-0.000000
28.304000,13.185844,0.738889,-0.000000
28.305000,13.907695,0.704878,-0.000000
28.306000,14.590734,0.661323,-0.000000
28.307000,15.275262,0.707394,-0.000000
28.308000,16.015356,0.772349,-0.000000
28.309000,16.732196,0.661798,-0.000000
28.310000,17.415910,0.705310,-0.000000
28.311000,18.178124,0.818424,-0.000000
28.312000,18.995453,0.816127,-0.000000
28.313000,19.832113,0.856862,-0.000000
28.314000,20.696709,0.872125,-0.000000
28.315000,21.705314,1.143537,-0.000000
28.316000,22.825702,1.097309,-0.000000
28.317000,23.868117,0.987933,-0.000000
28.318000,24.895761,1.066801,-0.000000
28.319000,25.972923,1.087263,-0.000000
28.320000,27.000713,0.968782,-0.000000
28.321000,27.954630,0.939079,-0.000000
28.322000,28.924198,0.999617,-0.000000
28.323000,29.908152,0.968323,-0.000000
28.324000,30.883844,0.982859,-0.000000
28.325000,31.830892,0.911487,-0.000000
28.326000,32.723766,0.874346,-0.000000
28.327000,33.567430,0.813201,-0.000000
28.328000,34.325202,0.702835,-0.000000
28.329000,35.054161,0.754746,-0.000000
28.330000,35.837442,0.811445,-0.000000
28.331000,36.627251,0.768315,-0.000000
28.332000,37.410263,0.797482,-0.000000
28.333000,38.224982,0.831700,-0.000000
28.334000,38.978928,0.676924,-0.000000
28.335000,39.635852,0.637081,-0.000000
28.336000,40.239822,0.571161,-0.000000
28.337000,40.774073,0.497698,-0.000000
28.338000,41.251745,0.457842,-0.000000
28.339000,41.753149,0.544505,-0.000000
28.340000,42.311671,0.572372,-0.000000
28.341000,42.902826,0.609715,-0.000000
28.342000,43.568157,0.720336,-0.000000
28.343000,44.302350,0.747855,-0.000000
28.344000,45.025407,0.698463,-0.000000
28.345000,45.717261,0.685272,-0.000000
28.346000,46.445979,0.771671,-0.000000
28.347000,47.280240,0.896143,-0.000000
28.348000,48.156140,0.855791,-0.000000
28.349000,48.998995,0.829986,-0.000000
28.350000,49.846099,0.863984,-0.000000
28.351000,50.701755,0.847348,-0.000000
28.352000,51.445881,0.641924,-0.000000
28.353000,52.130105,0.726061,-0.000000
28.354000,52.853159,0.720044,-0.000000
28.355000,53.618351,0.809835,-0.000000
28.356000,54.465372,0.883771,-0.000000
28.357000,55.285611,0.757311,-0.000000
28.358000,56.043176,0.757781,-0.000000
28.359000,56.797750,0.751367,-0.000000
28.360000,57.538199,0.729615,-0.000000
28.361000,58.323048,0.839480,-0.000000
28.362000,59.128334,0.771405,-0.000000
28.363000,59.852638,0.677663,-0.000000
28.364000,60.465489,0.548705,-0.000000
28.365000,60.989883,0.500353,-0.000000
28.366000,61.464218,0.448613,-0.000000
28.367000,61.884683,0.392646,-0.000000
28.368000,62.351015,0.539295,-0.000000
28.369000,62.858021,0.475074,-0.000000
28.370000,63.330105,0.469159,-0.000000
28.371000,63.758976,0.389039,-0.000000
28.372000,64.146830,0.386732,-0.000000
28.373000,64.487133,0.294410,-0.000000
28.374000,64.688478,0.109321,-0.000000
28.375000,64.804385,0.122531,-0.000000
28.376000,64.949573,0.167713,-0.000000
28.377000,65.060401,0.054632,-0.000000
28.378000,65.106254,0.037282,-0.000000
28.379000,65.091550,-0.066028,-0.000000
28.380000,65.068384,0.019386,-0.000000
28.381000,64.999977,-0.155161,-0.000000
28.382000,64.828926,-0.186619,-0.000000
28.383000,64.670337,-0.130692,-0.000000
28.384000,64.510267,-0.188990,-0.000000
28.385000,64.407159,-0.017960,-0.000000
28.386000,64.415589,0.034673,-0.000000
28.387000,64.445829,0.025973,-0.000000
28.388000,64.391439,-0.133794,-0.000000
28.389000,64.147798,-0.352190,-0.000000
28.390000,63.745495,-0.451703,-0.000000
28.391000,63.305746,-0.427711,-0.000000
28.392000,62.862584,-0.458248,-0.000000
28.393000,62.380194,-0.506071,-0.000000
28.394000,61.804136,-0.645097,-0.000000
28.395000,61.134673,-0.693334,-0.000000
28.396000,60.445075,-0.685651,-0.000000
28.397000,59.807715,-0.589326,-0.000000
28.398000,59.267840,-0.490714,-0.000000
28.399000,58.809202,-0.426690,-0.000000
28.400000,58.311227,-0.568321,-0.000000
28.401000,57.763027,-0.528069,-0.000000
28.402000,57.238348,-0.521113,-0.000000
28.403000,56.642011,-0.670566,-0.000000
28.404000,55.937516,-0.737834,-0.000000
28.405000,55.156463,-0.823573,-0.000000
28.406000,54.231404,-1.025224,-0.000000
28.407000,53.243991,-0.949699,-0.000000
28.408000,52.371054,-0.796694,-0.000000
28.409000,51.551541,-0.841842,-0.000000
28.410000,50.656399,-0.947627,-0.000000
28.411000,49.743213,-0.878828,-0.000000
28.412000,48.858042,-0.891185,-0.000000
28.413000,47.912722,-0.998628,-0.000000
28.414000,47.027843,-0.772037,-0.000000
28.415000,46.304400,-0.675121,-0.000000
28.416000,45.624254,-0.684901,-0.000000
28.417000,44.962443,-0.638745,-0.000000
28.418000,44.248602,-0.787946,-0.000000
28.419000,43.490572,-0.728192,-0.000000
28.420000,42.756814,-0.739044,-0.000000
28.421000,42.085541,-0.603988,-0.000000
28.422000,41.527766,-0.511850,-0.000000
28.423000,41.131299,-0.282112,-0.000000
28.424000,40.898996,-0.182882,-0.000000
28.425000,40.767163,-0.081202,-0.000000
28.426000,40.687871,-0.077308,-0.000000
28.427000,40.552832,-0.192074,-0.000000
28.428000,40.333606,-0.245980,-0.000000
28.429000,40.147522,-0.126687,-0.000000
28.430000,39.963888,-0.239885,-0.000000
28.431000,39.764040,-0.160106,-0.000000
28.432000,39.545301,-0.276652,-0.000000
28.433000,39.307715,-0.198800,-0.000000
28.434000,39.097713,-0.220972,-0.000000
28.435000,38.902311,-0.169981,-0.000000
28.436000,38.820878,0.006297,-0.000000
28.437000,38.831085,0.014150,-0.000000
28.438000,38.830664,-0.014766,-0.000000
28.439000,38.781468,-0.083187,-0.000000
28.440000,38.639156,-0.200730,-0.000000
28.441000,38.262227,-0.551175,-0.000000
28.442000,37.787605,-0.398690,-0.000000
28.443000,37.324113,-0.527469,-0.000000
28.444000,36.666136,-0.786949,-0.000000
28.445000,35.892129,-0.760981,-0.000000
28.446000,35.188002,-0.647655,-0.000000
28.447000,34.540716,-0.646730,-0.000000
28.448000,33.920086,-0.594612,-0.000000
28.449000,33.329534,-0.586356,-0.000000
28.450000,32.741794,-0.588934,-0.000000
28.451000,32.112679,-0.668702,-0.000000
28.452000,31.494037,-0.568917,-0.000000
28.453000,30.904464,-0.609846,-0.000000
28.454000,30.310211,-0.578647,-0.000000
28.455000,29.781208,-0.479711,-0.000000
28.456000,29.304556,-0.473476,-0.000000
28.457000,28.903018,-0.330206,-0.000000
28.458000,28.592747,-0.290426,-0.000000
28.459000,28.369909,-0.155846,-0.000000
28.460000,28.143378,-0.296394,-0.000000
28.461000,27.814087,-0.361733,-0.000000
28.462000,27.454854,-0.356637,-0.000000
28.463000,27.059530,-0.433488,-0.000000
28.464000,26.683328,-0.319381,-0.000000
28.465000,26.472913,-0.102474,-0.000000
28.466000,26.343123,-0.156750,-0.000000
28.467000,26.088755,-0.350886,-0.000000
28.468000,25.693846,-0.438356,-0.000000
28.469000,25.365941,-0.218476,-0.000000
28.470000,25.131459,-0.250230,-0.000000
28.471000,24.875700,-0.261134,-0.000000
28.472000,24.606503,-0.277081,-0.000000
28.473000,24.255633,-0.423787,-0.000000
28.474000,23.783724,-0.519401,-0.000000
28.475000,23.334258,-0.380118,-0.000000
28.476000,22.974721,-0.339054,-0.000000
28.477000,22.629965,-0.350290,-0.000000
28.478000,22.242451,-0.424239,-0.000000
28.479000,21.777589,-0.504939,-0.000000
28.480000,21.191840,-0.665577,-0.000000
28.481000,20.539012,-0.640046,-0.000000
28.482000,19.839595,-0.758009,-0.000000
28.483000,19.038300,-0.843947,-0.000000
28.484000,18.141403,-0.949098,-0.000000
28.485000,17.236875,-0.860210,-0.000000
28.486000,16.358135,-0.896882,-0.000000
28.487000,15.539449,-0.741105,-0.000000
28.488000,14.804868,-0.727955,-0.000000
28.489000,14.094875,-0.692054,-0.000000
28.490000,13.329298,-0.838175,-0.000000
28.491000,12.382383,-1.054337,-0.000000
28.492000,11.380723,-0.949310,-0.000000
28.493000,10.437456,-0.937088,-0.000000
28.494000,9.560906,-0.816448,-0.000000
28.495000,8.756216,-0.792882,-0.000000
28.496000,7.958840,-0.801657,-0.000000
28.497000,7.191214,-0.733784,-0.000000
28.498000,6.439081,-0.770139,-0.000000
28.499000,5.734813,-0.638929,-0.000000
28.500000,5.037059,-0.755832,-0.000000
28.501000,4.331087,-0.656481,-0.000000
28.502000,3.608690,-0.787494,-0.000000
28.503000,2.864604,-0.700975,-0.000000
28.504000,2.050786,-0.925346,-0.000000
28.505000,1.156867,-0.862643,-0.000000
28.506000,0.200988,-1.047978,-0.000000
28.507000,-0.785876,-0.926192,0.000000
28.508000,-1.723271,-0.948308,0.000000
28.509000,-2.654154,-0.913465,0.000000
28.510000,-3.503694,-0.786114,0.000000
28.511000,-4.321540,-0.849106,0.000000
28.512000,-5.212705,-0.932632,0.000000
28.513000,-6.208849,-1.058829,0.000000
28.514000,-7.208203,-0.940313,0.000000
28.515000,-8.132785,-0.908851,0.000000
28.516000,-9.095379,-1.015622,0.000000
28.517000,-10.032555,-0.859375,0.000000
28.518000,-10.911795,-0.898756,0.000000
28.519000,-11.858758,-0.994519,0.000000
28.520000,-12.851383,-0.990586,0.000000
28.521000,-13.830557,-0.967721,0.000000
28.522000,-14.800188,-0.971366,0.000000
28.523000,-15.761355,-0.950922,0.000000
28.524000,-16.662929,-0.852593,0.000000
28.525000,-17.378720,-0.580291,0.000000
28.526000,-17.970757,-0.603584,0.000000
28.527000,-18.461160,-0.378326,0.000000
28.528000,-18.864246,-0.427553,0.000000
28.529000,-19.309026,-0.461784,0.000000
28.530000,-19.732593,-0.385699,0.000000
28.531000,-20.057169,-0.264058,0.000000
28.532000,-20.320107,-0.261819,0.000000
28.533000,-20.545766,-0.189867,0.000000
28.534000,-20.748574,-0.215618,0.000000
28.535000,-20.963565,-0.214372,0.000000
28.536000,-21.149134,-0.157066,0.000000
28.537000,-21.299225,-0.143201,0.000000
28.538000,-21.460461,-0.179096,0.000000
28.539000,-21.681073,-0.261703,0.000000
28.540000,-21.973192,-0.322209,0.000000
28.541000,-22.266955,-0.265597,0.000000
28.542000,-22.606403,-0.412521,0.000000
28.543000,-22.994677,-0.364249,0.000000
28.544000,-23.454880,-0.555130,0.000000
28.545000,-23.935977,-0.407779,0.000000
28.546000,-24.360887,-0.441832,0.000000
28.547000,-24.778133,-0.392882,0.000000
28.548000,-25.200588,-0.451694,0.000000
28.549000,-25.646518,-0.440190,0.000000
28.550000,-26.063621,-0.394224,0.000000
28.551000,-26.516512,-0.510923,0.000000
28.552000,-26.931465,-0.319940,0.000000
28.553000,-27.283526,-0.383838,0.000000
28.554000,-27.619969,-0.289525,0.000000
28.555000,-27.902739,-0.276085,0.000000
28.556000,-28.264148,-0.445844,0.000000
28.557000,-28.692734,-0.411480,0.000000
28.558000,-28.987950,-0.180145,0.000000
28.559000,-29.214889,-0.273266,0.000000
28.560000,-29.444771,-0.186957,0.000000
28.561000,-29.676322,-0.275701,0.000000
28.562000,-29.973907,-0.319246,0.000000
28.563000,-30.233866,-0.201288,0.000000
28.564000,-30.388932,-0.109348,0.000000
28.565000,-30.455432,-0.024140,0.000000
28.566000,-30.461486,0.011789,0.000000
28.567000,-30.365778,0.178690,0.000000
28.568000,-30.111516,0.328952,0.000000
28.569000,-29.735180,0.423104,0.000000
28.570000,-29.266545,0.513553,0.000000
28.571000,-28.798318,0.423222,0.000000
28.572000,-28.340138,0.492638,0.000000
28.573000,-27.927208,0.333907,0.000000
28.574000,-27.557178,0.405658,0.000000
28.575000,-27.142394,0.423685,0.000000
28.576000,-26.660435,0.539492,0.000000
28.577000,-26.127425,0.526444,0.000000
28.578000,-25.532313,0.662912,0.000000
28.579000,-25.020318,0.362481,0.000000
28.580000,-24.648679,0.380583,0.000000
28.581000,-24.271795,0.373104,0.000000
28.582000,-23.899095,0.372182,0.000000
28.583000,-23.577131,0.272153,0.000000
28.584000,-23.205928,0.469123,0.000000
28.585000,-22.653174,0.635377,0.000000
28.586000,-21.982223,0.705992,0.000000
28.587000,-21.344055,0.570877,0.000000
28.588000,-20.791910,0.533460,0.000000
28.589000,-20.296389,0.457838,0.000000
28.590000,-19.822481,0.489684,0.000000
28.591000,-19.365114,0.425257,0.000000
28.592000,-18.883584,0.537098,0.000000
28.593000,-18.226193,0.776290,0.000000
28.594000,-17.577082,0.523079,0.000000
28.595000,-17.143042,0.345798,0.000000
28.596000,-16.744687,0.450264,0.000000
28.597000,-16.317151,0.404928,0.000000
28.598000,-15.938000,0.353535,0.000000
28.599000,-15.541916,0.438092,0.000000
28.600000,-15.065933,0.513365,0.000000
28.601000,-14.590219,0.438330,0.000000
28.602000,-14.103238,0.535014,0.000000
28.603000,-13.622402,0.427096,0.000000
28.604000,-13.166445,0.484411,0.000000
28.605000,-12.781279,0.286839,0.000000
28.606000,-12.502204,0.271314,0.000000
28.607000,-12.268189,0.197030,0.000000
28.608000,-11.961880,0.414388,0.000000
28.609000,-11.567130,0.375216,0.000000
28.610000,-11.148970,0.460561,0.000000
28.611000,-10.644785,0.547246,0.000000
