time, position, velocity, acceleration
56.263000,-9.533188,0.394039,0.000000
56.264000,-9.039138,0.593623,0.000000
56.265000,-8.409596,0.665214,0.000000
56.266000,-7.715896,0.721954,0.000000
56.267000,-7.052149,0.605607,0.000000
56.268000,-6.435022,0.628485,0.000000
56.269000,-5.749157,0.742917,0.000000
56.270000,-4.974741,0.805659,0.000000
56.271000,-4.143698,0.856181,0.000000
56.272000,-3.258540,0.913866,0.000000
56.273000,-2.332264,0.938468,0.000000
56.274000,-1.413826,0.898302,0.000000
56.275000,-0.475530,0.977975,0.000000
56.276000,0.486517,0.945990,-0.000000
56.277000,1.471316,1.023290,-0.000000
56.278000,2.471053,0.976078,-0.000000
56.279000,3.426698,0.935102,-0.000000
56.280000,4.274114,0.759870,-0.000000
56.281000,4.962289,0.616595,-0.000000
56.282000,5.517044,0.493022,-0.000000
56.283000,5.983241,0.439379,-0.000000
56.284000,6.382462,0.359127,-0.000000
56.285000,6.776282,0.428326,-0.000000
56.286000,7.209667,0.438349,-0.000000
56.287000,7.656770,0.455747,-0.000000
56.288000,8.160625,0.551710,-0.000000
56.289000,8.687367,0.501765,-0.000000
56.290000,9.239543,0.602319,-0.000000
56.291000,9.835110,0.588730,-0.000000
56.292000,10.508515,0.757672,-0.000000
56.293000,11.280666,0.786442,-0.000000
56.294000,12.067627,0.787336,-0.000000
56.295000,12.845480,0.768263,-0.000000
56.296000,13.591651,0.724022,-0.000000
56.297000,14.357779,0.807954,-0.000000
56.298000,15.142763,0.761953,-0.000000
56.299000,15.895606,0.743631,-0.000000
56.300000,16.608332,0.681802,-0.000000
56.301000,17.275292,0.652053,-0.000000
56.302000,17.880256,0.557931,-0.000000
56.303000,18.449713,0.580848,-0.000000
56.304000,18.977478,0.474774,-0.000000
56.305000,19.482778,0.535639,-0.000000
56.306000,19.963206,0.425326,-0.000000
56.307000,20.395214,0.438598,-0.000000
56.308000,20.842809,0.456489,-0.000000
56.309000,21.284821,0.427516,-0.000000
56.310000,21.656673,0.316319,-0.000000
56.311000,21.992725,0.355669,-0.000000
56.312000,22.357459,0.373715,-0.000000
56.313000,22.729222,0.369762,-0.000000
56.314000,23.097676,0.367095,-0.000000
56.315000,23.482925,0.403283,-0.000000
56.316000,23.861651,0.354194,-0.000000
56.317000,24.233493,0.389377,-0.000000
56.318000,24.642687,0.428882,-0.000000
56.319000,25.101404,0.488379,-0.000000
56.320000,25.577950,0.464679,-0.000000
56.321000,26.026193,0.431793,-0.000000
56.322000,26.450852,0.417486,-0.000000
56.323000,26.849587,0.379989,-0.000000
56.324000,27.240548,0.401837,-0.000000
56.325000,27.664176,0.445283,-0.000000
56.326000,28.144612,0.515397,-0.000000
56.327000,28.643299,0.481956,-0.000000
56.328000,29.106252,0.443947,-0.000000
56.329000,29.576249,0.495888,-0.000000
56.330000,30.055845,0.463289,-0.000000
56.331000,30.533555,0.492011,-0.000000
56.332000,31.006515,0.453904,-0.000000
56.333000,31.458022,0.449054,-0.000000
56.334000,31.930777,0.496306,-0.000000
56.335000,32.379587,0.401411,-0.000000
56.336000,32.749204,0.337883,-0.000000
56.337000,33.078379,0.320456,-0.000000
56.338000,33.403448,0.329627,-0.000000
56.339000,33.762498,0.388327,-0.000000
56.340000,34.129397,0.345495,-0.000000
56.341000,34.471923,0.339525,-0.000000
56.342000,34.822375,0.361297,-0.000000
56.343000,35.171781,0.337512,-0.000000
56.344000,35.545211,0.409178,-0.000000
56.345000,36.013376,0.526887,-0.000000
56.346000,36.513996,0.474369,-0.000000
56.347000,36.946351,0.390425,-0.000000
56.348000,37.370293,0.457289,-0.000000
56.349000,37.808965,0.420059,-0.000000
56.350000,38.186702,0.335511,-0.000000
56.351000,38.602166,0.495093,-0.000000
56.352000,39.160719,0.621717,-0.000000
56.353000,39.767261,0.591329,-0.000000
56.354000,40.382253,0.638484,-0.000000
56.355000,41.011666,0.620279,-0.000000
56.356000,41.610043,0.576464,-0.000000
56.357000,42.197019,0.597368,-0.000000
56.358000,42.775934,0.560441,-0.000000
56.359000,43.338726,0.565056,-0.000000
56.360000,43.902648,0.562715,-0.000000
56.361000,44.417519,0.467121,-0.000000
56.362000,44.871281,0.440391,-0.000000
56.363000,45.339816,0.496523,-0.000000
56.364000,45.837303,0.498384,-0.000000
56.365000,46.319930,0.466862,-0.000000
56.366000,46.784962,0.463151,-0.000000
56.367000,47.192838,0.352740,-0.000000
56.368000,47.564060,0.389603,-0.000000
56.369000,47.914343,0.311060,-0.000000
56.370000,48.268842,0.397754,-0.000000
56.371000,48.609304,0.283332,-0.000000
56.372000,48.854896,0.207964,-0.000000
56.373000,49.038150,0.158625,-0.000000
56.374000,49.207270,0.179580,-0.000000
56.375000,49.334037,0.074141,-0.000000
56.376000,49.375559,0.009037,-0.000000
56.377000,49.397056,0.033942,-0.000000
56.378000,49.468048,0.107935,-0.000000
56.379000,49.573226,0.102442,-0.000000
56.380000,49.670616,0.092368,-0.000000
56.381000,49.733607,0.033734,-0.000000
56.382000,49.779788,0.058610,-0.000000
56.383000,49.823559,0.029006,-0.000000
56.384000,49.855587,0.035066,-0.000000
56.385000,49.882441,0.018696,-0.000000
56.386000,49.856266,-0.070857,-0.000000
56.387000,49.780605,-0.080402,-0.000000
56.388000,49.659704,-0.161208,-0.000000
56.389000,49.483907,-0.190272,-0.000000
56.390000,49.349013,-0.079645,-0.000000
56.391000,49.245580,-0.127089,-0.000000
56.392000,49.121636,-0.120754,-0.000000
56.393000,48.944106,-0.234048,-0.000000
56.394000,48.711008,-0.232076,-0.000000
56.395000,48.423071,-0.343523,-0.000000
56.396000,48.073882,-0.354740,-0.000000
56.397000,47.768368,-0.256364,-0.000000
56.398000,47.467366,-0.345401,-0.000000
56.399000,47.093240,-0.402653,-0.000000
56.400000,46.658892,-0.465823,-0.000000
56.401000,46.183668,-0.484474,-0.000000
56.402000,45.685072,-0.512547,-0.000000
56.403000,45.181983,-0.493539,-0.000000
56.404000,44.725638,-0.419162,-0.000000
56.405000,44.298156,-0.435664,-0.000000
56.406000,43.904846,-0.350996,-0.000000
56.407000,43.527192,-0.404121,-0.000000
56.408000,43.095404,-0.459253,-0.000000
56.409000,42.631093,-0.469238,-0.000000
56.410000,42.182347,-0.428211,-0.000000
56.411000,41.746392,-0.443563,-0.000000
56.412000,41.378527,-0.292325,-0.000000
56.413000,41.099020,-0.266653,-0.000000
56.414000,40.831115,-0.269075,-0.000000
56.415000,40.527873,-0.337211,-0.000000
56.416000,40.144635,-0.429009,-0.000000
56.417000,39.745255,-0.369751,-0.000000
56.418000,39.349464,-0.421642,-0.000000
56.419000,38.953034,-0.371203,-0.000000
56.420000,38.555809,-0.423058,-0.000000
56.421000,38.129608,-0.429229,-0.000000
56.422000,37.668763,-0.492242,-0.000000
56.423000,37.130026,-0.584948,-0.000000
56.424000,36.511508,-0.651832,-0.000000
56.425000,35.866567,-0.637929,-0.000000
56.426000,35.232347,-0.630380,-0.000000
56.427000,34.623251,-0.587745,-0.000000
56.428000,34.019791,-0.618986,-0.000000
56.429000,33.362625,-0.695070,-0.000000
56.430000,32.674544,-0.680965,-0.000000
56.431000,32.004402,-0.659208,-0.000000
56.432000,31.310687,-0.727952,-0.000000
56.433000,30.577460,-0.738326,-0.000000
56.434000,29.823606,-0.769167,-0.000000
56.435000,29.097152,-0.683730,-0.000000
56.436000,28.399086,-0.712204,-0.000000
56.437000,27.668525,-0.748699,-0.000000
56.438000,26.880439,-0.827171,-0.000000
56.439000,26.004655,-0.924052,-0.000000
56.440000,25.117874,-0.849451,-0.000000
56.441000,24.322485,-0.741343,-0.000000
56.442000,23.586043,-0.731404,-0.000000
56.443000,22.881585,-0.677456,-0.000000
56.444000,22.224412,-0.636818,-0.000000
56.445000,21.615847,-0.580279,-0.000000
56.446000,21.035018,-0.581254,-0.000000
56.447000,20.402182,-0.684109,-0.000000
56.448000,19.676783,-0.766399,-0.000000
56.449000,18.958619,-0.669944,-0.000000
56.450000,18.303422,-0.640364,-0.000000
56.451000,17.649975,-0.666351,-0.000000
56.452000,17.013599,-0.606371,-0.000000
56.453000,16.389426,-0.641786,-0.000000
56.454000,15.720352,-0.696133,-0.000000
56.455000,15.026931,-0.690579,-0.000000
56.456000,14.306934,-0.749169,-0.000000
56.457000,13.594644,-0.675393,-0.000000
56.458000,12.856394,-0.800745,-0.000000
56.459000,11.991346,-0.928961,-0.000000
56.460000,11.101429,-0.850829,-0.000000
56.461000,10.229230,-0.893324,-0.000000
56.462000,9.357711,-0.849618,-0.000000
56.463000,8.539659,-0.786433,-0.000000
56.464000,7.709137,-0.874298,-0.000000
56.465000,6.861571,-0.820760,-0.000000
56.466000,6.041630,-0.818965,-0.000000
56.467000,5.271420,-0.721469,-0.000000
56.468000,4.547461,-0.726300,-0.000000
56.469000,3.846882,-0.674811,-0.000000
56.470000,3.174256,-0.670318,-0.000000
56.471000,2.465506,-0.746916,-0.000000
56.472000,1.754285,-0.675510,-0.000000
56.473000,1.052069,-0.728699,-0.000000
56.474000,0.335443,-0.704457,-0.000000
56.475000,-0.401035,-0.768252,0.000000
56.476000,-1.145583,-0.720785,0.000000
56.477000,-1.870604,-0.729105,0.000000
56.478000,-2.544010,-0.617770,0.000000
56.479000,-3.157560,-0.609231,0.000000
56.480000,-3.768652,-0.612834,0.000000
56.481000,-4.358274,-0.566380,0.000000
56.482000,-4.901319,-0.519689,0.000000
56.483000,-5.435441,-0.548410,0.000000
56.484000,-6.007794,-0.596109,0.000000
56.485000,-6.624026,-0.636174,0.000000
56.486000,-7.270939,-0.657499,0.000000
56.487000,-7.902837,-0.606268,0.000000
56.488000,-8.452293,-0.492739,0.000000
56.489000,-8.958520,-0.519579,0.000000
56.490000,-9.424420,-0.412321,0.000000
56.491000,-9.799973,-0.338845,0.000000
56.492000,-10.155953,-0.372997,0.000000
56.493000,-10.505935,-0.326986,0.000000
56.494000,-10.847479,-0.355995,0.000000
56.495000,-11.251202,-0.451219,0.000000
56.496000,-11.681900,-0.410173,0.000000
56.497000,-12.097449,-0.420836,0.000000
56.498000,-12.519944,-0.424075,0.000000
56.499000,-12.975297,-0.486448,0.000000
56.500000,-13.475768,-0.514360,0.000000
56.501000,-13.978318,-0.490693,0.000000
56.502000,-14.485143,-0.522815,0.000000
56.503000,-14.994057,-0.494974,0.000000
56.504000,-15.468504,-0.453908,0.000000
56.505000,-15.919073,-0.447166,0.000000
56.506000,-16.322793,-0.360355,0.000000
56.507000,-16.655101,-0.304303,0.000000
56.508000,-16.975850,-0.337090,0.000000
56.509000,-17.244806,-0.201013,0.000000
56.510000,-17.397526,-0.104572,0.000000
56.511000,-17.567910,-0.235953,0.000000
56.512000,-17.795473,-0.219169,0.000000
56.513000,-17.992526,-0.174986,0.000000
56.514000,-18.102224,-0.044622,0.000000
56.515000,-18.160200,-0.071286,0.000000
56.516000,-18.247809,-0.103871,0.000000
56.517000,-18.390085,-0.180534,0.000000
56.518000,-18.542827,-0.125028,0.000000
56.519000,-18.700451,-0.190091,0.000000
56.520000,-18.944955,-0.298699,0.000000
56.521000,-19.249229,-0.309784,0.000000
56.522000,-19.527022,-0.245872,0.000000
56.523000,-19.757106,-0.214320,0.000000
56.524000,-20.023879,-0.319009,0.000000
56.525000,-20.289690,-0.212756,0.000000
56.526000,-20.534800,-0.277321,0.000000
56.527000,-20.819248,-0.291511,0.000000
56.528000,-21.119622,-0.309163,0.000000
56.529000,-21.408593,-0.268806,0.000000
56.530000,-21.716008,-0.345848,0.000000
56.531000,-22.086607,-0.395211,0.000000
56.532000,-22.484600,-0.400706,0.000000
56.533000,-22.911012,-0.451963,0.000000
56.534000,-23.343920,-0.413852,0.000000
56.535000,-23.721562,-0.341498,0.000000
56.536000,-24.076268,-0.367818,0.000000
56.537000,-24.405393,-0.290516,0.000000
56.538000,-24.711888,-0.322378,0.000000
56.539000,-25.082870,-0.419367,0.000000
56.540000,-25.510829,-0.436457,0.000000
56.541000,-25.963949,-0.469657,0.000000
56.542000,-26.373225,-0.349039,0.000000
56.543000,-26.731395,-0.367219,0.000000
56.544000,-27.108143,-0.386190,0.000000
56.545000,-27.485786,-0.369071,0.000000
56.546000,-27.871560,-0.402365,0.000000
56.547000,-28.285997,-0.426408,0.000000
56.548000,-28.709135,-0.419817,0.000000
56.549000,-29.161211,-0.484157,0.000000
56.550000,-29.653208,-0.499736,0.000000
56.551000,-30.058887,-0.311883,0.000000
56.552000,-30.378636,-0.327549,0.000000
56.553000,-30.712616,-0.340345,0.000000
56.554000,-31.066832,-0.367992,0.000000
56.555000,-31.460135,-0.418474,0.000000
56.556000,-31.819244,-0.299896,0.000000
56.557000,-32.110987,-0.283583,0.000000
56.558000,-32.384961,-0.264366,0.000000
56.559000,-32.605761,-0.177362,0.000000
56.560000,-32.795468,-0.201994,0.000000
56.561000,-32.963139,-0.133454,0.000000
56.562000,-33.087191,-0.114680,0.000000
56.563000,-33.195281,-0.101522,0.000000
56.564000,-33.308147,-0.124171,0.000000
56.565000,-33.411468,-0.082543,0.000000
56.566000,-33.463325,-0.021287,0.000000
56.567000,-33.508523,-0.069042,0.000000
56.568000,-33.618030,-0.149835,0.000000
56.569000,-33.797253,-0.208499,0.000000
56.570000,-34.003213,-0.203412,0.000000
56.571000,-34.205508,-0.201166,0.000000
56.572000,-34.419287,-0.226332,0.000000
56.573000,-34.631852,-0.198826,0.000000
56.574000,-34.814173,-0.165860,0.000000
56.575000,-34.984403,-0.174574,0.000000
56.576000,-35.188721,-0.233944,0.000000
56.577000,-35.364612,-0.118024,0.000000
56.578000,-35.498979,-0.150653,0.000000
56.579000,-35.664004,-0.179338,0.000000
56.580000,-35.838414,-0.169489,0.000000
56.581000,-36.031137,-0.215863,0.000000
56.582000,-36.241951,-0.205765,0.000000
56.583000,-36.425557,-0.161511,0.000000
56.584000,-36.588373,-0.164110,0.000000
56.585000,-36.735044,-0.129287,0.000000
56.586000,-36.799807,-0.000468,0.000000
56.587000,-36.809172,-0.018255,0.000000
56.588000,-36.863624,-0.090539,0.000000
56.589000,-36.938384,-0.059044,0.000000
56.590000,-36.998250,-0.060697,0.000000
56.591000,-37.072741,-0.088249,0.000000
56.592000,-37.114855,0.003849,0.000000
56.593000,-37.066430,0.092818,0.000000
56.594000,-36.964206,0.111554,0.000000
56.595000,-36.827617,0.161489,0.000000
56.596000,-36.678775,0.136187,0.000000
56.597000,-36.502242,0.216685,0.000000
56.598000,-36.250271,0.287065,0.000000
56.599000,-35.940721,0.331878,0.000000
56.600000,-35.630373,0.288809,0.000000
56.601000,-35.354691,0.262526,0.000000
56.602000,-35.057828,0.331005,0.000000
56.603000,-34.750087,0.284475,0.000000
56.604000,-34.454060,0.307461,0.000000
56.605000,-34.119873,0.360737,0.000000
56.606000,-33.765638,0.347666,0.000000
56.607000,-33.406174,0.371133,0.000000
56.608000,-33.028159,0.384782,0.000000
56.609000,-32.656711,0.358067,0.000000
56.610000,-32.286496,0.382232,0.000000
56.611000,-31.947826,0.295171,0.000000
56.612000,-31.614610,0.371048,0.000000
56.613000,-31.234963,0.388125,0.000000
56.614000,-30.859371,0.363011,0.000000
56.615000,-30.454670,0.446152,0.000000
56.616000,-29.946113,0.570634,0.000000
56.617000,-29.378616,0.564244,0.000000
56.618000,-28.800671,0.591473,0.000000
56.619000,-28.206405,0.596919,0.000000
56.620000,-27.591508,0.632679,0.000000
56.621000,-26.932541,0.685025,0.000000
56.622000,-26.274262,0.631481,0.000000
56.623000,-25.644214,0.628484,0.000000
56.624000,-25.043800,0.572308,0.000000
56.625000,-24.413052,0.688854,0.000000
56.626000,-23.696535,0.743936,0.000000
56.627000,-22.948011,0.752940,0.000000
56.628000,-22.233476,0.676111,0.000000
56.629000,-21.609700,0.571485,0.000000
56.630000,-21.025346,0.597055,0.000000
56.631000,-20.387553,0.678259,0.000000
56.632000,-19.692052,0.712540,0.000000
56.633000,-19.005101,0.661308,0.000000
56.634000,-18.315034,0.718586,0.000000
56.635000,-17.586983,0.737334,0.000000
56.636000,-16.845129,0.746207,0.000000
56.637000,-16.109637,0.724665,0.000000
56.638000,-15.298118,0.897915,0.000000
56.639000,-14.436448,0.825374,0.000000
56.640000,-13.604675,0.837983,0.000000
56.641000,-12.749483,0.872173,0.000000
56.642000,-11.821498,0.983423,0.000000
56.643000,-10.839561,0.980263,0.000000
56.644000,-9.881496,0.935755,0.000000
56.645000,-8.947870,0.931321,0.000000
56.646000,-8.044173,0.875990,0.000000
56.647000,-7.170051,0.872091,0.000000
56.648000,-6.298056,0.871729,0.000000
56.649000,-5.384727,0.954612,0.000000
56.650000,-4.447894,0.918933,0.000000
56.651000,-3.500606,0.975365,0.000000
56.652000,-2.576540,0.872763,0.000000
56.653000,-1.669791,0.940447,0.000000
56.654000,-0.722156,0.954617,0.000000
56.655000,0.246887,0.983238,-0.000000
56.656000,1.227232,0.977276,-0.000000
56.657000,2.192290,0.952699,-0.000000
56.658000,3.132265,0.927119,-0.000000
56.659000,4.049132,0.906479,-0.000000
56.660000,4.927535,0.850259,-0.000000
56.661000,5.710552,0.715856,-0.000000
56.662000,6.480636,0.823988,-0.000000
56.663000,7.288830,0.792305,-0.000000
56.664000,8.066038,0.762019,-0.000000
56.665000,8.840829,0.787379,-0.000000
56.666000,9.601603,0.734122,-0.000000
56.667000,10.323176,0.708936,-0.000000
56.668000,11.003313,0.651314,-0.000000
56.669000,11.651953,0.645858,-0.000000
56.670000,12.325569,0.701160,-0.000000
56.671000,13.051017,0.749524,-0.000000
56.672000,13.808400,0.765081,-0.000000
56.673000,14.576149,0.770270,-0.000000
56.674000,15.345730,0.768759,-0.000000
56.675000,16.124880,0.789368,-0.000000
56.676000,16.944997,0.850618,-0.000000
56.677000,17.797775,0.854781,-0.000000
56.678000,18.659929,0.869351,-0.000000
56.679000,19.544960,0.900503,-0.000000
56.680000,20.458446,0.926265,-0.000000
56.681000,21.360255,0.877278,-0.000000
56.682000,22.226962,0.856023,-0.000000
56.683000,23.047107,0.784248,-0.000000
56.684000,23.793337,0.708216,-0.000000
56.685000,24.527073,0.759045,-0.000000
56.686000,25.301642,0.789909,-0.000000
56.687000,26.049197,0.705219,-0.000000
56.688000,26.724208,0.644794,-0.000000
56.689000,27.354503,0.615744,-0.000000
56.690000,28.010556,0.696118,-0.000000
56.691000,28.753952,0.790392,-0.000000
56.692000,29.470893,0.643622,-0.000000
56.693000,30.131566,0.677561,-0.000000
56.694000,30.859155,0.777328,-0.000000
56.695000,31.612350,0.729022,-0.000000
56.696000,32.352731,0.751582,-0.000000
56.697000,33.112834,0.768471,-0.000000
56.698000,33.902739,0.811137,-0.000000
56.699000,34.692036,0.767405,-0.000000
56.700000,35.417931,0.684410,-0.000000
56.701000,36.094926,0.669499,-0.000000
56.702000,36.753383,0.647351,-0.000000
56.703000,37.395275,0.636353,-0.000000
56.704000,38.021706,0.616447,-0.000000
56.705000,38.647979,0.635972,-0.000000
56.706000,39.288336,0.644631,-0.000000
56.707000,39.922458,0.623555,-0.000000
56.708000,40.526699,0.584902,-0.000000
56.709000,41.105455,0.572548,-0.000000
56.710000,41.642632,0.501850,-0.000000
56.711000,42.175399,0.563506,-0.000000
56.712000,42.729195,0.544042,-0.000000
56.713000,43.260277,0.518092,-0.000000
56.714000,43.703663,0.368878,-0.000000
56.715000,44.010391,0.244758,-0.000000
56.716000,44.186387,0.107463,-0.000000
56.717000,44.279549,0.078919,-0.000000
56.718000,44.407986,0.177793,-0.000000
56.719000,44.560637,0.127594,-0.000000
56.720000,44.668016,0.087241,-0.000000
56.721000,44.780333,0.137314,-0.000000
56.722000,44.917509,0.137042,-0.000000
56.723000,45.043758,0.115497,-0.000000
56.724000,45.156084,0.109173,-0.000000
56.725000,45.235873,0.050517,-0.000000
56.726000,45.233242,-0.055569,-0.000000
56.727000,45.164962,-0.080906,-0.000000
56.728000,45.062766,-0.123366,-0.000000
56.729000,44.979103,-0.044051,-0.000000
56.730000,44.907039,-0.099939,-0.000000
56.731000,44.776949,-0.160086,-0.000000
56.732000,44.619514,-0.154735,-0.000000
56.733000,44.483715,-0.116873,-0.000000
56.734000,44.409346,-0.031967,-0.000000
56.735000,44.343135,-0.100298,-0.000000
56.736000,44.268119,-0.049777,-0.000000
56.737000,44.185788,-0.114731,-0.000000
56.738000,44.123720,-0.009543,-0.000000
56.739000,44.134253,0.030566,-0.000000
56.740000,44.161951,0.024863,-0.000000
56.741000,44.217684,0.086517,-0.000000
56.742000,44.298161,0.074470,-0.000000
56.743000,44.382133,0.093455,-0.000000
56.744000,44.423701,-0.010121,-0.000000
56.745000,44.430420,0.023529,-0.000000
56.746000,44.406922,-0.070332,-0.000000
56.747000,44.325790,-0.091852,-0.000000
56.748000,44.235877,-0.087934,-0.000000
56.749000,44.172215,-0.039432,-0.000000
56.750000,44.128283,-0.048381,-0.000000
56.751000,44.105836,0.003431,-0.000000
56.752000,44.108575,0.002078,-0.000000
56.753000,44.090821,-0.037486,-0.000000
56.754000,44.087290,0.030337,-0.000000
56.755000,44.128638,0.052342,-0.000000
56.756000,44.164434,0.019329,-0.000000
56.757000,44.117145,-0.113645,-0.000000
56.758000,43.986900,-0.146734,-0.000000
56.759000,43.832882,-0.161220,-0.000000
56.760000,43.605711,-0.292828,-0.000000
56.761000,43.310783,-0.296937,-0.000000
56.762000,42.987668,-0.349115,-0.000000
56.763000,42.647501,-0.331159,-0.000000
56.764000,42.251218,-0.461084,-0.000000
56.765000,41.784238,-0.472741,-0.000000
56.766000,41.257585,-0.580256,-0.000000
56.767000,40.673517,-0.587730,-0.000000
56.768000,40.071475,-0.616165,-0.000000
56.769000,39.430302,-0.665949,-0.000000
56.770000,38.740082,-0.714253,-0.000000
56.771000,37.977465,-0.810650,-0.000000
56.772000,37.168741,-0.806627,-0.000000
56.773000,36.362701,-0.805278,-0.000000
56.774000,35.518645,-0.882519,-0.000000
56.775000,34.710803,-0.733243,-0.000000
56.776000,33.962892,-0.762366,-0.000000
56.777000,33.168827,-0.825485,-0.000000
56.778000,32.337975,-0.836023,-0.000000
56.779000,31.488657,-0.862386,-0.000000
56.780000,30.586083,-0.942435,-0.000000
56.781000,29.624677,-0.980113,-0.000000
56.782000,28.658950,-0.951187,-0.000000
56.783000,27.671822,-1.022744,-0.000000
56.784000,26.675221,-0.970340,-0.000000
56.785000,25.693908,-0.992047,-0.000000
56.786000,24.756789,-0.882184,-0.000000
56.787000,23.847683,-0.935749,-0.000000
56.788000,22.938740,-0.882041,-0.000000
56.789000,22.071153,-0.853002,-0.000000
56.790000,21.183577,-0.921852,-0.000000
56.791000,20.270358,-0.904428,-0.000000
56.792000,19.360473,-0.915140,-0.000000
56.793000,18.460694,-0.884288,-0.000000
56.794000,17.584736,-0.867479,-0.000000
56.795000,16.673765,-0.954132,-0.000000
56.796000,15.767494,-0.858389,-0.000000
56.797000,14.853655,-0.968918,-0.000000
56.798000,13.851091,-1.035895,-0.000000
56.799000,12.840238,-0.985697,-0.000000
56.800000,11.878233,-0.938202,-0.000000
56.801000,10.992500,-0.833267,-0.000000
56.802000,10.151783,-0.847975,-0.000000
56.803000,9.332226,-0.791072,-0.000000
56.804000,8.563617,-0.746071,-0.000000
56.805000,7.848559,-0.684010,-0.000000
56.806000,7.152218,-0.708493,-0.000000
56.807000,6.417917,-0.759879,-0.000000
56.808000,5.639759,-0.796224,-0.000000
56.809000,4.822136,-0.838792,-0.000000
56.810000,3.952120,-0.900966,-0.000000
56.811000,2.997980,-1.006951,-0.000000
56.812000,2.029064,-0.930825,-0.000000
56.813000,1.089790,-0.947515,-0.000000
56.814000,0.145196,-0.941505,-0.000000
56.815000,-0.785322,-0.919391,0.000000
56.816000,-1.663997,-0.837933,0.000000
56.817000,-2.452132,-0.738356,0.000000
56.818000,-3.120261,-0.598016,0.000000
56.819000,-3.692764,-0.546971,0.000000
56.820000,-4.225905,-0.519259,0.000000
56.821000,-4.827131,-0.682804,0.000000
56.822000,-5.503144,-0.669119,0.000000
56.823000,-6.165207,-0.654910,0.000000
56.824000,-6.818006,-0.650576,0.000000
56.825000,-7.436971,-0.587348,0.000000
56.826000,-8.012165,-0.562977,0.000000
56.827000,-8.612154,-0.636767,0.000000
56.828000,-9.252064,-0.642927,0.000000
56.829000,-9.899132,-0.651080,0.000000
56.830000,-10.531163,-0.612932,0.000000
56.831000,-11.115859,-0.556453,0.000000
56.832000,-11.663425,-0.538612,0.000000
56.833000,-12.157415,-0.449434,0.000000
56.834000,-12.590368,-0.416454,0.000000
56.835000,-13.012304,-0.427327,0.000000
56.836000,-13.386323,-0.320829,0.000000
56.837000,-13.687881,-0.282303,0.000000
56.838000,-13.989472,-0.320767,0.000000
56.839000,-14.279445,-0.259237,0.000000
56.840000,-14.575158,-0.332019,0.000000
56.841000,-14.901386,-0.320403,0.000000
56.842000,-15.178472,-0.233875,0.000000
56.843000,-15.422497,-0.254104,0.000000
56.844000,-15.703440,-0.307647,0.000000
56.845000,-15.996192,-0.277863,0.000000
56.846000,-16.233063,-0.195982,0.000000
56.847000,-16.399973,-0.137914,0.000000
56.848000,-16.484977,-0.032268,0.000000
56.849000,-16.507636,-0.013090,0.000000
56.850000,-16.534998,-0.041591,0.000000
56.851000,-16.543907,0.023654,0.000000
56.852000,-16.522326,0.019500,0.000000
56.853000,-16.481746,0.061571,0.000000
56.854000,-16.448708,0.004585,0.000000
56.855000,-16.471800,-0.050682,0.000000
56.856000,-16.529998,-0.065689,0.000000
56.857000,-16.606112,-0.086501,0.000000
56.858000,-16.732969,-0.167062,0.000000
56.859000,-16.848287,-0.063737,0.000000
56.860000,-16.944299,-0.128171,0.000000
56.861000,-17.066814,-0.116864,0.000000
56.862000,-17.132970,-0.015619,0.000000
56.863000,-17.166303,-0.050991,0.000000
56.864000,-17.261987,-0.140217,0.000000
56.865000,-17.395132,-0.126084,0.000000
56.866000,-17.584106,-0.251626,0.000000
56.867000,-17.857601,-0.295251,0.000000
56.868000,-18.166165,-0.321785,0.000000
56.869000,-18.539192,-0.424036,0.000000
56.870000,-18.956049,-0.409637,0.000000
56.871000,-19.375701,-0.429565,0.000000
56.872000,-19.771875,-0.362834,0.000000
56.873000,-20.132937,-0.359241,0.000000
56.874000,-20.467541,-0.310001,0.000000
56.875000,-20.718878,-0.192836,0.000000
56.876000,-20.915013,-0.199399,0.000000
56.877000,-21.152010,-0.274436,0.000000
56.878000,-21.444254,-0.309950,0.000000
56.879000,-21.724825,-0.251251,0.000000
56.880000,-21.962574,-0.224262,0.000000
56.881000,-22.184847,-0.220263,0.000000
56.882000,-22.375099,-0.160321,0.000000
56.883000,-22.565823,-0.221002,0.000000
56.884000,-22.798589,-0.244459,0.000000
56.885000,-23.064055,-0.286366,0.000000
56.886000,-23.344991,-0.275487,0.000000
56.887000,-23.670908,-0.376130,0.000000
56.888000,-24.030553,-0.343164,0.000000
56.889000,-24.389415,-0.374454,0.000000
56.890000,-24.744545,-0.335818,0.000000
56.891000,-25.088432,-0.351880,0.000000
56.892000,-25.434435,-0.340097,0.000000
56.893000,-25.770461,-0.331922,0.000000
56.894000,-26.080481,-0.288150,0.000000
56.895000,-26.322963,-0.196941,0.000000
56.896000,-26.474799,-0.106871,0.000000
56.897000,-26.574009,-0.091574,0.000000
56.898000,-26.606100,0.027179,0.000000
56.899000,-26.538419,0.108016,0.000000
56.900000,-26.368292,0.231979,0.000000
56.901000,-26.111985,0.280488,0.000000
56.902000,-25.935228,0.073326,0.000000
56.903000,-25.832838,0.131321,0.000000
56.904000,-25.721974,0.090438,0.000000
56.905000,-25.583209,0.186884,0.000000
56.906000,-25.378673,0.222074,0.000000
56.907000,-25.142817,0.249530,0.000000
56.908000,-24.874255,0.287462,0.000000
56.909000,-24.576314,0.308312,0.000000
56.910000,-24.273610,0.297042,0.000000
