time (ms), position (nm), velocity (mm/s), acceleration (Å/ps^2)
299.035000,12.456608,-0.874179,-0.000000
299.040000,7.694865,-1.024563,-0.000000
299.045000,2.991806,-0.853565,-0.000000
299.050000,-0.892871,-0.697925,0.000000
299.055000,-4.473464,-0.730681,0.000000
299.060000,-7.688809,-0.554004,0.000000
299.065000,-10.577277,-0.598414,0.000000
299.070000,-14.323281,-0.894126,0.000000
299.075000,-18.872134,-0.921139,0.000000
299.080000,-22.952414,-0.709238,0.000000
299.085000,-26.259050,-0.611505,0.000000
299.090000,-29.367892,-0.629379,0.000000
299.095000,-32.303823,-0.543434,0.000000
299.100000,-34.889519,-0.489391,0.000000
299.105000,-37.543907,-0.569747,0.000000
299.110000,-40.057984,-0.435265,0.000000
299.115000,-42.256986,-0.442848,0.000000
299.120000,-44.465412,-0.439158,0.000000
299.125000,-46.351629,-0.315322,0.000000
299.130000,-47.772536,-0.252980,0.000000
299.135000,-48.876115,-0.188728,0.000000
299.140000,-49.294316,0.019289,0.000000
299.145000,-49.108523,0.053767,0.000000
299.150000,-49.185458,-0.084090,0.000000
299.155000,-49.899390,-0.200615,0.000000
299.160000,-50.162970,0.092143,0.000000
299.165000,-49.978104,-0.018241,0.000000
299.170000,-49.287730,0.290319,0.000000
299.175000,-47.963935,0.237608,0.000000
299.180000,-45.676617,0.670720,0.000000
299.185000,-41.899184,0.834575,0.000000
299.190000,-37.777751,0.809659,0.000000
299.195000,-33.842120,0.760699,0.000000
299.200000,-30.105955,0.729969,0.000000
299.205000,-26.164133,0.841621,0.000000
299.210000,-22.280471,0.708897,0.000000
299.215000,-18.676762,0.728671,0.000000
299.220000,-14.554565,0.914454,0.000000
299.225000,-10.343347,0.767089,0.000000
299.230000,-6.312569,0.840641,0.000000
299.235000,-2.041126,0.863623,0.000000
299.240000,2.322080,0.877407,-0.000000
299.245000,6.616072,0.836536,-0.000000
299.250000,10.566957,0.741019,-0.000000
299.255000,14.079301,0.661461,-0.000000
299.260000,17.100100,0.545231,-0.000000
299.265000,19.649418,0.472987,-0.000000
299.270000,21.684529,0.340583,-0.000000
299.275000,23.063175,0.211027,-0.000000
299.280000,23.544732,-0.016555,-0.000000
299.285000,23.701195,0.078565,-0.000000
299.290000,24.328033,0.171177,-0.000000
299.295000,25.032978,0.111040,-0.000000
299.300000,25.725074,0.165091,-0.000000
299.305000,26.361762,0.090036,-0.000000
299.310000,26.373626,-0.083406,-0.000000
299.315000,25.610938,-0.219374,-0.000000
299.320000,24.395276,-0.264949,-0.000000
299.325000,22.728023,-0.398856,-0.000000
299.330000,20.280525,-0.575973,-0.000000
299.335000,17.687404,-0.459499,-0.000000
299.340000,15.230792,-0.520037,-0.000000
299.345000,12.843325,-0.433196,-0.000000
299.350000,10.032599,-0.686099,-0.000000
299.355000,6.177623,-0.850708,-0.000000
299.360000,2.546323,-0.600421,-0.000000
299.365000,0.229758,-0.326311,-0.000000
299.370000,-1.343558,-0.301741,0.000000
299.375000,-3.228110,-0.449079,0.000000
299.380000,-5.508218,-0.460773,0.000000
299.385000,-7.531845,-0.347822,0.000000
299.390000,-8.617415,-0.087714,0.000000
299.395000,-8.529567,0.120862,0.000000
299.400000,-8.008338,0.087287,0.000000
299.405000,-7.340992,0.178124,0.000000
299.410000,-6.629527,0.106285,0.000000
299.415000,-6.168754,0.077727,0.000000
299.420000,-6.024926,-0.019604,0.000000
299.425000,-6.104259,-0.012214,0.000000
299.430000,-6.180023,-0.018069,0.000000
299.435000,-6.588675,-0.144038,0.000000
299.440000,-7.161920,-0.085325,0.000000
299.445000,-6.707372,0.263640,0.000000
299.450000,-5.369837,0.269954,0.000000
299.455000,-4.219236,0.189798,0.000000
299.460000,-3.500031,0.097919,0.000000
299.465000,-2.852735,0.159809,0.000000
299.470000,-2.099555,0.140869,0.000000
299.475000,-1.153265,0.235917,0.000000
299.480000,0.354573,0.364689,-0.000000
299.485000,1.808878,0.216925,-0.000000
299.490000,2.738543,0.154625,-0.000000
299.495000,4.200582,0.426552,-0.000000
299.500000,5.784369,0.207401,-0.000000
299.505000,6.912438,0.242561,-0.000000
299.510000,8.105117,0.233577,-0.000000
299.515000,9.238523,0.218974,-0.000000
299.520000,11.030706,0.494028,-0.000000
299.525000,13.002221,0.294593,-0.000000
299.530000,14.582670,0.335958,-0.000000
299.535000,16.668787,0.495409,-0.000000
299.540000,19.419169,0.601525,-0.000000
299.545000,21.775699,0.341391,-0.000000
299.550000,23.767349,0.452801,-0.000000
299.555000,25.781373,0.352151,-0.000000
299.560000,27.076436,0.166645,-0.000000
299.565000,28.021054,0.210378,-0.000000
299.570000,28.552462,0.003889,-0.000000
299.575000,28.497863,-0.024972,-0.000000
299.580000,28.209262,-0.089193,-0.000000
299.585000,27.961410,-0.009933,-0.000000
299.590000,27.947078,0.004541,-0.000000
299.595000,28.062079,0.041488,-0.000000
299.600000,28.080990,-0.032859,-0.000000
299.605000,28.118061,0.047423,-0.000000
299.610000,27.601563,-0.250556,-0.000000
299.615000,26.273494,-0.278739,-0.000000
299.620000,24.805614,-0.306375,-0.000000
299.625000,23.347435,-0.275390,-0.000000
299.630000,22.699032,0.014554,-0.000000
299.635000,22.170144,-0.223228,-0.000000
299.640000,21.187195,-0.169129,-0.000000
299.645000,20.142899,-0.246609,-0.000000
299.650000,19.192992,-0.133099,-0.000000
299.655000,18.840587,-0.008282,-0.000000
299.660000,19.016661,0.078116,-0.000000
299.665000,19.227019,0.006741,-0.000000
299.670000,19.583020,0.134550,-0.000000
299.675000,20.338626,0.167021,-0.000000
299.680000,21.074324,0.127231,-0.000000
299.685000,21.717653,0.129812,-0.000000
299.690000,22.512414,0.187207,-0.000000
299.695000,22.451925,-0.207633,-0.000000
299.700000,21.552120,-0.151557,-0.000000
299.705000,20.228326,-0.374477,-0.000000
299.710000,18.745354,-0.218316,-0.000000
299.715000,16.908223,-0.512014,-0.000000
299.720000,13.976113,-0.656574,-0.000000
299.725000,10.704555,-0.648814,-0.000000
299.730000,7.284387,-0.715300,-0.000000
299.735000,3.862943,-0.650492,-0.000000
299.740000,1.012560,-0.488295,-0.000000
299.745000,-2.020657,-0.720155,0.000000
299.750000,-5.786578,-0.782178,0.000000
299.755000,-9.477449,-0.691562,0.000000
299.760000,-13.317221,-0.839632,0.000000
299.765000,-17.494221,-0.827557,0.000000
299.770000,-21.088217,-0.608799,0.000000
299.775000,-23.587190,-0.390630,0.000000
299.780000,-25.414709,-0.339473,0.000000
299.785000,-26.960638,-0.278373,0.000000
299.790000,-28.415354,-0.302376,0.000000
299.795000,-30.374429,-0.478375,0.000000
299.800000,-33.312158,-0.692625,0.000000
299.805000,-36.775053,-0.689837,0.000000
299.810000,-40.213653,-0.683019,0.000000
299.815000,-43.310363,-0.554490,0.000000
299.820000,-46.090362,-0.555583,0.000000
299.825000,-48.716396,-0.493629,0.000000
299.830000,-50.935373,-0.393509,0.000000
299.835000,-52.525034,-0.242958,0.000000
299.840000,-53.614974,-0.193260,0.000000
299.845000,-54.362946,-0.106822,0.000000
299.850000,-54.966861,-0.134814,0.000000
299.855000,-54.932171,0.145395,0.000000
299.860000,-54.170420,0.157602,0.000000
299.865000,-53.089467,0.271921,0.000000
299.870000,-51.678315,0.290204,0.000000
299.875000,-50.033303,0.364789,0.000000
299.880000,-48.040739,0.429012,0.000000
299.885000,-45.901227,0.424050,0.000000
299.890000,-43.244525,0.633616,0.000000
299.895000,-39.694464,0.781122,0.000000
299.900000,-35.567726,0.864347,0.000000
299.905000,-31.212103,0.873159,0.000000
299.910000,-27.141028,0.751969,0.000000
299.915000,-23.381092,0.748066,0.000000
299.920000,-19.969973,0.613936,0.000000
299.925000,-17.381991,0.420146,0.000000
299.930000,-15.477639,0.340202,0.000000
299.935000,-13.284227,0.533213,0.000000
299.940000,-10.139291,0.720005,0.000000
299.945000,-6.508183,0.728786,0.000000
299.950000,-2.741484,0.773864,0.000000
299.955000,1.061758,0.744065,-0.000000
299.960000,4.140258,0.486642,-0.000000
299.965000,6.553330,0.476471,-0.000000
299.970000,9.099283,0.539090,-0.000000
299.975000,11.438251,0.395661,-0.000000
299.980000,13.671849,0.495019,-0.000000
299.985000,15.979341,0.426609,-0.000000
299.990000,17.434872,0.156782,-0.000000
299.995000,18.580254,0.299364,-0.000000
300.000000,20.070477,0.295654,-0.000000
300.005000,21.585772,0.309246,-0.000000
300.010000,23.049567,0.275529,-0.000000
300.015000,24.423022,0.272955,-0.000000
300.020000,25.831238,0.289262,-0.000000
300.025000,26.843791,0.116687,-0.000000
300.030000,27.787637,0.259186,-0.000000
300.035000,28.919553,0.193520,-0.000000
300.040000,30.069193,0.265113,-0.000000
300.045000,30.855955,0.051152,-0.000000
300.050000,30.343108,-0.252733,-0.000000
300.055000,29.192163,-0.206467,-0.000000
300.060000,28.226385,-0.178701,-0.000000
300.065000,26.750654,-0.407805,-0.000000
300.070000,24.815315,-0.364448,-0.000000
300.075000,22.483832,-0.563860,-0.000000
300.080000,19.108134,-0.781040,-0.000000
300.085000,15.308694,-0.735244,-0.000000
300.090000,11.765700,-0.678854,-0.000000
300.095000,8.316113,-0.697391,-0.000000
300.100000,4.163034,-0.957593,-0.000000
300.105000,-0.478791,-0.895234,0.000000
300.110000,-5.617906,-1.153396,0.000000
300.115000,-11.030672,-1.007944,0.000000
300.120000,-15.936298,-0.950359,0.000000
300.125000,-21.032677,-1.082535,0.000000
300.130000,-26.502529,-1.100448,0.000000
300.135000,-32.236989,-1.187630,0.000000
300.140000,-38.400090,-1.271621,0.000000
300.145000,-44.120840,-1.014103,0.000000
300.150000,-49.144137,-0.991395,0.000000
300.155000,-53.366314,-0.696796,0.000000
300.160000,-56.209038,-0.440653,0.000000
300.165000,-58.342326,-0.411806,0.000000
300.170000,-60.449383,-0.429822,0.000000
300.175000,-62.870560,-0.536440,0.000000
300.180000,-64.689972,-0.193536,0.000000
300.185000,-65.321769,-0.060757,0.000000
300.190000,-65.252512,0.086097,0.000000
300.195000,-64.166083,0.344212,0.000000
300.200000,-62.465070,0.333650,0.000000
300.205000,-60.507006,0.445778,0.000000
300.210000,-57.556760,0.728176,0.000000
300.215000,-53.724495,0.799594,0.000000
300.220000,-48.925968,1.111790,0.000000
300.225000,-43.063471,1.225939,0.000000
300.230000,-36.849212,1.252997,0.000000
300.235000,-30.536788,1.265338,0.000000
300.240000,-23.792262,1.424290,0.000000
300.245000,-16.301258,1.563503,0.000000
300.250000,-8.520442,1.541431,0.000000
300.255000,-1.300759,1.341215,0.000000
300.260000,5.013107,1.179743,-0.000000
300.265000,11.377807,1.358713,-0.000000
300.270000,17.904863,1.247101,-0.000000
300.275000,24.075032,1.215718,-0.000000
300.280000,30.748604,1.445869,-0.000000
300.285000,37.997754,1.447455,-0.000000
300.290000,45.667173,1.612313,-0.000000
300.295000,53.855710,1.655767,-0.000000
300.300000,61.662780,1.462228,-0.000000
300.305000,68.231865,1.162762,-0.000000
300.310000,73.601406,0.982632,-0.000000
300.315000,78.837549,1.107030,-0.000000
300.320000,83.382657,0.711365,-0.000000
300.325000,86.499131,0.535132,-0.000000
300.330000,88.648601,0.325803,-0.000000
300.335000,89.512349,0.022881,-0.000000
300.340000,89.060226,-0.199973,-0.000000
300.345000,87.856710,-0.278204,-0.000000
300.350000,85.822125,-0.530164,-0.000000
300.355000,83.020719,-0.585909,-0.000000
300.360000,79.951538,-0.637106,-0.000000
300.365000,76.493077,-0.740858,-0.000000
300.370000,72.440672,-0.873933,-0.000000
300.375000,67.578624,-1.063539,-0.000000
300.380000,62.224049,-1.072095,-0.000000
300.385000,57.030960,-0.999868,-0.000000
300.390000,52.447904,-0.829572,-0.000000
300.395000,47.615304,-1.095820,-0.000000
300.400000,41.799944,-1.223009,-0.000000
300.405000,35.380703,-1.337010,-0.000000
300.410000,28.349512,-1.467180,-0.000000
300.415000,21.371803,-1.318150,-0.000000
300.420000,14.668561,-1.356176,-0.000000
300.425000,8.333289,-1.173291,-0.000000
300.430000,2.997571,-0.957674,-0.000000
300.435000,-1.989676,-1.031857,0.000000
300.440000,-6.844973,-0.906789,0.000000
300.445000,-11.562378,-0.975266,0.000000
300.450000,-16.534313,-1.008734,0.000000
300.455000,-21.443621,-0.951127,0.000000
300.460000,-25.586747,-0.704664,0.000000
300.465000,-29.250680,-0.757428,0.000000
300.470000,-32.501381,-0.542093,0.000000
300.475000,-35.342087,-0.591621,0.000000
300.480000,-38.264067,-0.575132,0.000000
300.485000,-41.051625,-0.538199,0.000000
300.490000,-43.610613,-0.484110,0.000000
300.495000,-45.392723,-0.229917,0.000000
300.500000,-45.592349,0.146330,0.000000
300.505000,-44.991356,0.093218,0.000000
300.510000,-43.832410,0.366229,0.000000
300.515000,-41.337282,0.626561,0.000000
300.520000,-37.877829,0.752235,0.000000
300.525000,-33.949920,0.814100,0.000000
300.530000,-29.961279,0.777370,0.000000
300.535000,-25.945865,0.824140,0.000000
300.540000,-22.133387,0.697919,0.000000
300.545000,-18.482189,0.758258,0.000000
300.550000,-14.834741,0.697509,0.000000
300.555000,-11.349301,0.693188,0.000000
300.560000,-7.741318,0.745982,0.000000
300.565000,-4.603369,0.508141,0.000000
300.570000,-2.013852,0.525013,0.000000
300.575000,0.708477,0.561020,-0.000000
300.580000,3.584626,0.586529,-0.000000
300.585000,6.437436,0.552260,-0.000000
300.590000,8.636045,0.327130,-0.000000
300.595000,10.307134,0.339766,-0.000000
300.600000,12.388227,0.489609,-0.000000
300.605000,14.963379,0.537821,-0.000000
300.610000,17.435347,0.449631,-0.000000
300.615000,19.302291,0.296967,-0.000000
300.620000,20.870631,0.328933,-0.000000
300.625000,22.878408,0.471416,-0.000000
300.630000,24.531005,0.190818,-0.000000
300.635000,25.540622,0.212292,-0.000000
300.640000,26.982382,0.362195,-0.000000
300.645000,28.431525,0.217759,-0.000000
300.650000,29.394523,0.167419,-0.000000
300.655000,30.355369,0.216076,-0.000000
300.660000,31.725141,0.330066,-0.000000
300.665000,32.531444,-0.004950,-0.000000
300.670000,32.456247,-0.024369,-0.000000
300.675000,31.896875,-0.196867,-0.000000
300.680000,31.479910,0.029069,-0.000000
300.685000,31.418213,-0.052491,-0.000000
300.690000,30.695454,-0.233888,-0.000000
300.695000,29.910603,-0.080125,-0.000000
300.700000,29.555569,-0.061233,-0.000000
300.705000,28.654252,-0.295978,-0.000000
300.710000,27.043496,-0.345924,-0.000000
300.715000,25.393154,-0.312509,-0.000000
300.720000,23.894185,-0.285489,-0.000000
300.725000,22.059232,-0.445028,-0.000000
300.730000,20.113745,-0.331942,-0.000000
300.735000,18.188504,-0.435145,-0.000000
300.740000,15.800113,-0.516979,-0.000000
300.745000,13.035624,-0.585382,-0.000000
300.750000,10.158982,-0.562553,-0.000000
300.755000,7.939497,-0.325006,-0.000000
300.760000,6.426904,-0.278873,-0.000000
300.765000,5.136257,-0.236429,-0.000000
300.770000,4.406261,-0.056328,-0.000000
300.775000,4.291700,0.010119,-0.000000
300.780000,3.898466,-0.165483,-0.000000
300.785000,2.672256,-0.322453,-0.000000
300.790000,0.981784,-0.351854,-0.000000
300.795000,-1.041884,-0.454821,0.000000
300.800000,-3.208365,-0.410130,0.000000
300.805000,-4.933479,-0.279454,0.000000
300.810000,-6.290110,-0.262149,0.000000
300.815000,-7.200962,-0.102789,0.000000
300.820000,-7.742575,-0.113373,0.000000
300.825000,-8.110316,-0.034174,0.000000
300.830000,-8.512164,-0.125543,0.000000
300.835000,-8.514537,0.122355,0.000000
300.840000,-7.369623,0.332612,0.000000
300.845000,-5.719517,0.325818,0.000000
300.850000,-4.249141,0.261404,0.000000
300.855000,-3.324147,0.108949,0.000000
300.860000,-2.669404,0.151914,0.000000
300.865000,-1.974097,0.125734,0.000000
300.870000,-1.212617,0.177669,0.000000
300.875000,-0.462516,0.122118,0.000000
300.880000,0.210743,0.146340,-0.000000
300.885000,1.330948,0.299394,-0.000000
300.890000,2.683538,0.240888,-0.000000
300.895000,3.652878,0.146778,-0.000000
300.900000,4.436710,0.165914,-0.000000
300.905000,5.087729,0.094559,-0.000000
300.910000,6.241990,0.363856,-0.000000
300.915000,7.735634,0.233404,-0.000000
300.920000,8.764335,0.177706,-0.000000
300.925000,9.888795,0.270376,-0.000000
300.930000,11.620806,0.419692,-0.000000
300.935000,13.781319,0.442475,-0.000000
300.940000,15.218474,0.133876,-0.000000
300.945000,15.528172,-0.008832,-0.000000
300.950000,15.050965,-0.179901,-0.000000
300.955000,14.209764,-0.155751,-0.000000
300.960000,13.449208,-0.147597,-0.000000
300.965000,13.050118,-0.012593,-0.000000
300.970000,13.187527,0.066963,-0.000000
300.975000,13.503890,0.059561,-0.000000
300.980000,13.417176,-0.092656,-0.000000
300.985000,12.622827,-0.223015,-0.000000
300.990000,11.562868,-0.199964,-0.000000
300.995000,10.638593,-0.168953,-0.000000
301.000000,9.486294,-0.289687,-0.000000
301.005000,7.914492,-0.337001,-0.000000
301.010000,6.225621,-0.336833,-0.000000
301.015000,4.456471,-0.368792,-0.000000
301.020000,2.929497,-0.241570,-0.000000
301.025000,1.816901,-0.202705,-0.000000
301.030000,0.969316,-0.136069,-0.000000
301.035000,0.962083,0.130932,-0.000000
301.040000,1.670050,0.151431,-0.000000
301.045000,2.807890,0.301389,-0.000000
301.050000,4.030191,0.187394,-0.000000
301.055000,4.573702,0.030892,-0.000000
301.060000,5.067924,0.165265,-0.000000
301.065000,5.166470,-0.123408,-0.000000
301.070000,4.259689,-0.237401,-0.000000
301.075000,3.103088,-0.224196,-0.000000
301.080000,2.384989,-0.063681,-0.000000
301.085000,2.678183,0.178665,-0.000000
301.090000,3.811166,0.272709,-0.000000
301.095000,4.867041,0.149753,-0.000000
301.100000,5.928134,0.272721,-0.000000
301.105000,7.569610,0.381498,-0.000000
301.110000,9.492324,0.385865,-0.000000
301.115000,11.108750,0.260403,-0.000000
301.120000,12.097165,0.135274,-0.000000
301.125000,12.993912,0.222040,-0.000000
301.130000,14.071289,0.208224,-0.000000
301.135000,15.082029,0.195456,-0.000000
301.140000,15.992070,0.168179,-0.000000
301.145000,16.661810,0.099924,-0.000000
301.150000,17.718719,0.320245,-0.000000
301.155000,19.310711,0.315381,-0.000000
301.160000,20.335794,0.095862,-0.000000
301.165000,21.304977,0.289584,-0.000000
301.170000,22.200202,0.069872,-0.000000
301.175000,21.987409,-0.152544,-0.000000
301.180000,21.116649,-0.194233,-0.000000
301.185000,19.959099,-0.266743,-0.000000
301.190000,18.342162,-0.377252,-0.000000
301.195000,16.925953,-0.189200,-0.000000
301.200000,16.437315,-0.007068,-0.000000
301.205000,16.628353,0.082806,-0.000000
301.210000,16.790780,-0.016874,-0.000000
301.215000,16.310520,-0.173181,-0.000000
301.220000,15.744940,-0.053274,-0.000000
301.225000,15.160248,-0.178735,-0.000000
301.230000,13.972455,-0.294042,-0.000000
301.235000,12.777261,-0.183623,-0.000000
301.240000,11.484959,-0.330629,-0.000000
301.245000,9.891005,-0.305482,-0.000000
301.250000,8.524914,-0.240066,-0.000000
301.255000,8.132132,0.080737,-0.000000
301.260000,8.802595,0.186055,-0.000000
301.265000,9.866616,0.238252,-0.000000
301.270000,11.368760,0.360316,-0.000000
301.275000,12.404219,0.055662,-0.000000
301.280000,12.374835,-0.066154,-0.000000
301.285000,12.025002,-0.073191,-0.000000
301.290000,11.306685,-0.212088,-0.000000
301.295000,10.284373,-0.195831,-0.000000
301.300000,8.980837,-0.323112,-0.000000
301.305000,7.417605,-0.300756,-0.000000
301.310000,5.425953,-0.492287,-0.000000
301.315000,3.228414,-0.385481,-0.000000
301.320000,1.509986,-0.300940,-0.000000
301.325000,0.853171,0.035997,-0.000000
301.330000,1.472538,0.209707,-0.000000
301.335000,2.462149,0.185437,-0.000000
301.340000,3.100618,0.070367,-0.000000
301.345000,3.173888,-0.040140,-0.000000
301.350000,3.498350,0.167906,-0.000000
301.355000,4.485523,0.225602,-0.000000
301.360000,5.558064,0.202673,-0.000000
301.365000,6.591652,0.209819,-0.000000
301.370000,7.637909,0.207823,-0.000000
301.375000,7.999635,-0.061068,-0.000000
301.380000,7.740358,-0.042429,-0.000000
301.385000,7.231307,-0.159595,-0.000000
301.390000,6.449473,-0.152349,-0.000000
301.395000,5.944299,-0.050011,-0.000000
301.400000,6.252608,0.171263,-0.000000
301.405000,7.322308,0.255001,-0.000000
301.410000,8.541970,0.232030,-0.000000
301.415000,10.053299,0.370047,-0.000000
301.420000,11.334176,0.143186,-0.000000
301.425000,11.600218,-0.035322,-0.000000
301.430000,11.281933,-0.091033,-0.000000
301.435000,10.783457,-0.107567,-0.000000
301.440000,9.970100,-0.215918,-0.000000
301.445000,8.437062,-0.394183,-0.000000
301.450000,6.118845,-0.529638,-0.000000
301.455000,3.281576,-0.601889,-0.000000
301.460000,0.471660,-0.520076,-0.000000
301.465000,-1.819958,-0.395465,0.000000
301.470000,-4.119386,-0.521107,0.000000
301.475000,-6.942235,-0.604735,0.000000
301.480000,-10.005397,-0.617652,0.000000
301.485000,-12.773583,-0.488278,0.000000
301.490000,-15.104377,-0.442442,0.000000
301.495000,-17.215322,-0.400550,0.000000
301.500000,-19.116500,-0.358765,0.000000
301.505000,-20.454151,-0.176888,0.000000
301.510000,-21.087809,-0.077155,0.000000
301.515000,-20.976610,0.119521,0.000000
301.520000,-20.279410,0.158039,0.000000
301.525000,-19.484344,0.158906,0.000000
301.530000,-18.636129,0.179097,0.000000
301.535000,-18.443664,-0.100222,0.000000
301.540000,-18.528404,0.064709,0.000000
301.545000,-17.997925,0.145996,0.000000
301.550000,-17.325197,0.122373,0.000000
301.555000,-16.779262,0.095438,0.000000
301.560000,-16.202195,0.134247,0.000000
301.565000,-15.917474,-0.019582,0.000000
301.570000,-15.640541,0.128581,0.000000
301.575000,-14.689605,0.249620,0.000000
301.580000,-13.472040,0.236138,0.000000
301.585000,-12.332851,0.218400,0.000000
301.590000,-11.580803,0.082666,0.000000
301.595000,-10.971810,0.159520,0.000000
301.600000,-9.898705,0.267618,0.000000
301.605000,-9.309738,-0.030217,0.000000
301.610000,-9.797477,-0.163440,0.000000
301.615000,-10.424617,-0.087628,0.000000
301.620000,-10.431625,0.083214,0.000000
301.625000,-10.065731,0.062805,0.000000
301.630000,-9.348212,0.222015,0.000000
301.635000,-8.375384,0.166522,0.000000
301.640000,-7.289376,0.265881,0.000000
301.645000,-6.841776,-0.084407,0.000000
301.650000,-6.950074,0.040024,0.000000
301.655000,-6.630236,0.087099,0.000000
301.660000,-5.969087,0.175879,0.000000
301.665000,-5.037114,0.195769,0.000000
301.670000,-3.927640,0.246466,0.000000
301.675000,-2.059344,0.496907,0.000000
301.680000,0.515379,0.530245,-0.000000
301.685000,3.083593,0.494933,-0.000000
301.690000,5.830760,0.600504,-0.000000
301.695000,8.170622,0.335582,-0.000000
301.700000,9.064461,0.023889,-0.000000
301.705000,9.115551,-0.003126,-0.000000
301.710000,8.796813,-0.122906,-0.000000
301.715000,8.125575,-0.144632,-0.000000
301.720000,7.494065,-0.107562,-0.000000
301.725000,6.596958,-0.249115,-0.000000
301.730000,5.488654,-0.193530,-0.000000
301.735000,4.468184,-0.213441,-0.000000
301.740000,2.955360,-0.388707,-0.000000
301.745000,0.650301,-0.529904,-0.000000
301.750000,-2.019385,-0.535403,0.000000
301.755000,-4.530975,-0.467480,0.000000
301.760000,-6.841899,-0.454897,0.000000
301.765000,-9.122111,-0.455152,0.000000
301.770000,-11.273019,-0.403771,0.000000
301.775000,-13.207819,-0.368807,0.000000
301.780000,-14.963136,-0.332192,0.000000
301.785000,-16.774524,-0.390406,0.000000
301.790000,-18.873484,-0.446994,0.000000
301.795000,-21.218570,-0.488784,0.000000
301.800000,-23.536311,-0.436915,0.000000
301.805000,-25.729025,-0.438474,0.000000
301.810000,-28.123336,-0.516748,0.000000
301.815000,-30.381399,-0.385916,0.000000
301.820000,-32.195517,-0.338913,0.000000
301.825000,-33.449402,-0.163469,0.000000
301.830000,-33.477106,0.149222,0.000000
301.835000,-32.241866,0.341542,0.000000
301.840000,-30.992749,0.157969,0.000000
301.845000,-30.267506,0.131175,0.000000
301.850000,-29.143796,0.315204,0.000000
301.855000,-27.184292,0.465015,0.000000
301.860000,-24.610044,0.561012,0.000000
301.865000,-22.172129,0.412724,0.000000
301.870000,-19.934683,0.479229,0.000000
301.875000,-17.535649,0.477819,0.000000
301.880000,-15.317194,0.407789,0.000000
301.885000,-13.061462,0.491426,0.000000
301.890000,-10.687195,0.456137,0.000000
301.895000,-8.616820,0.370619,0.000000
301.900000,-6.947974,0.295846,0.000000
301.905000,-5.009619,0.476033,0.000000
301.910000,-2.870169,0.378483,0.000000
301.915000,-0.726086,0.476258,0.000000
301.920000,1.865545,0.557258,-0.000000
301.925000,4.857022,0.635883,-0.000000
301.930000,7.495055,0.418770,-0.000000
301.935000,9.548794,0.401065,-0.000000
301.940000,11.958373,0.559311,-0.000000
301.945000,14.968284,0.641319,-0.000000
301.950000,17.948968,0.549174,-0.000000
301.955000,20.854289,0.609995,-0.000000
301.960000,23.609111,0.490692,-0.000000
301.965000,25.710649,0.349525,-0.000000
301.970000,27.801923,0.484288,-0.000000
301.975000,30.085977,0.428110,-0.000000
301.980000,31.923001,0.306488,-0.000000
301.985000,33.584717,0.356723,-0.000000
301.990000,34.519235,0.019607,-0.000000
301.995000,34.310786,-0.101210,-0.000000
302.000000,34.119563,0.024387,-0.000000
302.005000,33.823883,-0.140433,-0.000000
302.010000,32.945800,-0.208850,-0.000000
302.015000,31.588486,-0.331230,-0.000000
302.020000,29.685727,-0.426764,-0.000000
302.025000,27.157960,-0.580185,-0.000000
302.030000,24.285737,-0.565689,-0.000000
302.035000,21.785443,-0.432814,-0.000000
302.040000,19.500666,-0.478212,-0.000000
302.045000,17.076612,-0.488727,-0.000000
302.050000,14.831597,-0.407581,-0.000000
302.055000,12.822039,-0.394227,-0.000000
302.060000,11.283325,-0.221075,-0.000000
302.065000,9.849781,-0.349721,-0.000000
302.070000,8.226263,-0.298436,-0.000000
302.075000,6.885726,-0.236908,-0.000000
302.080000,5.590893,-0.279337,-0.000000
302.085000,4.093472,-0.317807,-0.000000
302.090000,3.294297,-0.003711,-0.000000
302.095000,2.719083,-0.223912,-0.000000
302.100000,1.707078,-0.180265,-0.000000
302.105000,0.945590,-0.124063,-0.000000
302.110000,0.354752,-0.111805,-0.000000
302.115000,-0.441789,-0.205263,0.000000
302.120000,-1.442622,-0.194230,0.000000
302.125000,-1.846529,0.031111,0.000000
302.130000,-2.517315,-0.296048,0.000000
302.135000,-3.952096,-0.276719,0.000000
302.140000,-4.985887,-0.137074,0.000000
302.145000,-5.499546,-0.068568,0.000000
302.150000,-5.930109,-0.103048,0.000000
302.155000,-6.330278,-0.057128,0.000000
302.160000,-6.254385,0.086096,0.000000
302.165000,-5.679655,0.142674,0.000000
302.170000,-4.799814,0.207791,0.000000
302.175000,-3.743189,0.213738,0.000000
302.180000,-2.296063,0.362430,0.000000
302.185000,-0.341872,0.416909,0.000000
302.190000,1.331442,0.252234,-0.000000
302.195000,3.211189,0.495851,-0.000000
302.200000,5.556624,0.440638,-0.000000
302.205000,7.712681,0.420022,-0.000000
302.210000,9.853695,0.434373,-0.000000
302.215000,11.770084,0.331413,-0.000000
302.220000,14.290837,0.671819,-0.000000
302.225000,17.812270,0.733153,-0.000000
302.230000,21.163028,0.605371,-0.000000
302.235000,23.723424,0.418308,-0.000000
302.240000,25.471398,0.280786,-0.000000
302.245000,26.735552,0.224574,-0.000000
302.250000,27.765157,0.187049,-0.000000
302.255000,28.722940,0.195539,-0.000000
302.260000,29.255265,0.018852,-0.000000
302.265000,29.023047,-0.109957,-0.000000
302.270000,28.587865,-0.063632,-0.000000
302.275000,28.047707,-0.150724,-0.000000
