time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.092000, -0.146204, -0.136342, 0.035120, 12.397685, 14.419669, 5.959295, 12.059758, 14.132016, 14.286832
0.093000, -0.138423, -0.130142, 0.033795, 12.400694, 14.416659, 5.958553, 12.060503, 14.131725, 14.285804
0.094000, -0.130851, -0.124101, 0.032013, 12.403823, 14.413550, 5.958013, 12.061441, 14.131603, 14.284394
0.095000, -0.123534, -0.118245, 0.029767, 12.407076, 14.410352, 5.957675, 12.062569, 14.131652, 14.282615
0.096000, -0.116517, -0.112598, 0.027055, 12.410456, 14.407076, 5.957540, 12.063882, 14.131873, 14.280479
0.097000, -0.109842, -0.107183, 0.023875, 12.413964, 14.403733, 5.957605, 12.065377, 14.132269, 14.278004
0.098000, -0.103552, -0.102022, 0.020231, 12.417600, 14.400335, 5.957870, 12.067048, 14.132838, 14.275209
0.099000, -0.097684, -0.097133, 0.016127, 12.421366, 14.396890, 5.958331, 12.068892, 14.133580, 14.272113
0.100000, -0.092275, -0.092533, 0.011573, 12.425259, 14.393411, 5.958985, 12.070903, 14.134493, 14.268739
0.101000, -0.087357, -0.088237, 0.006579, 12.429275, 14.389907, 5.959828, 12.073077, 14.135575, 14.265113
0.102000, -0.082959, -0.084256, 0.001159, 12.433412, 14.386389, 5.960854, 12.075409, 14.136822, 14.261258
0.103000, -0.079105, -0.080602, -0.004671, 12.437663, 14.382866, 5.962057, 12.077894, 14.138232, 14.257202
0.104000, -0.075816, -0.077283, -0.010895, 12.442020, 14.379347, 5.963431, 12.080526, 14.139800, 14.252973
0.105000, -0.073107, -0.074303, -0.017491, 12.446475, 14.375842, 5.964968, 12.083301, 14.141522, 14.248598
0.106000, -0.070990, -0.071669, -0.024439, 12.451018, 14.372359, 5.966659, 12.086214, 14.143392, 14.244107
0.107000, -0.069471, -0.069381, -0.031715, 12.455637, 14.368907, 5.968496, 12.089259, 14.145405, 14.239526
0.108000, -0.068550, -0.067440, -0.039294, 12.460319, 14.365492, 5.970468, 12.092432, 14.147557, 14.234884
0.109000, -0.068225, -0.065845, -0.047151, 12.465050, 14.362122, 5.972566, 12.095726, 14.149840, 14.230208
0.110000, -0.068487, -0.064592, -0.055260, 12.469813, 14.358802, 5.974778, 12.099137, 14.152250, 14.225526
0.111000, -0.069326, -0.063675, -0.063591, 12.474591, 14.355539, 5.977094, 12.102659, 14.154781, 14.220861
0.112000, -0.070723, -0.063088, -0.072118, 12.479368, 14.352337, 5.979502, 12.106286, 14.157427, 14.216238
0.113000, -0.072660, -0.062824, -0.080813, 12.484122, 14.349200, 5.981990, 12.110013, 14.160184, 14.211679
0.114000, -0.075114, -0.062874, -0.089647, 12.488834, 14.346132, 5.984547, 12.113834, 14.163045, 14.207204
0.115000, -0.078058, -0.063228, -0.098594, 12.493482, 14.343136, 5.987159, 12.117741, 14.166005, 14.202834
0.116000, -0.081465, -0.063875, -0.107626, 12.498044, 14.340215, 5.989815, 12.121729, 14.169061, 14.198584
0.117000, -0.085306, -0.064805, -0.116717, 12.502498, 14.337369, 5.992501, 12.125790, 14.172209, 14.194469
0.118000, -0.089549, -0.066006, -0.125841, 12.506819, 14.334601, 5.995205, 12.129917, 14.175443, 14.190503
0.119000, -0.094163, -0.067465, -0.134974, 12.510984, 14.331912, 5.997912, 12.134103, 14.178760, 14.186697
0.120000, -0.099117, -0.069172, -0.144094, 12.514970, 14.329302, 6.000611, 12.138338, 14.182156, 14.183061
0.121000, -0.104378, -0.071115, -0.153178, 12.518753, 14.326770, 6.003289, 12.142617, 14.185627, 14.179603
0.122000, -0.109916, -0.073284, -0.162207, 12.522308, 14.324316, 6.005932, 12.146930, 14.189169, 14.176330
0.123000, -0.115699, -0.075667, -0.171161, 12.525612, 14.321938, 6.008528, 12.151271, 14.192778, 14.173246
0.124000, -0.121695, -0.078255, -0.180024, 12.528643, 14.319634, 6.011065, 12.155632, 14.196451, 14.170357
0.125000, -0.127873, -0.081038, -0.188778, 12.531376, 14.317401, 6.013532, 12.160006, 14.200185, 14.167663
0.126000, -0.134205, -0.084006, -0.197409, 12.533790, 14.315234, 6.015915, 12.164385, 14.203976, 14.165168
0.127000, -0.140659, -0.087152, -0.205904, 12.535864, 14.313130, 6.018205, 12.168762, 14.207822, 14.162872
0.128000, -0.147210, -0.090467, -0.214251, 12.537575, 14.311083, 6.020390, 12.173129, 14.211721, 14.160775
0.129000, -0.153829, -0.093947, -0.222439, 12.538904, 14.309085, 6.022460, 12.177479, 14.215670, 14.158877
0.130000, -0.160492, -0.097583, -0.230457, 12.539832, 14.307132, 6.024407, 12.181803, 14.219668, 14.157177
0.131000, -0.167175, -0.101372, -0.238296, 12.540340, 14.305213, 6.026221, 12.186095, 14.223713, 14.155675
0.132000, -0.173854, -0.105307, -0.245946, 12.540411, 14.303323, 6.027895, 12.190346, 14.227804, 14.154368
0.133000, -0.180508, -0.109383, -0.253399, 12.540029, 14.301450, 6.029421, 12.194551, 14.231940, 14.153254
0.134000, -0.187115, -0.113597, -0.260645, 12.539179, 14.299587, 6.030794, 12.198701, 14.236121, 14.152333
0.135000, -0.193653, -0.117944, -0.267675, 12.537848, 14.297724, 6.032007, 12.202792, 14.240345, 14.151600
0.136000, -0.200103, -0.122417, -0.274482, 12.536022, 14.295850, 6.033057, 12.206817, 14.244612, 14.151054
0.137000, -0.206445, -0.127013, -0.281056, 12.533691, 14.293956, 6.033939, 12.210769, 14.248920, 14.150693
0.138000, -0.212661, -0.131726, -0.287389, 12.530846, 14.292033, 6.034652, 12.214644, 14.253268, 14.150512
0.139000, -0.218731, -0.136551, -0.293475, 12.527478, 14.290071, 6.035193, 12.218434, 14.257655, 14.150510
0.140000, -0.224640, -0.141483, -0.299306, 12.523582, 14.288062, 6.035561, 12.222135, 14.262079, 14.150683
0.141000, -0.230372, -0.146516, -0.304876, 12.519154, 14.285999, 6.035758, 12.225741, 14.266540, 14.151028
0.142000, -0.235911, -0.151645, -0.310180, 12.514191, 14.283875, 6.035784, 12.229245, 14.271035, 14.151541
0.143000, -0.241242, -0.156865, -0.315212, 12.508694, 14.281685, 6.035643, 12.232642, 14.275563, 14.152219
0.144000, -0.246354, -0.162169, -0.319968, 12.502665, 14.279423, 6.035338, 12.235925, 14.280123, 14.153061
0.145000, -0.251233, -0.167552, -0.324445, 12.496108, 14.277089, 6.034873, 12.239086, 14.284712, 14.154061
0.146000, -0.255868, -0.173007, -0.328638, 12.489030, 14.274679, 6.034255, 12.242120, 14.289329, 14.155219
0.147000, -0.260248, -0.178528, -0.332544, 12.481438, 14.272194, 6.033491, 12.245019, 14.293973, 14.156530
0.148000, -0.264363, -0.184107, -0.336161, 12.473344, 14.269635, 6.032587, 12.247775, 14.298640, 14.157991
0.149000, -0.268203, -0.189737, -0.339486, 12.464760, 14.267004, 6.031553, 12.250382, 14.303330, 14.159600
0.150000, -0.271762, -0.195409, -0.342516, 12.455700, 14.264306, 6.030397, 12.252831, 14.308040, 14.161353
0.151000, -0.275031, -0.201113, -0.345249, 12.446181, 14.261543, 6.029129, 12.255117, 14.312767, 14.163247
0.152000, -0.278004, -0.206841, -0.347683, 12.436221, 14.258722, 6.027760, 12.257232, 14.317511, 14.165279
0.153000, -0.280675, -0.212581, -0.349815, 12.425841, 14.255848, 6.026300, 12.259171, 14.322269, 14.167446
0.154000, -0.283038, -0.218322, -0.351643, 12.415062, 14.252928, 6.024759, 12.260926, 14.327040, 14.169745
0.155000, -0.285089, -0.224052, -0.353165, 12.403908, 14.249969, 6.023150, 12.262493, 14.331821, 14.172173
0.156000, -0.286825, -0.229758, -0.354377, 12.392403, 14.246979, 6.021483, 12.263868, 14.336610, 14.174725
0.157000, -0.288243, -0.235427, -0.355278, 12.380573, 14.243966, 6.019770, 12.265045, 14.341404, 14.177397
0.158000, -0.289342, -0.241047, -0.355865, 12.368446, 14.240940, 6.018023, 12.266021, 14.346201, 14.180184
0.159000, -0.290121, -0.246603, -0.356135, 12.356048, 14.237911, 6.016254, 12.266794, 14.350997, 14.183080
